,Month,tmean_f
421,February,72.42981391802226
422,March,73.58548834813784
423,April,74.75320258989726
424,May,74.92030313570206
425,June,75.72948081656679
426,July,76.68875581924229
427,August,77.11437821061644
428,September,77.34356204516267
429,October,76.67833837221747
430,November,75.18068814212329
431,December,73.75802787885274
432,January,72.63712743471746
