Year,Month,NDVI,datetime
2000.0,4.0,0.27490872512629,2000-04-01
2000.0,5.0,0.3033005749737775,2000-05-01
2000.0,6.0,0.3193121780583888,2000-06-01
2000.0,7.0,0.2354589391637731,2000-07-01
2000.0,8.0,0.2468051203974971,2000-08-01
2000.0,9.0,0.2877745451750578,2000-09-01
2000.0,10.0,0.2370255317217038,2000-10-01
2000.0,11.0,0.4022806426625193,2000-11-01
2000.0,12.0,0.7085730941207321,2000-12-01
2001.0,1.0,0.4490312175986207,2001-01-01
2001.0,2.0,0.4930188214337384,2001-02-01
2001.0,3.0,0.5161176139925733,2001-03-01
2001.0,4.0,0.2686500549316406,2001-04-01
2001.0,5.0,0.3135448973855854,2001-05-01
2001.0,6.0,0.4200544475037374,2001-06-01
2001.0,7.0,0.2342905821623625,2001-07-01
2001.0,8.0,0.4737562956633391,2001-08-01
2001.0,9.0,0.3783363059714988,2001-09-01
2001.0,10.0,0.3828289361647617,2001-10-01
2001.0,11.0,0.6724840329017168,2001-11-01
2001.0,12.0,0.7268391832893277,2001-12-01
2002.0,1.0,0.7349783344033324,2002-01-01
2002.0,2.0,0.5845630787037037,2002-02-01
2002.0,3.0,0.6520358427071277,2002-03-01
2002.0,4.0,0.562784312683859,2002-04-01
2002.0,5.0,0.7291253172321084,2002-05-01
2002.0,6.0,0.588549201871142,2002-06-01
2002.0,7.0,0.4758453369140625,2002-07-01
2002.0,8.0,0.499240357198833,2002-08-01
2002.0,9.0,0.6162226170669367,2002-09-01
2002.0,10.0,0.4537557908046393,2002-10-01
2002.0,11.0,0.5851091455530237,2002-11-01
2002.0,12.0,0.5725331247588734,2002-12-01
2003.0,1.0,0.5731580757800444,2003-01-01
2003.0,2.0,0.5258193781346451,2003-02-01
2003.0,3.0,0.6260160752284674,2003-03-01
2003.0,4.0,0.5538325368622203,2003-04-01
2003.0,5.0,0.4923989566755883,2003-05-01
2003.0,6.0,0.3968952791190441,2003-06-01
2003.0,7.0,0.3760116953908661,2003-07-01
2003.0,8.0,0.3292458616657021,2003-08-01
2003.0,9.0,0.4211079161844135,2003-09-01
2003.0,10.0,0.402827133367091,2003-10-01
2003.0,11.0,0.3319584881817853,2003-11-01
2003.0,12.0,0.6839159270863474,2003-12-01
2004.0,1.0,0.7274685141480999,2004-01-01
2004.0,2.0,0.6449924045138888,2004-02-01
2004.0,3.0,0.4866617461781443,2004-03-01
2004.0,4.0,0.6369768778483073,2004-04-01
2004.0,5.0,0.5837362783926504,2004-05-01
2004.0,6.0,0.546110459315924,2004-06-01
2004.0,7.0,0.598917078088831,2004-07-01
2004.0,8.0,0.5848559155876254,2004-08-01
2004.0,9.0,0.517632566852334,2004-09-01
2004.0,10.0,0.4672036347565828,2004-10-01
2004.0,11.0,0.4997891084647473,2004-11-01
2004.0,12.0,0.7055440832067419,2004-12-01
2005.0,1.0,0.792674782835407,2005-01-01
2005.0,2.0,0.7570375984097705,2005-02-01
2005.0,3.0,0.6213630393699363,2005-03-01
2005.0,4.0,0.4899214756341628,2005-04-01
2005.0,5.0,0.4869028727213542,2005-05-01
2005.0,6.0,0.4497370778778453,2005-06-01
2005.0,7.0,0.3760679974968051,2005-07-01
