,Month,tmean_f
421,February,72.24647674560546
422,March,73.38911323547364
423,April,74.55396957397461
424,May,74.72834663391114
425,June,75.55118827819825
426,July,76.51506690979005
427,August,76.94120597839355
428,September,77.15543594360352
429,October,76.49112014770509
430,November,74.99196701049806
431,December,73.5724063873291
432,January,72.4515537261963
