,Month,RF
1263,April,0.070249090983173
1264,May,0.6259018605149638
1265,June,0.2828555970680056
1266,July,0.7832265838863344
1267,August,0.5437205532404382
1268,September,0.6603431701660156
1269,October,0.9611728247695084
1270,November,2.096710205078125
1271,December,0.934454700139564
1272,January,3.4139221671998032
1273,February,0.164725236066683
1274,March,15.643136332354208
