,Year,Month,NDVI,datetime
0,2000.0,2.0,0.5534407407407408,2000-02-01
1,2000.0,3.0,0.5093567901234569,2000-03-01
2,2000.0,4.0,0.6257401234567901,2000-04-01
3,2000.0,5.0,0.6153475308641976,2000-05-01
4,2000.0,6.0,0.5075586419753086,2000-06-01
5,2000.0,7.0,0.5085246913580247,2000-07-01
6,2000.0,8.0,0.5085413580246914,2000-08-01
7,2000.0,9.0,0.5608438271604939,2000-09-01
8,2000.0,10.0,0.5206901234567902,2000-10-01
9,2000.0,11.0,0.68431975308642,2000-11-01
10,2000.0,12.0,0.6361395061728394,2000-12-01
11,2001.0,1.0,,2001-01-01
12,2001.0,2.0,0.5771950617283952,2001-02-01
13,2001.0,3.0,,2001-03-01
14,2001.0,4.0,,2001-04-01
15,2001.0,5.0,0.5188864197530866,2001-05-01
16,2001.0,6.0,0.4708024691358025,2001-06-01
17,2001.0,7.0,0.390720987654321,2001-07-01
18,2001.0,8.0,0.4050938271604938,2001-08-01
19,2001.0,9.0,0.3966432098765433,2001-09-01
20,2001.0,10.0,0.4225370370370371,2001-10-01
21,2001.0,11.0,0.4620814814814815,2001-11-01
22,2001.0,12.0,,2001-12-01
23,2002.0,1.0,,2002-01-01
24,2002.0,2.0,,2002-02-01
25,2002.0,3.0,0.6982345679012346,2002-03-01
26,2002.0,4.0,0.5531864197530864,2002-04-01
27,2002.0,5.0,0.6699833333333335,2002-05-01
28,2002.0,6.0,0.5634092592592594,2002-06-01
29,2002.0,7.0,0.5120888888888888,2002-07-01
30,2002.0,8.0,0.4860845679012345,2002-08-01
31,2002.0,9.0,0.466283950617284,2002-09-01
32,2002.0,10.0,0.5984728395061729,2002-10-01
33,2002.0,11.0,0.7991987654320988,2002-11-01
34,2002.0,12.0,0.7648382716049383,2002-12-01
35,2003.0,1.0,0.6602197530864199,2003-01-01
36,2003.0,2.0,0.7526012345679012,2003-02-01
37,2003.0,3.0,0.707088888888889,2003-03-01
38,2003.0,4.0,0.6540524691358025,2003-04-01
39,2003.0,5.0,0.5311827160493827,2003-05-01
40,2003.0,6.0,0.4862703703703704,2003-06-01
41,2003.0,7.0,0.4433111111111112,2003-07-01
42,2003.0,8.0,0.4498253086419753,2003-08-01
43,2003.0,9.0,0.4391074074074075,2003-09-01
44,2003.0,10.0,0.4471061728395062,2003-10-01
45,2003.0,11.0,0.4456481481481482,2003-11-01
46,2003.0,12.0,0.7548481481481482,2003-12-01
47,2004.0,1.0,0.7977876543209876,2004-01-01
48,2004.0,2.0,0.7419296296296296,2004-02-01
49,2004.0,3.0,0.6970993827160494,2004-03-01
50,2004.0,4.0,0.7166197530864198,2004-04-01
51,2004.0,5.0,0.7644617283950618,2004-05-01
52,2004.0,6.0,0.686804938271605,2004-06-01
53,2004.0,7.0,0.6065425925925926,2004-07-01
54,2004.0,8.0,0.6089481481481482,2004-08-01
55,2004.0,9.0,0.5720734567901234,2004-09-01
56,2004.0,10.0,0.562748148148148,2004-10-01
57,2004.0,11.0,0.7687407407407408,2004-11-01
58,2004.0,12.0,0.7731080246913581,2004-12-01
59,2005.0,1.0,0.790661111111111,2005-01-01
60,2005.0,2.0,0.7466024691358025,2005-02-01
61,2005.0,3.0,0.706167901234568,2005-03-01
62,2005.0,4.0,0.7142981481481483,2005-04-01
63,2005.0,5.0,0.6342481481481481,2005-05-01
64,2005.0,6.0,0.5656265432098766,2005-06-01
65,2005.0,7.0,0.5498006172839506,2005-07-01
66,2005.0,8.0,0.5070592592592594,2005-08-01
67,2005.0,9.0,0.5640481481481482,2005-09-01
68,2005.0,10.0,0.6119518518518519,2005-10-01
69,2005.0,11.0,0.6137722222222222,2005-11-01
70,2005.0,12.0,0.7624055555555556,2005-12-01
71,2006.0,1.0,0.6763,2006-01-01
72,2006.0,2.0,0.6774827160493828,2006-02-01
73,2006.0,3.0,0.6449018518518519,2006-03-01
74,2006.0,4.0,0.6700512345679013,2006-04-01
75,2006.0,5.0,0.5924543209876544,2006-05-01
76,2006.0,6.0,0.5332234567901234,2006-06-01
77,2006.0,7.0,0.475462962962963,2006-07-01
78,2006.0,8.0,0.4711012345679012,2006-08-01
79,2006.0,9.0,0.4601481481481483,2006-09-01
80,2006.0,10.0,0.706483950617284,2006-10-01
81,2006.0,11.0,0.7879006172839507,2006-11-01
82,2006.0,12.0,0.7601006172839506,2006-12-01
83,2007.0,1.0,0.665633950617284,2007-01-01
84,2007.0,2.0,0.6303635802469135,2007-02-01
85,2007.0,3.0,0.645504938271605,2007-03-01
86,2007.0,4.0,0.6950351851851853,2007-04-01
87,2007.0,5.0,0.621195061728395,2007-05-01
88,2007.0,6.0,0.4887049382716051,2007-06-01
89,2007.0,7.0,0.4671092592592593,2007-07-01
90,2007.0,8.0,0.4314049382716048,2007-08-01
91,2007.0,9.0,0.4369790123456791,2007-09-01
92,2007.0,10.0,0.4580308641975309,2007-10-01
93,2007.0,11.0,0.5937018518518519,2007-11-01
94,2007.0,12.0,0.7746401234567902,2007-12-01
95,2008.0,1.0,0.7655259259259259,2008-01-01
96,2008.0,2.0,0.7276580246913581,2008-02-01
97,2008.0,3.0,0.6289012345679014,2008-03-01
98,2008.0,4.0,0.5756555555555556,2008-04-01
99,2008.0,5.0,0.5286209876543211,2008-05-01
100,2008.0,6.0,0.4922956790123458,2008-06-01
101,2008.0,7.0,0.5884055555555556,2008-07-01
102,2008.0,8.0,0.508687037037037,2008-08-01
103,2008.0,9.0,0.4941320987654321,2008-09-01
104,2008.0,10.0,0.4713246913580246,2008-10-01
105,2008.0,11.0,0.574141975308642,2008-11-01
106,2008.0,12.0,0.7749771604938273,2008-12-01
107,2009.0,1.0,0.802783950617284,2009-01-01
108,2009.0,2.0,0.7468722222222223,2009-02-01
109,2009.0,3.0,0.6794358024691357,2009-03-01
110,2009.0,4.0,0.6383179012345679,2009-04-01
111,2009.0,5.0,0.5603944444444444,2009-05-01
112,2009.0,6.0,0.5248925925925926,2009-06-01
113,2009.0,7.0,0.4980067901234568,2009-07-01
114,2009.0,8.0,0.5154993827160494,2009-08-01
115,2009.0,9.0,0.4927876543209875,2009-09-01
116,2009.0,10.0,0.4909407407407407,2009-10-01
117,2009.0,11.0,0.5294080246913581,2009-11-01
118,2009.0,12.0,0.6899580246913581,2009-12-01
119,2010.0,1.0,0.7259407407407408,2010-01-01
120,2010.0,2.0,0.7295333333333334,2010-02-01
121,2010.0,3.0,0.7013111111111111,2010-03-01
122,2010.0,4.0,0.6349024691358026,2010-04-01
123,2010.0,5.0,0.5253734567901235,2010-05-01
124,2010.0,6.0,0.4638111111111111,2010-06-01
125,2010.0,7.0,0.454503086419753,2010-07-01
126,2010.0,8.0,0.4636456790123458,2010-08-01
127,2010.0,9.0,0.4491691358024691,2010-09-01
128,2010.0,10.0,0.4616407407407408,2010-10-01
129,2010.0,11.0,0.5151888888888889,2010-11-01
130,2010.0,12.0,0.6657975308641976,2010-12-01
131,2011.0,1.0,0.769712962962963,2011-01-01
132,2011.0,2.0,0.7740993827160495,2011-02-01
133,2011.0,3.0,0.6872308641975311,2011-03-01
134,2011.0,4.0,0.5465654320987655,2011-04-01
135,2011.0,5.0,0.5300919753086419,2011-05-01
136,2011.0,6.0,0.4524506172839506,2011-06-01
137,2011.0,7.0,0.4507962962962962,2011-07-01
138,2011.0,8.0,0.4460345679012346,2011-08-01
139,2011.0,9.0,0.4665506172839507,2011-09-01
140,2011.0,10.0,0.3609506172839506,2011-10-01
