Year,Month,tmean_f,datetime
1990,1,76.2125,1990-01-01
1990,2,75.11545952690972,1990-02-01
1990,3,75.49324273003472,1990-03-01
1990,4,78.96304796006945,1990-04-01
1990,5,79.60591362847222,1990-05-01
1990,6,81.159130859375,1990-06-01
1990,7,81.77950303819443,1990-07-01
1990,8,83.44989691840277,1990-08-01
1990,9,83.94629991319445,1990-09-01
1990,10,82.67382269965277,1990-10-01
1990,11,80.21481662326389,1990-11-01
1990,12,77.30950249565973,1990-12-01
1991,1,76.1932861328125,1991-01-01
1991,2,78.134765625,1991-02-01
1991,3,75.42334255642362,1991-03-01
1991,4,78.59231770833333,1991-04-01
1991,5,80.13013237847221,1991-05-01
1991,6,81.268017578125,1991-06-01
1991,7,82.3072482638889,1991-07-01
1991,8,82.41595052083333,1991-08-01
1991,9,82.594091796875,1991-09-01
1991,10,82.20167643229166,1991-10-01
1991,11,81.60212673611112,1991-11-01
1991,12,77.96774631076389,1991-12-01
1992,1,76.24360622829862,1992-01-01
1992,2,75.36567382812501,1992-02-01
1992,3,77.08115234375,1992-03-01
1992,4,79.25429144965278,1992-04-01
1992,5,80.27236328125,1992-05-01
1992,6,82.096875,1992-06-01
1992,7,82.03047960069443,1992-07-01
1992,8,83.02898220486111,1992-08-01
1992,9,82.83363715277778,1992-09-01
1992,10,82.31846788194446,1992-10-01
1992,11,79.66402994791667,1992-11-01
1992,12,78.49407009548611,1992-12-01
1993,1,75.09657389322916,1993-01-01
1993,2,75.21843261718749,1993-02-01
1993,3,76.34299045138889,1993-03-01
1993,4,78.2511447482639,1993-04-01
1993,5,78.98298068576389,1993-05-01
1993,6,81.41270616319446,1993-06-01
1993,7,82.13815104166667,1993-07-01
1993,8,82.90508355034723,1993-08-01
1993,9,83.18115234375,1993-09-01
1993,10,81.77321506076389,1993-10-01
1993,11,78.86204427083334,1993-11-01
1993,12,77.05760091145834,1993-12-01
1994,1,74.81306152343751,1994-01-01
1994,2,76.4382785373264,1994-02-01
1994,3,76.59004991319443,1994-03-01
1994,4,77.52801649305556,1994-04-01
1994,5,79.66809353298612,1994-05-01
1994,6,80.94280598958333,1994-06-01
1994,7,82.562890625,1994-07-01
1994,8,83.86628146701389,1994-08-01
1994,9,84.3224338107639,1994-09-01
1994,10,82.76477864583333,1994-10-01
1994,11,79.21337890625,1994-11-01
1994,12,76.43869357638889,1994-12-01
1995,1,76.26832682291666,1995-01-01
1995,2,76.68942057291667,1995-02-01
1995,3,77.83550347222223,1995-03-01
1995,4,78.05097113715277,1995-04-01
1995,5,79.20596245659722,1995-05-01
1995,6,81.63709852430556,1995-06-01
1995,7,82.79144422743056,1995-07-01
1995,8,83.348388671875,1995-08-01
1995,9,84.10546875,1995-09-01
1995,10,82.50740559895833,1995-10-01
1995,11,81.38212890625,1995-11-01
1995,12,80.78113606770833,1995-12-01
1996,1,78.665283203125,1996-01-01
1996,2,75.87766655815972,1996-02-01
1996,3,76.21353081597222,1996-03-01
1996,4,79.5204318576389,1996-04-01
1996,5,80.69555121527779,1996-05-01
1996,6,83.26684027777779,1996-06-01
1996,7,83.50826280381943,1996-07-01
1996,8,84.54740668402778,1996-08-01
1996,9,83.54414062500001,1996-09-01
1996,10,84.02713216145834,1996-10-01
1996,11,79.74055989583334,1996-11-01
1996,12,77.04538845486111,1996-12-01
1997,1,76.74556477864584,1997-01-01
1997,2,77.95032552083333,1997-02-01
1997,3,78.03201497395833,1997-03-01
1997,4,79.5176974826389,1997-04-01
1997,5,78.83246527777777,1997-05-01
1997,6,81.38928493923612,1997-06-01
1997,7,83.01544596354167,1997-07-01
1997,8,83.76832682291666,1997-08-01
1997,9,83.90139431423611,1997-09-01
1997,10,83.11999782986112,1997-10-01
1997,11,79.02244466145834,1997-11-01
1997,12,76.5853515625,1997-12-01
1998,1,77.40844184027779,1998-01-01
1998,2,77.38650987413195,1998-02-01
1998,3,78.69736870659722,1998-03-01
1998,4,77.05133463541667,1998-04-01
1998,5,77.31552191840278,1998-05-01
1998,6,79.485205078125,1998-06-01
1998,7,81.60298936631945,1998-07-01
1998,8,83.05836588541666,1998-08-01
1998,9,82.25470920138889,1998-09-01
1998,10,81.39842664930556,1998-10-01
1998,11,79.13933376736111,1998-11-01
1998,12,77.19026421440972,1998-12-01
1999,1,76.4001925998264,1999-01-01
1999,2,76.47766655815973,1999-02-01
1999,3,76.64292534722222,1999-03-01
1999,4,77.63698459201389,1999-04-01
1999,5,79.96516927083333,1999-05-01
1999,6,80.50876193576389,1999-06-01
1999,7,81.21931423611112,1999-07-01
1999,8,81.8861328125,1999-08-01
1999,9,81.91991644965279,1999-09-01
1999,10,80.77017144097223,1999-10-01
1999,11,78.6087185329861,1999-11-01
1999,12,76.4702121310764,1999-12-01
2000,1,74.84047580295139,2000-01-01
2000,2,77.33748643663195,2000-02-01
2000,3,78.10538194444445,2000-03-01
2000,4,76.68207194010417,2000-04-01
2000,5,79.46305338541667,2000-05-01
2000,6,81.56495225694445,2000-06-01
2000,7,82.07044813368056,2000-07-01
2000,8,82.51534830729167,2000-08-01
2000,9,81.89325629340277,2000-09-01
2000,10,81.646484375,2000-10-01
2000,11,78.81665581597223,2000-11-01
2000,12,78.48186848958333,2000-12-01
2001,1,78.28719618055555,2001-01-01
2001,2,76.84895833333334,2001-02-01
2001,3,77.29312608506945,2001-03-01
2001,4,77.65115559895833,2001-04-01
2001,5,78.53831922743055,2001-05-01
2001,6,80.17141927083333,2001-06-01
2001,7,82.12616102430556,2001-07-01
2001,8,82.7120822482639,2001-08-01
2001,9,82.60311414930555,2001-09-01
2001,10,81.52164713541666,2001-10-01
2001,11,79.91116536458334,2001-11-01
2001,12,77.40770941840279,2001-12-01
2002,1,76.50901150173611,2002-01-01
2002,2,75.15162489149306,2002-02-01
2002,3,76.60497775607638,2002-03-01
2002,4,78.51383463541667,2002-04-01
2002,5,79.50255533854167,2002-05-01
2002,6,80.776318359375,2002-06-01
2002,7,81.11196831597223,2002-07-01
2002,8,82.6412814670139,2002-08-01
2002,9,82.56921657986112,2002-09-01
2002,10,81.70777452256945,2002-10-01
2002,11,79.77456597222222,2002-11-01
2002,12,78.40480685763889,2002-12-01
2003,1,76.61549207899306,2003-01-01
2003,2,75.87261284722223,2003-02-01
2003,3,78.33877495659722,2003-03-01
2003,4,78.27210286458333,2003-04-01
2003,5,80.48804253472223,2003-05-01
2003,6,81.37266167534722,2003-06-01
2003,7,81.91239149305557,2003-07-01
2003,8,82.88135850694445,2003-08-01
2003,9,83.32919921875,2003-09-01
2003,10,82.98053385416667,2003-10-01
2003,11,79.9962890625,2003-11-01
2003,12,77.23014322916667,2003-12-01
2004,1,76.64538845486112,2004-01-01
2004,2,78.12795681423611,2004-02-01
2004,3,75.66515570746527,2004-03-01
2004,4,78.31234809027778,2004-04-01
2004,5,80.28703884548611,2004-05-01
2004,6,81.29205186631944,2004-06-01
2004,7,82.82026909722222,2004-07-01
2004,8,84.02107747395834,2004-08-01
2004,9,84.29989149305555,2004-09-01
2004,10,82.56920030381944,2004-10-01
2004,11,80.80445421006945,2004-11-01
2004,12,78.75664062499999,2004-12-01
2005,1,77.14673394097223,2005-01-01
2005,2,76.85076226128473,2005-02-01
2005,3,76.72327473958333,2005-03-01
2005,4,78.20759006076389,2005-04-01
2005,5,80.94485134548611,2005-05-01
2005,6,81.76070963541667,2005-06-01
2005,7,82.14275716145833,2005-07-01
2005,8,83.67495659722223,2005-08-01
2005,9,83.38095160590278,2005-09-01
2005,10,81.52199435763889,2005-10-01
2005,11,79.88542751736111,2005-11-01
2005,12,78.76963975694444,2005-12-01
2006,1,77.68024631076389,2006-01-01
2006,2,75.93096516927083,2006-02-01
2006,3,77.07852105034722,2006-03-01
2006,4,77.02004937065973,2006-04-01
2006,5,77.84087456597223,2006-05-01
2006,6,81.64935980902777,2006-06-01
2006,7,82.30541449652779,2006-07-01
2006,8,83.31360677083333,2006-08-01
2006,9,82.97787543402778,2006-09-01
2006,10,82.14294704861112,2006-10-01
2006,11,80.47347005208334,2006-11-01
2006,12,78.19012586805556,2006-12-01
2007,1,77.64779188368055,2007-01-01
2007,2,76.53630371093749,2007-02-01
