,Year,Month,NDVI,datetime
272,2022.0,October,0.4273086419753086,2022-10-01
273,2022.0,November,0.4477716049382716,2022-11-01
274,2022.0,December,0.4960296296296298,2022-12-01
275,2023.0,January,0.6564858024691358,2023-01-01
276,2023.0,February,0.6902006172839507,2023-02-01
277,2023.0,March,0.6968055555555556,2023-03-01
278,2023.0,April,0.661853086419753,2023-04-01
279,2023.0,May,0.6281654320987654,2023-05-01
280,2023.0,June,0.5094308641975309,2023-06-01
281,2023.0,July,0.4925092592592592,2023-07-01
282,2023.0,August,0.4486395061728395,2023-08-01
283,2023.0,September,0.4547432098765433,2023-09-01
