,Month,RF
1263,April,8.874018785846214
1264,May,5.762796699566201
1265,June,7.356236842465005
1266,July,5.346674466255955
1267,August,3.348275584475552
1268,September,8.607748629945563
1269,October,7.724887999568631
1270,November,9.365125203533587
1271,December,13.847599290974047
1272,January,4.917469694000924
1273,February,8.965143734203364
1274,March,19.1862909497424
