,Month,tmean_f
421,February,71.38301595052084
422,March,73.14014485677083
423,April,73.65525987413196
424,May,74.90547960069443
425,June,76.49688585069444
426,July,77.42967664930555
427,August,78.33470052083334
428,September,77.74414605034723
429,October,76.81756456163194
430,November,74.50451931423612
431,December,72.97066514756943
432,January,70.89806857638888
