Year,Month,Day,RF_in
2026,3,31,0.0038334022426299
2026,4,1,0.0052605934250606
2026,4,2,0.0
2026,4,3,0.0062342951802316
2026,4,4,2.382038609029932e-07
2026,4,5,0.0061776805598452
2026,4,6,0.0002024180283986
2026,4,7,0.1407271524531113
2026,4,8,0.1828761345051323
2026,4,9,0.0416687833471364
2026,4,10,0.2783643370804778
2026,4,11,0.1679916582082513
2026,4,12,0.7782006748125668
2026,4,13,0.0255119959327932
2026,4,14,0.0001264610286587
2026,4,15,0.0
2026,4,16,0.0027118438857167
2026,4,17,3.754071262278061e-06
2026,4,18,0.0006839509861826
2026,4,19,0.0004334105362497
2026,4,20,7.161059867417927e-06
2026,4,21,5.938817451887186e-05
