Year,Month,Day,RF_in
2026,3,31,0.0032519343945286
2026,4,1,0.0108148224953834
2026,4,2,0.0
2026,4,3,3.0921419583245804e-05
2026,4,4,0.0
2026,4,5,0.0001538624635553
2026,4,6,0.0
2026,4,7,0.0092720190452233
2026,4,8,0.4519544742169273
2026,4,9,0.0314462624104224
2026,4,10,0.192632577828813
2026,4,11,0.1943256255430094
2026,4,12,2.014855531025202
2026,4,13,0.0127412390521192
2026,4,14,0.0
2026,4,15,0.0
2026,4,16,0.0011441382442165
2026,4,17,0.0
2026,4,18,0.0003248099116364
2026,4,19,0.0
2026,4,20,0.0
2026,4,21,0.0
