,Month,tmean_f
421,February,72.89190538194444
422,March,74.58630913628473
423,April,75.69637586805555
424,May,76.62451714409721
425,June,77.88666992187501
426,July,78.63096245659722
427,August,79.27477213541667
428,September,79.42948133680557
429,October,78.68056640625
430,November,76.2457736545139
431,December,75.07140570746527
432,January,73.273193359375
