Year,Month,Day,RF_in
2026,3,1,0.0
2026,3,2,0.0
2026,3,3,0.0
2026,3,4,0.0
2026,3,5,0.0
2026,3,6,0.0002957170276376
2026,3,7,0.0
2026,3,8,0.0
2026,3,9,0.0
2026,3,10,0.0
2026,3,11,1.0708618460724093
2026,3,12,1.2485760243511228
2026,3,13,7.192754470144357
2026,3,14,6.238970833940896
2026,3,15,0.249540726320614
2026,3,16,0.3494348430513027
2026,3,17,1.2856772352240695
2026,3,18,0.0142481167833045
2026,3,20,0.5219451616535129
2026,3,21,3.456483494033732
2026,3,22,0.3176696249286113
2026,3,23,0.2630896469565653
2026,3,24,0.1782179393306631
2026,3,27,0.1277521236698169
2026,3,28,0.2838038053945514
2026,3,29,0.000987237172142
2026,3,30,0.00010275854954998128
