,Month,tmean_f
423,April,65.94703504774306
424,May,66.21481662326389
425,June,67.7109619140625
426,July,68.93706054687499
427,August,69.47433810763889
428,September,68.93673773871527
429,October,68.1751247829861
430,November,66.84022352430556
431,December,65.44851616753472
432,January,64.49039442274307
433,February,63.62253960503472
434,March,65.57978515625001
