Year,Month,RF_mm,RF_in
1920.0,1.0,202.18930844907408,7.960208994058035
1920.0,2.0,38.21189899209105,1.504405472129569
1920.0,3.0,171.9544994212963,6.7698621819408
1920.0,4.0,87.3829933449074,3.440275328539662
1920.0,5.0,70.77927276234568,2.7865855418246332
1920.0,6.0,26.026572145061728,1.0246681946874696
1920.0,7.0,79.86206356095678,3.1441757307463303
1920.0,8.0,81.33115113811728,3.202013824335326
1920.0,9.0,76.86363691165124,3.0261274374665845
1920.0,10.0,68.32141565393519,2.6898195139344563
1920.0,11.0,118.92793933256172,4.682202335927627
1920.0,12.0,177.45237750771605,6.9863140751069315
1921.0,1.0,460.7645158179012,18.140335268421307
1921.0,2.0,84.98008897569444,3.3456727943186793
1921.0,3.0,160.62575954861111,6.323848801126422
1921.0,4.0,139.53462577160494,5.493489203606494
1921.0,5.0,25.62822205343364,1.008985120213923
1921.0,6.0,52.415834780092595,2.0636155425233307
1921.0,7.0,139.960262345679,5.510246549042481
1921.0,8.0,92.20225091628086,3.630009878593735
1921.0,9.0,71.31688247492283,2.807751278540269
1921.0,10.0,86.82764274691358,3.4184111317682513
1921.0,11.0,379.809268904321,14.953120823004763
1921.0,12.0,286.62302276234567,11.2843709748955
1922.0,1.0,235.1025752314815,9.256006898877224
1922.0,2.0,200.1005497685185,7.877974400335375
1922.0,3.0,312.0037615740741,12.283612660396615
1922.0,4.0,111.55379533179013,4.391881705975989
1922.0,5.0,71.55472969714506,2.8171153424072863
1922.0,6.0,31.40240704571759,1.2363152380203777
1922.0,7.0,72.84571518132717,2.867941542571936
1922.0,8.0,115.96072048611111,4.565382696303588
1922.0,9.0,158.50276089891975,6.240266177122825
1922.0,10.0,50.72165557484568,1.996915573812822
1922.0,11.0,130.50941599151236,5.138165983917809
1922.0,12.0,38.30536566840278,1.5080852625355423
1923.0,1.0,353.6535976080247,13.923369984567902
1923.0,2.0,51.23519483024691,2.0171336547341303
1923.0,3.0,184.41271219135805,7.260342999659765
1923.0,4.0,340.19977334104937,13.39369186382084
1923.0,5.0,58.43548659336419,2.3006097084001653
1923.0,6.0,113.55392795138889,4.47062708470035
1923.0,7.0,115.57918595679013,4.550361651842131
1923.0,8.0,112.21976273148148,4.418100894940216
1923.0,9.0,98.76720437885804,3.888472613340867
1923.0,10.0,108.1539592978395,4.258029893615729
1923.0,11.0,111.05907600308642,4.372404567050647
1923.0,12.0,281.19065875771605,11.070498376288034
1924.0,1.0,32.03718171296296,1.2613063666520852
1924.0,2.0,175.27690972222223,6.9006657370953635
1924.0,3.0,76.58556978202161,3.015179912678016
1924.0,4.0,195.57137345679013,7.699660372314573
1924.0,5.0,51.23832344714506,2.0172568286277586
1924.0,6.0,20.916832441165123,0.8234973402033514
1924.0,7.0,84.63140190972223,3.3319449570756783
1924.0,8.0,114.0395206404321,4.489744907103626
1924.0,9.0,63.55871431327161,2.5023115871366777
1924.0,10.0,167.47005208333334,6.593309137139109
1924.0,11.0,165.2044994212963,6.504114150444737
1924.0,12.0,147.27352189429013,5.798170153318509
1925.0,1.0,88.97498312114197,3.5029520913835426
1925.0,2.0,44.306562258873456,1.7443528448375376
1925.0,3.0,165.36869454089506,6.51057852523209
1925.0,4.0,173.81528501157408,6.843121457148586
1925.0,5.0,118.80179398148148,4.677235983522893
1925.0,6.0,176.29673032407408,6.940816154491106
1925.0,7.0,53.146665219907405,2.0923883944845434
1925.0,8.0,158.4100356867284,6.236615578217654
1925.0,9.0,42.08170271508487,1.6567599494127905
1925.0,10.0,41.199839650848766,1.6220409311357782
1925.0,11.0,68.4213565779321,2.693754195981579
1925.0,12.0,45.88228202160494,1.8063890559686984
1926.0,1.0,54.18891661844136,2.1334219141118647
1926.0,2.0,123.45876736111111,4.860581392169729
1926.0,3.0,26.661835093557094,1.049678546990437
1926.0,4.0,125.17112750771604,4.927997145973073
1926.0,5.0,80.97382571373457,3.187945894241518
1926.0,6.0,83.2396858121142,3.277152984728906
1926.0,7.0,70.11982180748457,2.7606229058064793
1926.0,8.0,129.65468267746914,5.104515066042093
1926.0,9.0,47.77303361304013,1.88082809500158
1926.0,10.0,69.00930145640432,2.7169016321419024
1926.0,11.0,79.6620792341821,3.1363023320544134
1926.0,12.0,57.57338083526235,2.2666685368213524
1927.0,1.0,200.50593171296296,7.893934319407991
1927.0,2.0,86.24241657021605,3.3953707311108685
1927.0,3.0,92.4498336226852,3.639757229239575
1927.0,4.0,248.35874807098764,9.77790346736172
1927.0,5.0,70.91114486882717,2.7917773570404396
1927.0,6.0,59.189163773148145,2.330282038312919
1927.0,7.0,146.4137008101852,5.76431892953485
1927.0,8.0,119.37526523919752,4.699813592094391
1927.0,9.0,96.89810595100307,3.814886061063114
1927.0,10.0,47.62973813657408,1.875186540810003
1927.0,11.0,100.1199363425926,3.941729777267425
1927.0,12.0,374.94379340277777,14.7615666694007
1928.0,1.0,117.53621720679013,4.62741012625158
1928.0,2.0,91.89580319251544,3.617945007579348
1928.0,3.0,80.50944010416667,3.1696629962270344
1928.0,4.0,101.72698447145062,4.0049993886397885
1928.0,5.0,142.55105854552468,5.612246399430106
1928.0,6.0,70.93033854166667,2.792533013451444
1928.0,7.0,132.3833912037037,5.211944535578886
1928.0,8.0,64.23091483410494,2.528776174571061
1928.0,9.0,104.78615692515432,4.125439249021824
1928.0,10.0,30.62864703896605,1.2058522456285847
1928.0,11.0,168.40989101080248,6.630310669716634
1928.0,12.0,213.59177276234567,8.409124911903373
1929.0,1.0,224.8770736882716,8.85342809796345
1929.0,2.0,239.45847800925927,9.427499134222806
1929.0,3.0,138.81278935185185,5.465070446923302
1929.0,4.0,149.93328028549382,5.902885050609993
1929.0,5.0,71.95072579089506,2.8327057397990183
1929.0,6.0,58.57863136574074,2.306245329359872
1929.0,7.0,67.71758656442901,2.6660467151350007
1929.0,8.0,78.01039255401234,3.0712752974020607
1929.0,9.0,11.042241602768131,0.4347339213688241
1929.0,10.0,96.2951991705247,3.7911495736427048
1929.0,11.0,282.9020302854938,11.137875208090309
1929.0,12.0,341.3923611111111,13.44064413823272
1930.0,1.0,231.20206404320987,9.102443466268106
1930.0,2.0,171.53807388117283,6.753467475636726
1930.0,3.0,194.89019097222223,7.672842164260718
1930.0,4.0,268.8018904320988,10.582751591814914
1930.0,5.0,101.31499565972224,3.988779356681978
1930.0,6.0,149.64195119598764,5.891415401416837
1930.0,7.0,102.35549286265432,4.029743813490327
1930.0,8.0,217.07277199074073,8.546172125619714
1930.0,9.0,117.93156828703704,4.642975129410908
1930.0,10.0,56.54324604552469,2.2261120490364052
1930.0,11.0,355.028018904321,13.977481059225235
