Year,Month,RF_mm,RF_in
1920.0,1.0,149.00407503858025,5.866302166873239
1920.0,2.0,3.7038581753954474,0.1458211880076947
1920.0,3.0,58.11619285300926,2.288039088701152
1920.0,4.0,16.659271616994598,0.6558768353147479
1920.0,5.0,5.921301947699653,0.2331221239251832
1920.0,6.0,4.48519445348669,0.1765824587986885
1920.0,7.0,2.575186835394965,0.1013853084801167
1920.0,8.0,2.68644036187066,0.105765368577585
1920.0,9.0,3.264977725935571,0.1285424301549437
1920.0,10.0,2.839681743103781,0.1117984938229835
1920.0,11.0,14.186216001157408,0.558512440990449
1920.0,12.0,116.636417341821,4.591984934717362
1921.0,1.0,117.95791136188272,4.6440122583418395
1921.0,2.0,29.402313609182094,1.157571401936303
1921.0,3.0,14.312394507137345,0.5634800987061948
1921.0,4.0,13.259975103684411,0.5220462639245832
1921.0,5.0,9.517845624758872,0.3747183316834202
1921.0,6.0,3.7795293360580633,0.148800367561341
1921.0,7.0,6.49681712962963,0.2557802019539224
1921.0,8.0,4.7857790346498845,0.1884164974271608
1921.0,9.0,4.430917998890818,0.1744455905075125
1921.0,10.0,56.00561222029321,2.2049453630036697
1921.0,11.0,36.36358265817901,1.4316371125267329
1921.0,12.0,79.55118513695987,3.131936422714956
1922.0,1.0,72.23369984567901,2.843846450617284
1922.0,2.0,26.971610363618822,1.0618744237645208
1922.0,3.0,66.41887297453704,2.614916258840041
1922.0,4.0,4.620426130883487,0.1819065405859641
1922.0,5.0,3.940646324628665,0.1551435560877427
1922.0,6.0,1.1070681913399405,0.0435853618637771
1922.0,7.0,2.096681194540895,0.0825465037220825
1922.0,8.0,2.041081369659047,0.0803575342385451
1922.0,9.0,15.309651692708334,0.6027421926263123
1922.0,10.0,26.907919801311728,1.0593669213114854
1922.0,11.0,6.08842298719618,0.2397016924092984
1922.0,12.0,3.9261372884114585,0.1545723341894275
1923.0,1.0,187.7759813850309,7.392755172639011
1923.0,2.0,108.70727237654322,4.279813873092253
1923.0,3.0,143.47170380015433,5.648492275596627
1923.0,4.0,136.3173828125,5.366826094980315
1923.0,5.0,3.456882806471836,0.1360977482862927
1923.0,6.0,2.9269122841917437,0.1152327670941631
1923.0,7.0,2.895456573109568,0.1139943532720302
1923.0,8.0,8.535117066936728,0.3360282309817609
1923.0,9.0,29.59057918595679,1.164983432517984
1923.0,10.0,11.59717098283179,0.456581534757157
1923.0,11.0,2.300877512237172,0.0905857288282351
1923.0,12.0,58.86678361304013,2.317589906025202
1924.0,1.0,7.275304723668982,0.2864293198294875
1924.0,2.0,21.18873275945216,0.8342020771437859
1924.0,3.0,43.62584997106482,1.717553148467119
1924.0,4.0,169.86486062885805,6.687592938144017
1924.0,5.0,12.004741150655864,0.4726276043565301
1924.0,6.0,2.1193344681351274,0.0834383648872097
1924.0,7.0,37.889256606867285,1.491703016018397
1924.0,8.0,3.8532485020013505,0.151702696929187
1924.0,9.0,41.71199845679013,1.6422046636531549
1924.0,10.0,15.978269977334104,0.629065747139138
1924.0,11.0,21.645792643229168,0.8521965607570539
1924.0,12.0,192.91649787808643,7.595137711735687
1925.0,1.0,28.984688464506178,1.1411294671065424
1925.0,2.0,15.918214397665896,0.6267013542388148
1925.0,3.0,152.6615547839506,6.010297432439001
1925.0,4.0,28.795994888117285,1.1337005861463498
1925.0,5.0,3.7525879659770447,0.1477396836998836
1925.0,6.0,8.071030604986497,0.3177571104325392
1925.0,7.0,5.449983950014468,0.214566297244664
1925.0,8.0,3.43085018205054,0.1350728418130133
1925.0,9.0,6.756081663532021,0.2659874670681898
1925.0,10.0,20.37002827208719,0.8019696170113068
1925.0,11.0,7.883605203510802,0.3103781576185355
1925.0,12.0,105.77238859953704,4.164267267698309
1926.0,1.0,26.486867645640434,1.0427900647889936
1926.0,2.0,5.249376838589892,0.2066683794720429
1926.0,3.0,12.824386031539351,0.50489708785588
1926.0,4.0,15.744371202256945,0.6198571339471238
1926.0,5.0,4.2254811981577935,0.1663575274865273
1926.0,6.0,45.87001470871913,1.8059060908944544
1926.0,7.0,6.519445348668982,0.2566710767192512
1926.0,8.0,6.139292022328318,0.2417044103278865
1926.0,9.0,18.11554181134259,0.7132103075331729
1926.0,10.0,38.32659083236883,1.5089208989121587
1926.0,11.0,4.355860580632716,0.1714905740406581
1926.0,12.0,14.858402958622683,0.584976494433964
1927.0,1.0,75.23383849344135,2.961962145411077
1927.0,2.0,84.29063585069444,3.3185289704997816
1927.0,3.0,35.353383005401234,1.391865472653592
1927.0,4.0,77.8565055941358,3.065216755674638
1927.0,5.0,20.9017635392554,0.8229040763486379
1927.0,6.0,1.147163108543113,0.0451639019111462
1927.0,7.0,11.47424617814429,0.4517419755174917
1927.0,8.0,8.520070017119984,0.3354358274456687
1927.0,9.0,50.416946976273145,1.9849191722942183
1927.0,10.0,4.610976607711227,0.1815345121146152
1927.0,11.0,10.734148190345293,0.4226042594624131
1927.0,12.0,347.41560570987656,13.677779752357344
1928.0,1.0,35.43474512924383,1.3950687058757414
1928.0,2.0,30.39080584490741,1.196488419090843
1928.0,3.0,47.75962999131944,1.8803003933590332
1928.0,4.0,24.27123119212963,0.95556028315471
1928.0,5.0,15.554206753954476,0.612370344643877
