Year,Month,Day,RF_in
2026,3,1,0.0041876013522084
2026,3,2,0.0484036282175679
2026,3,3,0.111295133264185
2026,3,4,0.0278018136709114
2026,3,5,0.0505497152677624
2026,3,6,0.0263294543702667
2026,3,7,0.0115737857560878
2026,3,8,0.0150552124604894
2026,3,9,0.0036800152198373
2026,3,10,0.0001895440740743
2026,3,11,0.0214399039438239
2026,3,12,0.4788264076853675
2026,3,13,0.6318079682449633
2026,3,14,5.145044260960436
2026,3,15,1.8255772465019564
2026,3,16,0.8959321928427567
2026,3,17,1.1074509003703097
2026,3,18,0.1542698431955988
2026,3,20,0.1472003380897917
2026,3,21,0.1081831160655021
2026,3,22,0.129542268723571
2026,3,23,0.5908328909515651
2026,3,24,1.42355581339008
2026,3,27,0.031246338454282
2026,3,28,1.094493671282626
2026,3,29,0.2419012156290251
2026,3,30,0.09386722879529381
