Year,Month,Day,RF_in
2026,3,31,0.3777650462488304
2026,4,1,0.0157574215771517
2026,4,2,0.0444132813306919
2026,4,3,0.0426295478756276
2026,4,4,0.0009782609571529
2026,4,5,0.0006486793712565
2026,4,6,0.0019034408116185
2026,4,7,0.1315073254528622
2026,4,8,0.1356049192140641
2026,4,9,0.0400850257639914
2026,4,10,0.4975402659967526
2026,4,11,0.3356783779645274
2026,4,12,0.1315874685823506
2026,4,13,0.0045423312079191
2026,4,14,0.0
2026,4,15,0.0
2026,4,16,0.0267187856290573
2026,4,17,0.008745596755799
2026,4,18,0.0156104127786198
2026,4,19,0.0557278469675679
2026,4,20,0.0198763860978966
2026,4,21,0.0043640709646452485
