,Year,Month,ET,datetime
0,2001.0,1.0,2.2569583333333334,2001-01-01
1,2001.0,2.0,2.3640833333333338,2001-02-01
2,2001.0,3.0,2.557416666666667,2001-03-01
3,2001.0,4.0,3.465,2001-04-01
4,2001.0,5.0,3.8955000000000006,2001-05-01
5,2001.0,6.0,,2001-06-01
6,2001.0,7.0,3.9155,2001-07-01
7,2001.0,8.0,3.5407500000000005,2001-08-01
8,2001.0,9.0,3.5663461538461543,2001-09-01
9,2001.0,10.0,3.551,2001-10-01
10,2001.0,11.0,2.954,2001-11-01
11,2001.0,12.0,2.4651666666666667,2001-12-01
12,2002.0,1.0,2.465,2002-01-01
13,2002.0,2.0,2.840625,2002-02-01
14,2002.0,3.0,3.0975,2002-03-01
15,2002.0,4.0,2.8775000000000004,2002-04-01
16,2002.0,5.0,,2002-05-01
17,2002.0,6.0,2.8000000000000003,2002-06-01
18,2002.0,7.0,,2002-07-01
19,2002.0,8.0,,2002-08-01
20,2002.0,9.0,4.087916666666667,2002-09-01
21,2002.0,10.0,3.0145000000000004,2002-10-01
22,2002.0,11.0,2.4284166666666667,2002-11-01
23,2002.0,12.0,1.928416666666667,2002-12-01
24,2003.0,1.0,2.119375,2003-01-01
25,2003.0,2.0,2.467166666666667,2003-02-01
26,2003.0,3.0,2.7828750000000007,2003-03-01
27,2003.0,4.0,2.82425,2003-04-01
28,2003.0,5.0,3.388583333333333,2003-05-01
29,2003.0,6.0,4.008333333333333,2003-06-01
30,2003.0,7.0,3.1652343750000003,2003-07-01
31,2003.0,8.0,3.3665760869565218,2003-08-01
32,2003.0,9.0,3.527807971014493,2003-09-01
33,2003.0,10.0,2.83475,2003-10-01
34,2003.0,11.0,2.1857083333333334,2003-11-01
35,2003.0,12.0,2.3709583333333333,2003-12-01
36,2004.0,1.0,2.6597500000000003,2004-01-01
37,2004.0,2.0,3.168416666666667,2004-02-01
38,2004.0,3.0,2.6425,2004-03-01
39,2004.0,4.0,2.379166666666667,2004-04-01
40,2004.0,5.0,2.5375,2004-05-01
41,2004.0,6.0,3.7375,2004-06-01
42,2004.0,7.0,4.323416666666667,2004-07-01
43,2004.0,8.0,3.769666666666667,2004-08-01
44,2004.0,9.0,3.007083333333333,2004-09-01
45,2004.0,10.0,2.8003333333333336,2004-10-01
46,2004.0,11.0,2.452,2004-11-01
47,2004.0,12.0,2.2456666666666667,2004-12-01
48,2005.0,1.0,2.7194166666666666,2005-01-01
49,2005.0,2.0,2.9269166666666666,2005-02-01
50,2005.0,3.0,3.1005416666666665,2005-03-01
51,2005.0,4.0,3.54296875,2005-04-01
52,2005.0,5.0,3.208,2005-05-01
53,2005.0,6.0,3.820583333333333,2005-06-01
54,2005.0,7.0,2.579166666666667,2005-07-01
55,2005.0,8.0,3.96175,2005-08-01
56,2005.0,9.0,3.700250000000001,2005-09-01
57,2005.0,10.0,3.56935763888889,2005-10-01
58,2005.0,11.0,3.1467916666666667,2005-11-01
59,2005.0,12.0,2.614625,2005-12-01
60,2006.0,1.0,2.428875000000001,2006-01-01
61,2006.0,2.0,2.6135,2006-02-01
62,2006.0,3.0,,2006-03-01
63,2006.0,4.0,3.616,2006-04-01
64,2006.0,5.0,2.704166666666667,2006-05-01
65,2006.0,6.0,2.9250000000000003,2006-06-01
66,2006.0,7.0,4.047271825396825,2006-07-01
67,2006.0,8.0,5.048750000000001,2006-08-01
68,2006.0,9.0,4.721691176470589,2006-09-01
69,2006.0,10.0,3.75,2006-10-01
70,2006.0,11.0,3.10425,2006-11-01
71,2006.0,12.0,2.184083333333333,2006-12-01
72,2007.0,1.0,2.39625,2007-01-01
73,2007.0,2.0,2.8012916666666667,2007-02-01
74,2007.0,3.0,3.2254166666666664,2007-03-01
75,2007.0,4.0,3.34765625,2007-04-01
76,2007.0,5.0,3.118416666666667,2007-05-01
77,2007.0,6.0,2.641,2007-06-01
78,2007.0,7.0,4.013999999999999,2007-07-01
79,2007.0,8.0,4.0515,2007-08-01
80,2007.0,9.0,2.9815,2007-09-01
81,2007.0,10.0,2.793416666666667,2007-10-01
82,2007.0,11.0,2.414416666666667,2007-11-01
83,2007.0,12.0,2.56328125,2007-12-01
84,2008.0,1.0,2.6025000000000005,2008-01-01
85,2008.0,2.0,2.4500833333333336,2008-02-01
86,2008.0,3.0,2.272395833333334,2008-03-01
87,2008.0,4.0,2.222,2008-04-01
88,2008.0,5.0,3.411166666666667,2008-05-01
89,2008.0,6.0,2.75225,2008-06-01
90,2008.0,7.0,2.621780303030304,2008-07-01
91,2008.0,8.0,3.498416666666667,2008-08-01
92,2008.0,9.0,3.200333333333333,2008-09-01
93,2008.0,10.0,2.459166666666667,2008-10-01
94,2008.0,11.0,2.0623333333333336,2008-11-01
95,2008.0,12.0,2.080666666666667,2008-12-01
96,2009.0,1.0,3.42675,2009-01-01
97,2009.0,2.0,2.411979166666667,2009-02-01
98,2009.0,3.0,2.8265,2009-03-01
99,2009.0,4.0,2.3500000000000005,2009-04-01
100,2009.0,5.0,3.270652173913044,2009-05-01
101,2009.0,6.0,4.316666666666666,2009-06-01
102,2009.0,7.0,2.7945000000000007,2009-07-01
103,2009.0,8.0,4.900500000000001,2009-08-01
104,2009.0,9.0,4.29047619047619,2009-09-01
105,2009.0,10.0,4.327333333333334,2009-10-01
106,2009.0,11.0,2.8125,2009-11-01
107,2009.0,12.0,2.6713750000000003,2009-12-01
108,2010.0,1.0,2.9763333333333333,2010-01-01
109,2010.0,2.0,2.919083333333333,2010-02-01
110,2010.0,3.0,3.37425,2010-03-01
111,2010.0,4.0,2.1187500000000004,2010-04-01
112,2010.0,5.0,4.3025,2010-05-01
113,2010.0,6.0,4.1035714285714295,2010-06-01
114,2010.0,7.0,4.008500000000001,2010-07-01
