,Year,Month,Temp,datetime
0,1990.0,1.0,55.9028564453125,1990-01-01
1,1990.0,2.0,53.03591715494792,1990-02-01
2,1990.0,3.0,53.7875013563368,1990-03-01
3,1990.0,4.0,55.7058349609375,1990-04-01
4,1990.0,5.0,56.81546223958333,1990-05-01
5,1990.0,6.0,58.01541069878472,1990-06-01
6,1990.0,7.0,59.500789388020834,1990-07-01
7,1990.0,8.0,60.58419867621528,1990-08-01
8,1990.0,9.0,61.17510308159722,1990-09-01
9,1990.0,10.0,59.461083984374994,1990-10-01
10,1990.0,11.0,59.784855143229166,1990-11-01
11,1990.0,12.0,55.629581705729166,1990-12-01
12,1991.0,1.0,52.412570529513886,1991-01-01
13,1991.0,2.0,53.636962890625,1991-02-01
14,1991.0,3.0,54.74482828776041,1991-03-01
15,1991.0,4.0,55.11962890625,1991-04-01
16,1991.0,5.0,56.262806532118056,1991-05-01
17,1991.0,6.0,56.971484375,1991-06-01
18,1991.0,7.0,58.4183837890625,1991-07-01
19,1991.0,8.0,61.38081597222222,1991-08-01
20,1991.0,9.0,58.710728624131946,1991-09-01
21,1991.0,10.0,56.71854654947917,1991-10-01
22,1991.0,11.0,57.265844726562506,1991-11-01
23,1991.0,12.0,55.32521158854167,1991-12-01
24,1992.0,1.0,51.35383707682291,1992-01-01
25,1992.0,2.0,52.208927408854166,1992-02-01
26,1992.0,3.0,53.35642903645834,1992-03-01
27,1992.0,4.0,53.95974799262153,1992-04-01
28,1992.0,5.0,57.0337646484375,1992-05-01
29,1992.0,6.0,59.714238823784726,1992-06-01
30,1992.0,7.0,60.38157552083334,1992-07-01
31,1992.0,8.0,61.335332573784726,1992-08-01
32,1992.0,9.0,61.878057183159726,1992-09-01
33,1992.0,10.0,60.15190158420139,1992-10-01
34,1992.0,11.0,59.03672146267361,1992-11-01
35,1992.0,12.0,56.867578125,1992-12-01
36,1993.0,1.0,52.42889539930556,1993-01-01
37,1993.0,2.0,51.72460394965278,1993-02-01
38,1993.0,3.0,53.93238389756944,1993-03-01
39,1993.0,4.0,56.174886067708336,1993-04-01
40,1993.0,5.0,56.162082248263886,1993-05-01
41,1993.0,6.0,58.47767740885416,1993-06-01
42,1993.0,7.0,60.004833984375,1993-07-01
43,1993.0,8.0,60.32893880208333,1993-08-01
44,1993.0,9.0,59.98994683159722,1993-09-01
45,1993.0,10.0,58.90567220052084,1993-10-01
46,1993.0,11.0,55.734507921006944,1993-11-01
47,1993.0,12.0,53.41549750434028,1993-12-01
48,1994.0,1.0,51.78871799045139,1994-01-01
49,1994.0,2.0,54.74729817708334,1994-02-01
50,1994.0,3.0,54.36702609592014,1994-03-01
51,1994.0,4.0,55.558751085069446,1994-04-01
52,1994.0,5.0,56.900355360243054,1994-05-01
53,1994.0,6.0,58.387255859375,1994-06-01
54,1994.0,7.0,61.33863661024306,1994-07-01
55,1994.0,8.0,61.22891981336805,1994-08-01
56,1994.0,9.0,61.05056966145833,1994-09-01
57,1994.0,10.0,58.43023274739584,1994-10-01
58,1994.0,11.0,58.55068901909722,1994-11-01
59,1994.0,12.0,54.12633870442709,1994-12-01
60,1995.0,1.0,53.85045166015625,1995-01-01
61,1995.0,2.0,53.12359619140625,1995-02-01
62,1995.0,3.0,55.31146918402778,1995-03-01
63,1995.0,4.0,56.13018663194445,1995-04-01
64,1995.0,5.0,57.143071831597226,1995-05-01
65,1995.0,6.0,58.09164496527778,1995-06-01
66,1995.0,7.0,59.897070312500006,1995-07-01
67,1995.0,8.0,59.74358723958333,1995-08-01
68,1995.0,9.0,58.71650390625,1995-09-01
69,1995.0,10.0,59.42750922309028,1995-10-01
70,1995.0,11.0,58.34517686631945,1995-11-01
71,1995.0,12.0,56.57747667100695,1995-12-01
72,1996.0,1.0,56.21884494357639,1996-01-01
73,1996.0,2.0,53.86516520182292,1996-02-01
74,1996.0,3.0,54.17086995442709,1996-03-01
75,1996.0,4.0,57.32261284722222,1996-04-01
76,1996.0,5.0,59.15130208333333,1996-05-01
77,1996.0,6.0,60.071750217013886,1996-06-01
78,1996.0,7.0,60.85313585069444,1996-07-01
79,1996.0,8.0,60.15481499565972,1996-08-01
80,1996.0,9.0,60.59273546006945,1996-09-01
81,1996.0,10.0,59.85404459635417,1996-10-01
82,1996.0,11.0,59.77760145399306,1996-11-01
83,1996.0,12.0,56.2119384765625,1996-12-01
84,1997.0,1.0,55.02395833333334,1997-01-01
85,1997.0,2.0,54.06164143880208,1997-02-01
86,1997.0,3.0,56.26861436631945,1997-03-01
87,1997.0,4.0,55.92743598090278,1997-04-01
88,1997.0,5.0,57.46768120659722,1997-05-01
89,1997.0,6.0,60.3291015625,1997-06-01
90,1997.0,7.0,60.63664008246528,1997-07-01
91,1997.0,8.0,59.97236056857639,1997-08-01
92,1997.0,9.0,60.786311848958334,1997-09-01
93,1997.0,10.0,58.99237738715278,1997-10-01
94,1997.0,11.0,57.51667209201389,1997-11-01
95,1997.0,12.0,54.62446831597222,1997-12-01
96,1998.0,1.0,53.13438178168403,1998-01-01
97,1998.0,2.0,53.04856228298611,1998-02-01
98,1998.0,3.0,54.49204237196181,1998-03-01
99,1998.0,4.0,55.55174696180556,1998-04-01
100,1998.0,5.0,56.04725206163194,1998-05-01
101,1998.0,6.0,57.75247667100695,1998-06-01
102,1998.0,7.0,58.35008680555556,1998-07-01
103,1998.0,8.0,59.37678493923611,1998-08-01
104,1998.0,9.0,59.4672119140625,1998-09-01
105,1998.0,10.0,59.38206380208334,1998-10-01
106,1998.0,11.0,58.35727810329861,1998-11-01
107,1998.0,12.0,56.30857747395834,1998-12-01
108,1999.0,1.0,55.4614990234375,1999-01-01
109,1999.0,2.0,54.70174289279514,1999-02-01
110,1999.0,3.0,54.92399088541667,1999-03-01
111,1999.0,4.0,54.91884223090278,1999-04-01
112,1999.0,5.0,56.87549099392361,1999-05-01
113,1999.0,6.0,57.38119032118056,1999-06-01
114,1999.0,7.0,58.067990451388894,1999-07-01
115,1999.0,8.0,59.204220920138894,1999-08-01
116,1999.0,9.0,58.653477647569446,1999-09-01
117,1999.0,10.0,58.13694118923611,1999-10-01
118,1999.0,11.0,57.09453667534722,1999-11-01
119,1999.0,12.0,55.88062879774306,1999-12-01
120,2000.0,1.0,53.67694905598958,2000-01-01
121,2000.0,2.0,54.36083034939236,2000-02-01
122,2000.0,3.0,54.64672037760417,2000-03-01
123,2000.0,4.0,55.61258680555555,2000-04-01
124,2000.0,5.0,57.61682400173611,2000-05-01
125,2000.0,6.0,58.4973876953125,2000-06-01
126,2000.0,7.0,60.69231228298611,2000-07-01
127,2000.0,8.0,60.72877604166666,2000-08-01
128,2000.0,9.0,60.26415473090277,2000-09-01
129,2000.0,10.0,59.57351345486112,2000-10-01
130,2000.0,11.0,58.04421657986112,2000-11-01
131,2000.0,12.0,54.7681396484375,2000-12-01
132,2001.0,1.0,55.249050564236114,2001-01-01
133,2001.0,2.0,54.66343044704861,2001-02-01
134,2001.0,3.0,54.37104220920139,2001-03-01
135,2001.0,4.0,56.5216552734375,2001-04-01
136,2001.0,5.0,56.62657335069444,2001-05-01
137,2001.0,6.0,58.73192816840277,2001-06-01
138,2001.0,7.0,60.14196506076389,2001-07-01
139,2001.0,8.0,61.39777018229167,2001-08-01
140,2001.0,9.0,60.57125922309028,2001-09-01
141,2001.0,10.0,59.147252061631946,2001-10-01
142,2001.0,11.0,59.33416612413194,2001-11-01
143,2001.0,12.0,57.04494086371528,2001-12-01
144,2002.0,1.0,55.76578776041667,2002-01-01
145,2002.0,2.0,53.22709554036459,2002-02-01
146,2002.0,3.0,54.65541178385416,2002-03-01
147,2002.0,4.0,57.70034722222222,2002-04-01
148,2002.0,5.0,59.21387803819445,2002-05-01
149,2002.0,6.0,59.32259928385417,2002-06-01
150,2002.0,7.0,60.79482964409722,2002-07-01
151,2002.0,8.0,61.16389431423611,2002-08-01
152,2002.0,9.0,59.92756890190972,2002-09-01
153,2002.0,10.0,59.77323947482638,2002-10-01
154,2002.0,11.0,56.94843207465278,2002-11-01
155,2002.0,12.0,55.38853352864584,2002-12-01
156,2003.0,1.0,52.92855495876736,2003-01-01
157,2003.0,2.0,53.48080240885417,2003-02-01
158,2003.0,3.0,55.54222547743056,2003-03-01
159,2003.0,4.0,56.84947916666667,2003-04-01
