,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,154.01378038194446,6.063534660706475,1920-01-01
1,1920.0,2.0,42.496470510223766,1.67308939016629,1920-02-01
2,1920.0,3.0,203.66326678240745,8.01823884970108,1920-03-01
3,1920.0,4.0,94.87339650848766,3.735173090885341,1920-04-01
4,1920.0,5.0,26.836591555748456,1.056558722667262,1920-05-01
5,1920.0,6.0,20.95976652922453,0.8251876586308874,1920-06-01
6,1920.0,7.0,43.22652030285494,1.701831507986415,1920-07-01
7,1920.0,8.0,78.55764130015432,3.0928205236281228,1920-08-01
8,1920.0,9.0,67.06555025077161,2.6403759941248666,1920-09-01
9,1920.0,10.0,77.73772665895062,3.0605404196437256,1920-10-01
10,1920.0,11.0,143.8009379822531,5.661454251269807,1920-11-01
11,1920.0,12.0,148.59700520833334,5.850275795603675,1920-12-01
12,1921.0,1.0,244.1221064814815,9.611106554389035,1921-01-01
13,1921.0,2.0,27.14935076678241,1.0688720774323783,1921-02-01
14,1921.0,3.0,196.48374807098764,7.735580632716049,1921-03-01
15,1921.0,4.0,83.97990210262346,3.306295358371002,1921-04-01
16,1921.0,5.0,37.13841567804784,1.4621423495294428,1921-05-01
17,1921.0,6.0,18.63628020109953,0.7337118189409267,1921-06-01
18,1921.0,7.0,134.59350887345678,5.298957042262078,1921-07-01
19,1921.0,8.0,77.09749348958333,3.0353343893536744,1921-08-01
20,1921.0,9.0,60.15029417438272,2.3681218178890835,1921-09-01
21,1921.0,10.0,107.15738329475307,4.218794617903665,1921-10-01
22,1921.0,11.0,597.6133777006173,23.528085736244776,1921-11-01
23,1921.0,12.0,275.9683641975309,10.864896228249249,1921-12-01
24,1922.0,1.0,223.8596884645061,8.813373561594732,1922-01-01
25,1922.0,2.0,286.11436631944446,11.26434513068679,1922-02-01
26,1922.0,3.0,406.3826678240741,15.99931763086906,1922-03-01
27,1922.0,4.0,87.42623336226852,3.4419776914278946,1922-04-01
28,1922.0,5.0,49.14096860532408,1.9346838033592155,1922-05-01
29,1922.0,6.0,31.423541787229937,1.2371473144578715,1922-06-01
30,1922.0,7.0,41.90366391782408,1.64975054794583,1922-07-01
31,1922.0,8.0,79.15819106867283,3.1164642153020803,1922-08-01
32,1922.0,9.0,190.60053771219137,7.5039581776453295,1922-09-01
33,1922.0,10.0,45.88448230131173,1.806475681154005,1922-10-01
34,1922.0,11.0,161.4688464506173,6.357041198843201,1922-11-01
35,1922.0,12.0,19.515625,0.7683316929133859,1922-12-01
36,1923.0,1.0,452.9721739969136,17.833550157358804,1923-01-01
37,1923.0,2.0,84.02580054012346,3.308102383469428,1923-02-01
38,1923.0,3.0,340.78563850308643,13.416757421381355,1923-03-01
39,1923.0,4.0,267.13700810185185,10.517205043379995,1923-04-01
40,1923.0,5.0,37.92750831886574,1.4932089889317222,1923-05-01
41,1923.0,6.0,78.09612509645062,3.0746505943484497,1923-06-01
