Year,Month,Day,RF_in
2026,3,1,0.000583757530951
2026,3,2,0.0209037010924883
2026,3,3,0.0296690221359862
2026,3,4,0.013074423396067
2026,3,5,0.0580244193193434
2026,3,6,0.0302809311718522
2026,3,7,0.004880237570075
2026,3,8,0.0076687198066729
2026,3,9,0.0232362251211281
2026,3,10,4.2465586141744096e-05
2026,3,11,0.0295183996284183
2026,3,12,0.5712664568865741
2026,3,13,0.9253216855922524
2026,3,14,4.25289171481603
2026,3,15,2.279786200498809
2026,3,16,0.7533205569491531
2026,3,17,1.051055412778264
2026,3,18,0.1561940347903831
2026,3,20,0.1884375159010614
2026,3,21,0.0734680285546039
2026,3,22,0.1732154535438387
2026,3,23,0.2617940367792025
2026,3,24,0.3786392189664443
2026,3,27,0.019127154264527
2026,3,28,0.2705928119797742
2026,3,29,0.0611969628996435
2026,3,30,0.023109037025312973
