Year,Month,Day,RF_in
2026,3,31,0.0789584114146647
2026,4,1,0.0077445363122334
2026,4,2,0.0120964061417778
2026,4,3,0.0089648945681309
2026,4,4,0.0001107429906463
2026,4,5,0.0002125881614473
2026,4,6,0.0010679056012411
2026,4,7,0.0283646771288293
2026,4,8,0.1422469942959333
2026,4,9,0.0617809746209092
2026,4,10,0.7032641936196777
2026,4,11,0.3987511543695927
2026,4,12,0.1694714359028689
2026,4,13,0.0030413169467763
2026,4,14,0.0
2026,4,15,0.0
2026,4,16,0.0107419902200403
2026,4,17,0.0026213185275227
2026,4,18,0.0110838871441627
2026,4,19,0.0255864524303609
2026,4,20,0.0115252899291553
2026,4,21,0.0021908588470610285
