,Year,Month,ET,datetime
0,2001.0,1.0,2.1410937500000005,2001-01-01
1,2001.0,2.0,2.134479166666667,2001-02-01
2,2001.0,3.0,2.572239583333334,2001-03-01
3,2001.0,4.0,2.678125,2001-04-01
4,2001.0,5.0,2.745104166666667,2001-05-01
5,2001.0,6.0,2.4575,2001-06-01
6,2001.0,7.0,2.7975000000000003,2001-07-01
7,2001.0,8.0,3.062864583333333,2001-08-01
8,2001.0,9.0,2.5344791666666664,2001-09-01
9,2001.0,10.0,2.6577083333333333,2001-10-01
10,2001.0,11.0,1.9713541666666667,2001-11-01
11,2001.0,12.0,2.29328125,2001-12-01
12,2002.0,1.0,2.4808854166666667,2002-01-01
13,2002.0,2.0,2.890520833333333,2002-02-01
14,2002.0,3.0,3.368229166666667,2002-03-01
15,2002.0,4.0,3.67,2002-04-01
16,2002.0,5.0,3.806527777777778,2002-05-01
17,2002.0,6.0,5.069791666666668,2002-06-01
18,2002.0,7.0,3.3712962962962965,2002-07-01
19,2002.0,8.0,3.795559210526317,2002-08-01
20,2002.0,9.0,4.1727083333333335,2002-09-01
21,2002.0,10.0,2.8664583333333336,2002-10-01
22,2002.0,11.0,2.343125,2002-11-01
23,2002.0,12.0,1.754895833333333,2002-12-01
24,2003.0,1.0,2.0166666666666666,2003-01-01
25,2003.0,2.0,2.0984375000000006,2003-02-01
26,2003.0,3.0,2.664166666666667,2003-03-01
27,2003.0,4.0,3.22375,2003-04-01
28,2003.0,5.0,2.618333333333333,2003-05-01
29,2003.0,6.0,3.0459895833333333,2003-06-01
30,2003.0,7.0,2.823125,2003-07-01
31,2003.0,8.0,2.938072916666666,2003-08-01
32,2003.0,9.0,2.851458333333334,2003-09-01
33,2003.0,10.0,2.319166666666667,2003-10-01
34,2003.0,11.0,1.9383333333333328,2003-11-01
35,2003.0,12.0,2.0514583333333336,2003-12-01
36,2004.0,1.0,2.59125,2004-01-01
37,2004.0,2.0,3.275572916666667,2004-02-01
38,2004.0,3.0,3.0516203703703706,2004-03-01
39,2004.0,4.0,3.341118421052632,2004-04-01
40,2004.0,5.0,4.787222222222222,2004-05-01
41,2004.0,6.0,4.4990625,2004-06-01
42,2004.0,7.0,3.805260416666667,2004-07-01
43,2004.0,8.0,3.7189062500000007,2004-08-01
44,2004.0,9.0,2.9934375,2004-09-01
45,2004.0,10.0,2.6784375,2004-10-01
46,2004.0,11.0,2.4904166666666665,2004-11-01
47,2004.0,12.0,2.4038020833333342,2004-12-01
48,2005.0,1.0,2.963385416666667,2005-01-01
49,2005.0,2.0,3.307638888888889,2005-02-01
50,2005.0,3.0,3.842864583333333,2005-03-01
51,2005.0,4.0,4.027678571428572,2005-04-01
52,2005.0,5.0,3.421770833333333,2005-05-01
53,2005.0,6.0,3.825208333333333,2005-06-01
54,2005.0,7.0,3.203819444444444,2005-07-01
55,2005.0,8.0,3.6077083333333335,2005-08-01
56,2005.0,9.0,3.4665625,2005-09-01
57,2005.0,10.0,2.8765625000000004,2005-10-01
58,2005.0,11.0,2.3931770833333337,2005-11-01
59,2005.0,12.0,1.6875520833333333,2005-12-01
60,2006.0,1.0,1.9083333333333328,2006-01-01
61,2006.0,2.0,2.501822916666667,2006-02-01
62,2006.0,3.0,2.420000000000001,2006-03-01
63,2006.0,4.0,4.014583333333333,2006-04-01
64,2006.0,5.0,2.5748958333333336,2006-05-01
65,2006.0,6.0,3.519947916666667,2006-06-01
66,2006.0,7.0,3.8503645833333335,2006-07-01
67,2006.0,8.0,3.291770833333333,2006-08-01
68,2006.0,9.0,2.635625000000001,2006-09-01
69,2006.0,10.0,2.3876041666666667,2006-10-01
70,2006.0,11.0,3.020833333333333,2006-11-01
71,2006.0,12.0,2.9379687500000005,2006-12-01
72,2007.0,1.0,2.35640625,2007-01-01
73,2007.0,2.0,2.45734375,2007-02-01
74,2007.0,3.0,2.921250000000001,2007-03-01
75,2007.0,4.0,3.047395833333334,2007-04-01
76,2007.0,5.0,2.6415625,2007-05-01
77,2007.0,6.0,2.8075520833333334,2007-06-01
78,2007.0,7.0,2.9804166666666667,2007-07-01
79,2007.0,8.0,2.9903125000000004,2007-08-01
80,2007.0,9.0,2.766458333333333,2007-09-01
81,2007.0,10.0,2.2841666666666667,2007-10-01
82,2007.0,11.0,2.1383333333333336,2007-11-01
83,2007.0,12.0,2.604270833333333,2007-12-01
84,2008.0,1.0,3.0546875,2008-01-01
85,2008.0,2.0,2.91390625,2008-02-01
86,2008.0,3.0,3.192708333333333,2008-03-01
87,2008.0,4.0,2.0909375,2008-04-01
88,2008.0,5.0,2.97125,2008-05-01
89,2008.0,6.0,3.0221875,2008-06-01
90,2008.0,7.0,3.175,2008-07-01
91,2008.0,8.0,2.7627604166666666,2008-08-01
92,2008.0,9.0,2.8693229166666665,2008-09-01
93,2008.0,10.0,2.353125,2008-10-01
94,2008.0,11.0,1.71875,2008-11-01
95,2008.0,12.0,1.7636979166666666,2008-12-01
96,2009.0,1.0,3.2209375,2009-01-01
97,2009.0,2.0,2.6992708333333333,2009-02-01
98,2009.0,3.0,2.9584375,2009-03-01
99,2009.0,4.0,2.56125,2009-04-01
100,2009.0,5.0,2.7215625,2009-05-01
101,2009.0,6.0,3.6638020833333336,2009-06-01
102,2009.0,7.0,3.0723684210526314,2009-07-01
103,2009.0,8.0,3.448020833333333,2009-08-01
104,2009.0,9.0,3.4003125000000005,2009-09-01
105,2009.0,10.0,2.982083333333333,2009-10-01
106,2009.0,11.0,2.359739583333333,2009-11-01
107,2009.0,12.0,1.8769270833333336,2009-12-01
108,2010.0,1.0,2.2552604166666668,2010-01-01
109,2010.0,2.0,2.14546875,2010-02-01
110,2010.0,3.0,2.9246875,2010-03-01
111,2010.0,4.0,2.37625,2010-04-01
112,2010.0,5.0,2.859479166666667,2010-05-01
113,2010.0,6.0,2.8838020833333338,2010-06-01
114,2010.0,7.0,2.884791666666666,2010-07-01
115,2010.0,8.0,2.673906250000001,2010-08-01
116,2010.0,9.0,2.4775,2010-09-01
117,2010.0,10.0,2.5230208333333333,2010-10-01
118,2010.0,11.0,2.57953125,2010-11-01
119,2010.0,12.0,1.8277604166666663,2010-12-01
120,2011.0,1.0,2.4200520833333337,2011-01-01
121,2011.0,2.0,2.6379166666666665,2011-02-01
122,2011.0,3.0,2.55546875,2011-03-01
123,2011.0,4.0,2.8578125,2011-04-01
124,2011.0,5.0,3.3512500000000003,2011-05-01
125,2011.0,6.0,3.953125,2011-06-01
126,2011.0,7.0,3.370677083333333,2011-07-01
127,2011.0,8.0,3.3853125000000004,2011-08-01
128,2011.0,9.0,2.8057291666666666,2011-09-01
129,2011.0,10.0,2.715104166666668,2011-10-01
130,2011.0,11.0,2.0059895833333337,2011-11-01
131,2011.0,12.0,2.06328125,2011-12-01
132,2012.0,1.0,2.3449479166666665,2012-01-01
133,2012.0,2.0,2.413541666666667,2012-02-01
134,2012.0,3.0,2.8153125,2012-03-01
135,2012.0,4.0,3.1815625000000005,2012-04-01
136,2012.0,5.0,3.2253125,2012-05-01
137,2012.0,6.0,3.1421875,2012-06-01
138,2012.0,7.0,3.680208333333334,2012-07-01
139,2012.0,8.0,3.0230208333333337,2012-08-01
140,2012.0,9.0,3.06796875,2012-09-01
141,2012.0,10.0,2.506666666666668,2012-10-01
142,2012.0,11.0,2.0561458333333333,2012-11-01
143,2012.0,12.0,1.8699479166666664,2012-12-01
144,2013.0,1.0,2.16703125,2013-01-01
145,2013.0,2.0,2.5328645833333336,2013-02-01
146,2013.0,3.0,2.524270833333333,2013-03-01
147,2013.0,4.0,3.3854166666666665,2013-04-01
148,2013.0,5.0,3.553177083333334,2013-05-01
149,2013.0,6.0,3.639270833333333,2013-06-01
150,2013.0,7.0,3.4479166666666665,2013-07-01
151,2013.0,8.0,2.7389062500000003,2013-08-01
152,2013.0,9.0,3.0787500000000003,2013-09-01
153,2013.0,10.0,2.603541666666667,2013-10-01
154,2013.0,11.0,2.178854166666667,2013-11-01
155,2013.0,12.0,2.10703125,2013-12-01
156,2014.0,1.0,3.1884375,2014-01-01
157,2014.0,2.0,3.6763671875,2014-02-01
158,2014.0,3.0,4.498906249999999,2014-03-01
159,2014.0,4.0,4.219675925925927,2014-04-01
160,2014.0,5.0,4.676644736842105,2014-05-01
161,2014.0,6.0,5.085833333333334,2014-06-01
162,2014.0,7.0,3.619791666666666,2014-07-01
163,2014.0,8.0,4.192864583333334,2014-08-01
164,2014.0,9.0,3.707604166666666,2014-09-01
165,2014.0,10.0,3.3135416666666666,2014-10-01
166,2014.0,11.0,3.146041666666667,2014-11-01
167,2014.0,12.0,2.465572916666667,2014-12-01
168,2015.0,1.0,2.8746875,2015-01-01
169,2015.0,2.0,3.21921875,2015-02-01
170,2015.0,3.0,4.022187500000001,2015-03-01
171,2015.0,4.0,4.020710784313726,2015-04-01
172,2015.0,5.0,3.838541666666667,2015-05-01
173,2015.0,6.0,3.509947916666666,2015-06-01
174,2015.0,7.0,3.98375,2015-07-01
175,2015.0,8.0,3.536458333333333,2015-08-01
176,2015.0,9.0,5.092324561403508,2015-09-01
177,2015.0,10.0,4.818333333333333,2015-10-01
178,2015.0,11.0,4.001354166666667,2015-11-01
179,2015.0,12.0,2.809739583333333,2015-12-01
180,2016.0,1.0,2.5723437500000004,2016-01-01
181,2016.0,2.0,2.615989583333333,2016-02-01
182,2016.0,3.0,3.019947916666667,2016-03-01
183,2016.0,4.0,4.286979166666667,2016-04-01
184,2016.0,5.0,4.21875,2016-05-01
185,2016.0,6.0,3.19140625,2016-06-01
186,2016.0,7.0,3.6071759259259264,2016-07-01
187,2016.0,8.0,4.389479166666666,2016-08-01
188,2016.0,9.0,4.207986111111111,2016-09-01
