,Month,tmean_f
421,February,55.883968098958334
422,March,55.53791775173611
423,April,56.666889105902776
424,May,57.04251844618056
425,June,59.261333550347224
426,July,60.764515516493056
427,August,61.42265353732639
428,September,60.08525933159722
429,October,59.21146918402778
430,November,58.048442925347224
431,December,56.69318576388889
432,January,55.91448025173611
