Year,Month,tmean_f,datetime
1990,1,46.33103298611111,1990-01-01
1990,2,43.07197062174479,1990-02-01
1990,3,44.20483127170139,1990-03-01
1990,4,46.103754340277774,1990-04-01
1990,5,47.549564615885416,1990-05-01
1990,6,48.15009494357639,1990-06-01
1990,7,50.37201877170139,1990-07-01
1990,8,51.354817708333336,1990-08-01
1990,9,52.13921440972222,1990-09-01
1990,10,50.552218967013886,1990-10-01
1990,11,51.34439019097222,1990-11-01
1990,12,47.07560492621528,1990-12-01
1991,1,42.942586263020836,1991-01-01
1991,2,43.6373046875,1991-02-01
1991,3,46.29637044270834,1991-03-01
1991,4,46.05240478515625,1991-04-01
1991,5,46.85439995659722,1991-05-01
1991,6,47.48411458333334,1991-06-01
1991,7,49.38963487413194,1991-07-01
1991,8,53.068942599826386,1991-08-01
1991,9,48.38952772352431,1991-09-01
1991,10,45.98750271267361,1991-10-01
1991,11,47.05118001302083,1991-11-01
1991,12,45.17278103298611,1991-12-01
1992,1,41.271813286675346,1992-01-01
1992,2,42.535135904947914,1992-02-01
1992,3,43.901409233940974,1992-03-01
1992,4,43.7431884765625,1992-04-01
1992,5,47.84612358940972,1992-05-01
1992,6,51.07959798177083,1992-06-01
1992,7,51.80856391059028,1992-07-01
1992,8,52.53142361111111,1992-08-01
1992,9,53.74126247829861,1992-09-01
1992,10,51.591221788194446,1992-10-01
1992,11,50.950748697916666,1992-11-01
1992,12,48.17781982421875,1992-12-01
1993,1,43.568012152777776,1993-01-01
1993,2,43.51261121961805,1993-02-01
1993,3,45.42892388237847,1993-03-01
1993,4,47.94771457248264,1993-04-01
1993,5,47.478068033854164,1993-05-01
1993,6,49.854619683159726,1993-06-01
1993,7,51.76597900390625,1993-07-01
1993,8,52.203251139322916,1993-08-01
1993,9,51.77377387152778,1993-09-01
1993,10,50.340481228298614,1993-10-01
1993,11,46.678371853298614,1993-11-01
1993,12,43.357508680555554,1993-12-01
1994,1,42.076985677083336,1994-01-01
1994,2,46.24015842013889,1994-02-01
1994,3,45.94268120659722,1994-03-01
1994,4,46.75492892795139,1994-04-01
1994,5,48.22335883246528,1994-05-01
1994,6,49.845684136284724,1994-06-01
1994,7,53.557497829861106,1994-07-01
1994,8,53.14618055555556,1994-08-01
1994,9,53.28274603949653,1994-09-01
1994,10,49.214238823784726,1994-10-01
1994,11,49.45775553385417,1994-11-01
1994,12,44.757069227430556,1994-12-01
1995,1,46.810796440972226,1995-01-01
1995,2,45.02948676215278,1995-02-01
1995,3,46.580509440104166,1995-03-01
1995,4,46.6396728515625,1995-04-01
1995,5,48.26423882378472,1995-05-01
1995,6,48.91662868923611,1995-06-01
1995,7,50.794071451822916,1995-07-01
1995,8,50.71971164279514,1995-08-01
1995,9,49.84801432291667,1995-09-01
1995,10,50.55324300130208,1995-10-01
1995,11,50.588160536024304,1995-11-01
1995,12,49.220638020833334,1995-12-01
1996,1,48.260731336805556,1996-01-01
1996,2,45.25045030381945,1996-02-01
1996,3,45.68928765190972,1996-03-01
1996,4,48.42411159939236,1996-04-01
