,Year,Month,ET,datetime
0,2001.0,1.0,3.66875,2001-01-01
1,2001.0,2.0,3.374826388888889,2001-02-01
2,2001.0,3.0,3.7174679487179487,2001-03-01
3,2001.0,4.0,3.82734375,2001-04-01
4,2001.0,5.0,4.775260416666666,2001-05-01
5,2001.0,6.0,3.5718750000000004,2001-06-01
6,2001.0,7.0,5.181712962962964,2001-07-01
7,2001.0,8.0,4.524038461538462,2001-08-01
8,2001.0,9.0,3.484615384615385,2001-09-01
9,2001.0,10.0,3.2765625000000003,2001-10-01
10,2001.0,11.0,3.8794270833333337,2001-11-01
11,2001.0,12.0,3.0876953125,2001-12-01
12,2002.0,1.0,3.526953125,2002-01-01
13,2002.0,2.0,2.697916666666667,2002-02-01
14,2002.0,3.0,3.907589285714286,2002-03-01
15,2002.0,4.0,5.02625,2002-04-01
16,2002.0,5.0,5.010546875,2002-05-01
17,2002.0,6.0,5.048809523809524,2002-06-01
18,2002.0,7.0,5.1125,2002-07-01
19,2002.0,8.0,5.655555555555556,2002-08-01
20,2002.0,9.0,5.259505208333333,2002-09-01
21,2002.0,10.0,4.18375,2002-10-01
22,2002.0,11.0,3.947916666666667,2002-11-01
23,2002.0,12.0,3.042643229166667,2002-12-01
24,2003.0,1.0,3.492838541666667,2003-01-01
25,2003.0,2.0,3.853125,2003-02-01
26,2003.0,3.0,4.713020833333333,2003-03-01
27,2003.0,4.0,5.4975000000000005,2003-04-01
28,2003.0,5.0,5.752916666666667,2003-05-01
29,2003.0,6.0,5.752083333333333,2003-06-01
30,2003.0,7.0,5.990833333333334,2003-07-01
31,2003.0,8.0,5.423333333333333,2003-08-01
32,2003.0,9.0,5.262109375,2003-09-01
33,2003.0,10.0,4.506901041666668,2003-10-01
34,2003.0,11.0,3.727734375,2003-11-01
35,2003.0,12.0,2.9518880208333336,2003-12-01
36,2004.0,1.0,3.589192708333334,2004-01-01
37,2004.0,2.0,4.122200520833334,2004-02-01
38,2004.0,3.0,4.780598958333334,2004-03-01
39,2004.0,4.0,4.565625,2004-04-01
40,2004.0,5.0,,2004-05-01
41,2004.0,6.0,5.59625,2004-06-01
42,2004.0,7.0,6.2640625000000005,2004-07-01
43,2004.0,8.0,6.015950520833333,2004-08-01
44,2004.0,9.0,5.454079861111112,2004-09-01
45,2004.0,10.0,4.430654761904762,2004-10-01
46,2004.0,11.0,3.741927083333333,2004-11-01
47,2004.0,12.0,3.167317708333333,2004-12-01
48,2005.0,1.0,3.7111979166666655,2005-01-01
49,2005.0,2.0,3.9572916666666673,2005-02-01
50,2005.0,3.0,4.138020833333334,2005-03-01
51,2005.0,4.0,5.660096153846155,2005-04-01
52,2005.0,5.0,6.338020833333334,2005-05-01
53,2005.0,6.0,5.39732142857143,2005-06-01
54,2005.0,7.0,5.34375,2005-07-01
55,2005.0,8.0,5.407877604166666,2005-08-01
56,2005.0,9.0,4.961388888888889,2005-09-01
57,2005.0,10.0,4.420386904761906,2005-10-01
58,2005.0,11.0,4.222330729166667,2005-11-01
59,2005.0,12.0,3.3390625000000003,2005-12-01
60,2006.0,1.0,3.0000000000000004,2006-01-01
61,2006.0,2.0,3.059375,2006-02-01
62,2006.0,3.0,4.1075,2006-03-01
63,2006.0,4.0,5.463392857142858,2006-04-01
64,2006.0,5.0,5.397916666666667,2006-05-01
65,2006.0,6.0,6.216666666666667,2006-06-01
66,2006.0,7.0,6.201111111111112,2006-07-01
67,2006.0,8.0,5.340364583333334,2006-08-01
68,2006.0,9.0,5.522321428571429,2006-09-01
69,2006.0,10.0,4.749609375,2006-10-01
70,2006.0,11.0,4.133125,2006-11-01
71,2006.0,12.0,3.079947916666667,2006-12-01
72,2007.0,1.0,3.7637369791666666,2007-01-01
73,2007.0,2.0,4.147526041666667,2007-02-01
74,2007.0,3.0,4.902272727272728,2007-03-01
75,2007.0,4.0,5.180902777777778,2007-04-01
76,2007.0,5.0,5.6906944444444445,2007-05-01
77,2007.0,6.0,5.5858974358974365,2007-06-01
78,2007.0,7.0,5.636363636363637,2007-07-01
79,2007.0,8.0,5.808984375000001,2007-08-01
80,2007.0,9.0,4.9730468750000005,2007-09-01
81,2007.0,10.0,4.109672619047619,2007-10-01
82,2007.0,11.0,3.968684895833333,2007-11-01
83,2007.0,12.0,3.168303571428571,2007-12-01
84,2008.0,1.0,4.322265625000001,2008-01-01
