Year,Month,Day,RF_in
2026,3,1,0.0
2026,3,2,0.0
2026,3,3,0.0524806744551489
2026,3,4,0.0371695246213933
2026,3,5,0.1000794560612377
2026,3,6,0.0816236191708132
2026,3,7,0.2466304909213008
2026,3,8,0.0354118825534788
2026,3,9,0.2839494365708084
2026,3,10,1.187181788908331
2026,3,11,0.9849384434313332
2026,3,12,1.1413368928927288
2026,3,13,1.8750162570553248
2026,3,14,0.0081815707552614
2026,3,15,0.1136411479787899
2026,3,16,0.1576575554296761
2026,3,17,0.0564053033825212
2026,3,18,0.024965070618987
2026,3,20,0.1869508259913148
2026,3,21,0.021283698635893
2026,3,22,0.1258958675799477
2026,3,23,0.0227983841293926
2026,3,24,0.0015847427082256
2026,3,27,0.007365921026441
2026,3,28,0.0199365490690616
2026,3,29,0.0073320126063021
2026,3,30,0.09698465265151861
