Year,Month,tmean_f,datetime
1990,1,65.38876410590278,1990-01-01
1990,2,62.140497504340274,1990-02-01
1990,3,63.28619520399306,1990-03-01
1990,4,65.97871636284722,1990-04-01
1990,5,67.19669867621528,1990-05-01
1990,6,69.34411892361112,1990-06-01
1990,7,69.44181586371528,1990-07-01
1990,8,70.65913899739584,1990-08-01
1990,9,70.4431613498264,1990-09-01
1990,10,69.44331868489584,1990-10-01
1990,11,67.26334635416667,1990-11-01
1990,12,63.97758246527778,1990-12-01
1991,1,61.39115125868056,1991-01-01
1991,2,62.504307725694446,1991-02-01
1991,3,63.35999891493056,1991-03-01
1991,4,65.56272243923611,1991-04-01
1991,5,66.956201171875,1991-05-01
1991,6,68.20403374565973,1991-06-01
1991,7,69.39519856770833,1991-07-01
1991,8,71.15039605034723,1991-08-01
1991,9,70.18384874131945,1991-09-01
1991,10,69.59830729166666,1991-10-01
1991,11,69.1338351779514,1991-11-01
1991,12,66.4910888671875,1991-12-01
1992,1,61.66794976128472,1992-01-01
1992,2,61.85478244357638,1992-02-01
1992,3,63.53516981336806,1992-03-01
1992,4,63.143438042534726,1992-04-01
1992,5,66.28285861545139,1992-05-01
1992,6,69.94630262586806,1992-06-01
1992,7,70.51296115451389,1992-07-01
1992,8,71.32664659288196,1992-08-01
1992,9,71.16476779513889,1992-09-01
1992,10,69.18489583333334,1992-10-01
1992,11,67.383056640625,1992-11-01
1992,12,67.60294053819445,1992-12-01
1993,1,61.11043023003472,1993-01-01
1993,2,60.201318359374994,1993-02-01
1993,3,61.94707302517361,1993-03-01
1993,4,66.15625813802083,1993-04-01
1993,5,66.46314832899306,1993-05-01
1993,6,69.03280436197917,1993-06-01
1993,7,69.55986328125,1993-07-01
1993,8,70.34502766927083,1993-08-01
1993,9,69.69878743489583,1993-09-01
1993,10,68.47198350694444,1993-10-01
1993,11,66.67383626302083,1993-11-01
1993,12,65.55679253472222,1993-12-01
1994,1,61.826359049479166,1994-01-01
1994,2,64.18075358072917,1994-02-01
1994,3,63.97638617621528,1994-03-01
1994,4,65.61893174913195,1994-04-01
1994,5,67.63618706597222,1994-05-01
1994,6,69.0507351345486,1994-06-01
1994,7,71.26270887586806,1994-07-01
1994,8,71.80543077256945,1994-08-01
1994,9,71.6074679904514,1994-09-01
1994,10,70.23566351996527,1994-10-01
1994,11,68.36589898003473,1994-11-01
1994,12,65.05856391059027,1994-12-01
1995,1,63.29490831163194,1995-01-01
1995,2,62.353643120659726,1995-02-01
1995,3,64.14083116319445,1995-03-01
1995,4,65.374560546875,1995-04-01
1995,5,66.13378363715279,1995-05-01
1995,6,69.31664496527777,1995-06-01
1995,7,70.37084147135417,1995-07-01
1995,8,70.32520073784723,1995-08-01
1995,9,70.08324381510417,1995-09-01
1995,10,70.05891655815972,1995-10-01
1995,11,67.96751573350694,1995-11-01
1995,12,66.37331814236111,1995-12-01
1996,1,63.86903483072916,1996-01-01
1996,2,61.48023817274306,1996-02-01
1996,3,61.96807183159723,1996-03-01
1996,4,66.6071750217014,1996-04-01
1996,5,67.22215169270834,1996-05-01
1996,6,69.85342339409722,1996-06-01
1996,7,71.32633192274305,1996-07-01
1996,8,71.22834743923612,1996-08-01
1996,9,71.04422743055557,1996-09-01
1996,10,70.68878038194444,1996-10-01
1996,11,68.5246826171875,1996-11-01
1996,12,64.25049641927083,1996-12-01
1997,1,61.93485514322917,1997-01-01
1997,2,64.83988444010416,1997-02-01
1997,3,65.32258300781251,1997-03-01
1997,4,65.25809190538195,1997-04-01
1997,5,65.07037217881944,1997-05-01
1997,6,69.75981987847223,1997-06-01
1997,7,69.92698025173611,1997-07-01
1997,8,70.51627061631945,1997-08-01
1997,9,71.02174750434028,1997-09-01
1997,10,69.77236870659723,1997-10-01
1997,11,66.4271484375,1997-11-01
1997,12,64.25367296006945,1997-12-01
1998,1,60.899622938368054,1998-01-01
1998,2,61.36435546875,1998-02-01
1998,3,63.74908582899306,1998-03-01
1998,4,64.89029134114583,1998-04-01
1998,5,65.59400770399306,1998-05-01
1998,6,67.35332031249999,1998-06-01
1998,7,68.31410861545139,1998-07-01
1998,8,69.6565185546875,1998-08-01
1998,9,69.23808051215278,1998-09-01
1998,10,69.14290093315972,1998-10-01
1998,11,67.84596082899306,1998-11-01
1998,12,64.53240017361111,1998-12-01
1999,1,63.675387912326386,1999-01-01
1999,2,63.20890028211806,1999-02-01
1999,3,64.15530870225695,1999-03-01
1999,4,64.8485595703125,1999-04-01
1999,5,66.74802517361111,1999-05-01
1999,6,67.80304361979167,1999-06-01
1999,7,68.92584092881944,1999-07-01
1999,8,69.43742133246528,1999-08-01
1999,9,68.99763183593751,1999-09-01
1999,10,68.39415147569444,1999-10-01
1999,11,66.45340711805555,1999-11-01
1999,12,65.39446072048611,1999-12-01
2000,1,62.806361219618054,2000-01-01
2000,2,62.406073676215286,2000-02-01
2000,3,65.01580946180556,2000-03-01
2000,4,64.32122395833333,2000-04-01
2000,5,66.7364501953125,2000-05-01
2000,6,68.76601291232639,2000-06-01
2000,7,70.3816650390625,2000-07-01
2000,8,70.65115288628472,2000-08-01
2000,9,69.87926703559027,2000-09-01
2000,10,70.05993109809027,2000-10-01
2000,11,68.35394422743056,2000-11-01
2000,12,64.87202690972222,2000-12-01
2001,1,65.12691243489584,2001-01-01
2001,2,64.72420518663195,2001-02-01
2001,3,64.8392822265625,2001-03-01
2001,4,66.77639431423611,2001-04-01
2001,5,67.31195475260417,2001-05-01
2001,6,69.39916178385417,2001-06-01
2001,7,70.65157335069443,2001-07-01
2001,8,71.4145968967014,2001-08-01
2001,9,71.05411241319445,2001-09-01
2001,10,69.56124945746528,2001-10-01
2001,11,67.46292317708333,2001-11-01
2001,12,67.45279947916667,2001-12-01
2002,1,64.55295681423611,2002-01-01
2002,2,63.17736273871528,2002-02-01
2002,3,64.06436360677083,2002-03-01
2002,4,64.45542805989584,2002-04-01
2002,5,67.37505154079861,2002-05-01
2002,6,68.2318115234375,2002-06-01
2002,7,69.983935546875,2002-07-01
2002,8,70.34360622829861,2002-08-01
2002,9,69.10013292100695,2002-09-01
2002,10,69.10806749131945,2002-10-01
2002,11,66.94576280381943,2002-11-01
2002,12,64.16658257378472,2002-12-01
2003,1,62.091129557291666,2003-01-01
2003,2,62.26962348090278,2003-02-01
2003,3,64.19029405381944,2003-03-01
2003,4,66.06411946614583,2003-04-01
2003,5,67.81682671440973,2003-05-01
2003,6,69.41903754340277,2003-06-01
2003,7,70.20481228298613,2003-07-01
2003,8,71.17329915364584,2003-08-01
2003,9,69.90936686197917,2003-09-01
2003,10,70.47739800347222,2003-10-01
