Year,Month,Day,RF_in
2026,3,31,0.2949393246349306
2026,4,1,0.0807805217551202
2026,4,2,0.040677458966243
2026,4,3,0.0470887647027859
2026,4,4,2.2604628416728708e-05
2026,4,5,0.0065135775032388
2026,4,6,0.1637843293236077
2026,4,7,0.30271378668541
2026,4,8,0.0405786076150135
2026,4,9,3.081203492955308
2026,4,10,1.4584623217941943
2026,4,11,0.0020766900233975
2026,4,12,0.2462604204164692
2026,4,13,0.0507546490965633
2026,4,14,0.1232274336289696
2026,4,15,0.0466021024834325
2026,4,16,0.0023591621538356
2026,4,17,0.0008303202240369
2026,4,18,0.1011586590226704
2026,4,19,0.0010544958019136
2026,4,20,0.1363721009279764
2026,4,21,0.07684122662021849
