Year,Month,tmean_f,datetime
1990,1,76.36669379340277,1990-01-01
1990,2,75.71759168836806,1990-02-01
1990,3,76.95126681857639,1990-03-01
1990,4,80.24028320312499,1990-04-01
1990,5,80.30677625868056,1990-05-01
1990,6,82.32414822048611,1990-06-01
1990,7,83.37982855902777,1990-07-01
1990,8,85.114697265625,1990-08-01
1990,9,85.06465386284722,1990-09-01
1990,10,83.55400390625,1990-10-01
1990,11,80.83037651909723,1990-11-01
1990,12,78.33211263020834,1990-12-01
1991,1,77.67022569444444,1991-01-01
1991,2,79.0082248263889,1991-02-01
1991,3,75.97092827690972,1991-03-01
1991,4,78.93777669270834,1991-04-01
1991,5,81.31067708333333,1991-05-01
1991,6,82.05054253472221,1991-06-01
1991,7,83.607666015625,1991-07-01
1991,8,84.20753580729166,1991-08-01
1991,9,84.7075954861111,1991-09-01
1991,10,83.76783854166666,1991-10-01
1991,11,82.73640950520834,1991-11-01
1991,12,78.97918294270833,1991-12-01
1992,1,77.39332953559028,1992-01-01
1992,2,76.30267198350694,1992-02-01
1992,3,78.742236328125,1992-03-01
1992,4,80.216357421875,1992-04-01
1992,5,80.71795247395833,1992-05-01
1992,6,83.82182617187499,1992-06-01
1992,7,84.305517578125,1992-07-01
1992,8,84.96564127604167,1992-08-01
1992,9,84.16775173611111,1992-09-01
1992,10,83.21648220486111,1992-10-01
1992,11,80.36983506944445,1992-11-01
1992,12,79.57491319444445,1992-12-01
1993,1,75.85105523003472,1993-01-01
1993,2,76.44924587673611,1993-02-01
1993,3,78.19223090277778,1993-03-01
1993,4,80.49616427951389,1993-04-01
1993,5,80.72789171006944,1993-05-01
1993,6,83.34943576388889,1993-06-01
1993,7,83.57139214409722,1993-07-01
1993,8,84.58534613715278,1993-08-01
1993,9,85.37054036458333,1993-09-01
1993,10,83.30052625868055,1993-10-01
1993,11,79.09221462673611,1993-11-01
1993,12,77.4490939670139,1993-12-01
1994,1,75.7935791015625,1994-01-01
1994,2,76.73523763020833,1994-02-01
1994,3,77.06480577256946,1994-03-01
1994,4,78.28110894097222,1994-04-01
