Year,Month,tmean_f,datetime
1990,1,62.65024685329861,1990-01-01
1990,2,59.97857530381944,1990-02-01
1990,3,60.511387803819446,1990-03-01
1990,4,62.729465060763886,1990-04-01
1990,5,63.619091796875,1990-05-01
1990,6,66.01837293836806,1990-06-01
1990,7,66.45182291666666,1990-07-01
1990,8,67.75611707899306,1990-08-01
1990,9,68.37747395833333,1990-09-01
1990,10,67.1218505859375,1990-10-01
1990,11,66.41362847222223,1990-11-01
1990,12,63.17120225694444,1990-12-01
1991,1,60.52176649305555,1991-01-01
1991,2,61.46858181423612,1991-02-01
1991,3,61.52512478298611,1991-03-01
1991,4,62.48580729166667,1991-04-01
1991,5,63.84356011284722,1991-05-01
1991,6,64.75498860677084,1991-06-01
1991,7,66.52375217013889,1991-07-01
1991,8,68.41743164062501,1991-08-01
1991,9,67.64546440972222,1991-09-01
1991,10,66.43355034722222,1991-10-01
1991,11,66.25613335503473,1991-11-01
1991,12,64.32951117621528,1991-12-01
1992,1,60.444523111979166,1992-01-01
1992,2,60.82945963541667,1992-02-01
1992,3,60.96035970052083,1992-03-01
1992,4,61.98065863715278,1992-04-01
1992,5,64.88018120659723,1992-05-01
1992,6,66.928662109375,1992-06-01
1992,7,67.94607476128472,1992-07-01
1992,8,69.12568901909722,1992-08-01
1992,9,69.18543294270833,1992-09-01
1992,10,67.53454318576388,1992-10-01
1992,11,66.08709309895833,1992-11-01
1992,12,65.0238498263889,1992-12-01
1993,1,59.61046549479167,1993-01-01
1993,2,59.03069118923611,1993-02-01
1993,3,60.48452962239583,1993-03-01
1993,4,64.0155002170139,1993-04-01
1993,5,64.03338758680556,1993-05-01
1993,6,66.5045925564236,1993-06-01
1993,7,67.88332248263889,1993-07-01
1993,8,68.47395562065972,1993-08-01
1993,9,68.01681315104167,1993-09-01
1993,10,66.54224175347221,1993-10-01
1993,11,64.09594455295138,1993-11-01
1993,12,62.53914659288194,1993-12-01
1994,1,59.93213704427083,1994-01-01
1994,2,62.47532009548611,1994-02-01
1994,3,61.46142306857639,1994-03-01
1994,4,62.88545735677083,1994-04-01
1994,5,64.54045681423611,1994-05-01
1994,6,66.29600423177084,1994-06-01
1994,7,68.67335883246528,1994-07-01
1994,8,69.29252387152778,1994-08-01
1994,9,69.13601888020833,1994-09-01
1994,10,67.21827256944445,1994-10-01
1994,11,66.31833767361111,1994-11-01
1994,12,62.72579210069445,1994-12-01
1995,1,60.940405273437506,1995-01-01
1995,2,60.46284722222222,1995-02-01
1995,3,62.312245008680556,1995-03-01
1995,4,63.06465115017361,1995-04-01
1995,5,64.17825520833333,1995-05-01
1995,6,66.26036241319446,1995-06-01
1995,7,68.00185004340278,1995-07-01
1995,8,67.77886284722223,1995-08-01
1995,9,67.18891059027777,1995-09-01
1995,10,67.44570583767361,1995-10-01
1995,11,66.46834852430555,1995-11-01
1995,12,64.46210394965277,1995-12-01
1996,1,63.53034939236111,1996-01-01
1996,2,61.245518663194446,1996-02-01
1996,3,60.69332139756945,1996-03-01
1996,4,65.41952853732639,1996-04-01
1996,5,65.99688585069444,1996-05-01
1996,6,67.98395182291667,1996-06-01
1996,7,69.25487196180555,1996-07-01
1996,8,68.51858452690972,1996-08-01
1996,9,68.99894205729166,1996-09-01
1996,10,68.659375,1996-10-01
1996,11,67.14144422743055,1996-11-01
1996,12,63.17154947916667,1996-12-01
1997,1,61.93390842013889,1997-01-01
1997,2,63.00814073350695,1997-02-01
1997,3,63.2709228515625,1997-03-01
1997,4,63.7406982421875,1997-04-01
1997,5,63.97763943142361,1997-05-01
1997,6,68.15394422743056,1997-06-01
1997,7,68.13929036458333,1997-07-01
1997,8,68.30818956163193,1997-08-01
1997,9,69.08986002604166,1997-09-01
1997,10,68.00898166232639,1997-10-01
1997,11,65.15311414930555,1997-11-01
1997,12,62.889903428819444,1997-12-01
1998,1,60.38435872395833,1998-01-01
1998,2,60.561181640625,1998-02-01
1998,3,61.610188802083336,1998-03-01
1998,4,63.11030815972222,1998-04-01
1998,5,63.285427517361114,1998-05-01
1998,6,65.45831976996527,1998-06-01
1998,7,66.52063802083333,1998-07-01
1998,8,67.62891167534721,1998-08-01
1998,9,67.11139865451389,1998-09-01
1998,10,66.81569552951389,1998-10-01
1998,11,66.17952202690972,1998-11-01
1998,12,63.41886935763889,1998-12-01
