,Year,Month,ET,datetime
0,2001.0,1.0,1.92328125,2001-01-01
1,2001.0,2.0,1.3372916666666668,2001-02-01
2,2001.0,3.0,1.5561979166666666,2001-03-01
3,2001.0,4.0,1.7715625000000004,2001-04-01
4,2001.0,5.0,1.578854166666667,2001-05-01
5,2001.0,6.0,2.10125,2001-06-01
6,2001.0,7.0,2.2333854166666667,2001-07-01
7,2001.0,8.0,1.7744270833333335,2001-08-01
8,2001.0,9.0,1.6717708333333334,2001-09-01
9,2001.0,10.0,1.539791666666667,2001-10-01
10,2001.0,11.0,1.9110937500000005,2001-11-01
11,2001.0,12.0,1.824947916666667,2001-12-01
12,2002.0,1.0,2.9396875,2002-01-01
13,2002.0,2.0,2.37578125,2002-02-01
14,2002.0,3.0,3.2665625000000005,2002-03-01
15,2002.0,4.0,3.11625,2002-04-01
16,2002.0,5.0,3.52875,2002-05-01
17,2002.0,6.0,2.521302083333333,2002-06-01
18,2002.0,7.0,2.607395833333334,2002-07-01
19,2002.0,8.0,1.98609375,2002-08-01
20,2002.0,9.0,1.4225,2002-09-01
21,2002.0,10.0,2.1971875,2002-10-01
22,2002.0,11.0,3.4640625,2002-11-01
23,2002.0,12.0,2.385260416666667,2002-12-01
24,2003.0,1.0,1.575625,2003-01-01
25,2003.0,2.0,2.45875,2003-02-01
26,2003.0,3.0,3.3134375,2003-03-01
27,2003.0,4.0,2.7737500000000006,2003-04-01
28,2003.0,5.0,2.138645833333334,2003-05-01
29,2003.0,6.0,1.539479166666667,2003-06-01
30,2003.0,7.0,2.236354166666667,2003-07-01
31,2003.0,8.0,1.925625,2003-08-01
32,2003.0,9.0,1.7822916666666664,2003-09-01
33,2003.0,10.0,1.6160416666666666,2003-10-01
34,2003.0,11.0,1.281979166666667,2003-11-01
35,2003.0,12.0,2.8712500000000003,2003-12-01
36,2004.0,1.0,3.1190625,2004-01-01
37,2004.0,2.0,3.1289583333333337,2004-02-01
38,2004.0,3.0,3.6774479166666665,2004-03-01
39,2004.0,4.0,3.325109649122808,2004-04-01
40,2004.0,5.0,3.6932291666666655,2004-05-01
41,2004.0,6.0,3.88796875,2004-06-01
42,2004.0,7.0,2.85859375,2004-07-01
43,2004.0,8.0,3.1446875000000003,2004-08-01
44,2004.0,9.0,2.29375,2004-09-01
45,2004.0,10.0,2.1250000000000004,2004-10-01
46,2004.0,11.0,3.0375,2004-11-01
47,2004.0,12.0,2.073645833333333,2004-12-01
48,2005.0,1.0,3.0900000000000007,2005-01-01
49,2005.0,2.0,3.36859375,2005-02-01
50,2005.0,3.0,3.1173437500000003,2005-03-01
51,2005.0,4.0,3.2609375,2005-04-01
52,2005.0,5.0,2.9361458333333337,2005-05-01
53,2005.0,6.0,2.4278645833333337,2005-06-01
54,2005.0,7.0,2.2029687500000006,2005-07-01
55,2005.0,8.0,1.78625,2005-08-01
56,2005.0,9.0,2.510104166666667,2005-09-01
57,2005.0,10.0,2.2768750000000004,2005-10-01
58,2005.0,11.0,2.159539473684211,2005-11-01
59,2005.0,12.0,2.531458333333334,2005-12-01
60,2006.0,1.0,1.8315104166666667,2006-01-01
61,2006.0,2.0,2.00234375,2006-02-01
62,2006.0,3.0,2.7304166666666663,2006-03-01
63,2006.0,4.0,3.4454166666666666,2006-04-01
64,2006.0,5.0,2.9946875000000004,2006-05-01
65,2006.0,6.0,2.436770833333333,2006-06-01
66,2006.0,7.0,2.67953125,2006-07-01
67,2006.0,8.0,2.0384895833333334,2006-08-01
68,2006.0,9.0,1.9236458333333333,2006-09-01
69,2006.0,10.0,2.8746875000000003,2006-10-01
70,2006.0,11.0,3.0864062500000005,2006-11-01
71,2006.0,12.0,1.9942187500000004,2006-12-01
72,2007.0,1.0,2.10203125,2007-01-01
73,2007.0,2.0,2.1057812500000006,2007-02-01
74,2007.0,3.0,2.866041666666667,2007-03-01
75,2007.0,4.0,2.560520833333334,2007-04-01
76,2007.0,5.0,2.256853070175439,2007-05-01
77,2007.0,6.0,2.3159895833333333,2007-06-01
78,2007.0,7.0,2.827864583333333,2007-07-01
79,2007.0,8.0,1.94578125,2007-08-01
80,2007.0,9.0,2.2513541666666668,2007-09-01
81,2007.0,10.0,1.8142708333333333,2007-10-01
82,2007.0,11.0,2.5156770833333337,2007-11-01
83,2007.0,12.0,2.3716145833333337,2007-12-01
84,2008.0,1.0,2.4442708333333334,2008-01-01
85,2008.0,2.0,2.324427083333334,2008-02-01
86,2008.0,3.0,2.2358333333333333,2008-03-01
87,2008.0,4.0,2.462037037037037,2008-04-01
88,2008.0,5.0,2.4384375,2008-05-01
89,2008.0,6.0,2.9300000000000006,2008-06-01
90,2008.0,7.0,2.7621354166666667,2008-07-01
91,2008.0,8.0,2.10203125,2008-08-01
92,2008.0,9.0,1.7952604166666668,2008-09-01
93,2008.0,10.0,1.355263157894737,2008-10-01
94,2008.0,11.0,2.173125,2008-11-01
95,2008.0,12.0,2.0098437500000004,2008-12-01
96,2009.0,1.0,2.711197916666668,2009-01-01
97,2009.0,2.0,2.2592708333333333,2009-02-01
98,2009.0,3.0,2.474427083333333,2009-03-01
99,2009.0,4.0,2.716875,2009-04-01
100,2009.0,5.0,2.4835416666666665,2009-05-01
101,2009.0,6.0,2.604375,2009-06-01
102,2009.0,7.0,3.06625,2009-07-01
103,2009.0,8.0,2.8085937500000004,2009-08-01
104,2009.0,9.0,1.75625,2009-09-01
105,2009.0,10.0,2.263333333333333,2009-10-01
106,2009.0,11.0,1.853333333333334,2009-11-01
107,2009.0,12.0,1.8899479166666664,2009-12-01
108,2010.0,1.0,2.25359375,2010-01-01
109,2010.0,2.0,2.076927083333333,2010-02-01
110,2010.0,3.0,2.4015104166666665,2010-03-01
111,2010.0,4.0,2.517395833333333,2010-04-01
112,2010.0,5.0,2.44859375,2010-05-01
113,2010.0,6.0,2.265416666666667,2010-06-01
114,2010.0,7.0,2.1072916666666672,2010-07-01
115,2010.0,8.0,1.7056250000000002,2010-08-01
116,2010.0,9.0,1.5823958333333334,2010-09-01
117,2010.0,10.0,1.769375,2010-10-01
118,2010.0,11.0,1.905520833333333,2010-11-01
119,2010.0,12.0,1.4813541666666663,2010-12-01
120,2011.0,1.0,2.61640625,2011-01-01
121,2011.0,2.0,2.9865625,2011-02-01
122,2011.0,3.0,3.012447916666667,2011-03-01
123,2011.0,4.0,2.4067708333333337,2011-04-01
124,2011.0,5.0,2.5419791666666667,2011-05-01
125,2011.0,6.0,2.619583333333334,2011-06-01
126,2011.0,7.0,2.3033333333333337,2011-07-01
127,2011.0,8.0,2.2125,2011-08-01
128,2011.0,9.0,1.5188541666666668,2011-09-01
129,2011.0,10.0,1.6714583333333333,2011-10-01
130,2011.0,11.0,1.8566885964912283,2011-11-01
131,2011.0,12.0,1.654375,2011-12-01
132,2012.0,1.0,1.9614583333333333,2012-01-01
133,2012.0,2.0,1.8712500000000003,2012-02-01
134,2012.0,3.0,2.6415104166666667,2012-03-01
135,2012.0,4.0,2.6719791666666666,2012-04-01
136,2012.0,5.0,2.314583333333333,2012-05-01
137,2012.0,6.0,3.0759375,2012-06-01
138,2012.0,7.0,2.6445312500000004,2012-07-01
139,2012.0,8.0,2.078020833333333,2012-08-01
140,2012.0,9.0,2.063645833333333,2012-09-01
141,2012.0,10.0,2.216666666666667,2012-10-01
142,2012.0,11.0,1.5805921052631582,2012-11-01
143,2012.0,12.0,1.4213141025641025,2012-12-01
144,2013.0,1.0,2.4347395833333336,2013-01-01
145,2013.0,2.0,2.7807291666666667,2013-02-01
146,2013.0,3.0,2.575877192982457,2013-03-01
147,2013.0,4.0,3.6422916666666674,2013-04-01
148,2013.0,5.0,3.335,2013-05-01
149,2013.0,6.0,2.9177083333333336,2013-06-01
150,2013.0,7.0,2.4525520833333334,2013-07-01
151,2013.0,8.0,2.510104166666667,2013-08-01
152,2013.0,9.0,2.0128125,2013-09-01
153,2013.0,10.0,1.5127192982456144,2013-10-01
154,2013.0,11.0,1.731875,2013-11-01
155,2013.0,12.0,1.8736458333333328,2013-12-01
156,2014.0,1.0,2.2804166666666665,2014-01-01
157,2014.0,2.0,3.182447916666667,2014-02-01
158,2014.0,3.0,3.715625,2014-03-01
159,2014.0,4.0,3.4297916666666666,2014-04-01
160,2014.0,5.0,3.260208333333334,2014-05-01
161,2014.0,6.0,3.428489583333333,2014-06-01
162,2014.0,7.0,3.439010416666666,2014-07-01
163,2014.0,8.0,2.541197916666667,2014-08-01
164,2014.0,9.0,2.235104166666667,2014-09-01
165,2014.0,10.0,2.787916666666667,2014-10-01
166,2014.0,11.0,2.75390625,2014-11-01
167,2014.0,12.0,2.03359375,2014-12-01
168,2015.0,1.0,2.126927083333334,2015-01-01
169,2015.0,2.0,2.615416666666667,2015-02-01
170,2015.0,3.0,2.54328125,2015-03-01
171,2015.0,4.0,2.9761458333333337,2015-04-01
172,2015.0,5.0,2.25609375,2015-05-01
173,2015.0,6.0,2.7757812500000005,2015-06-01
174,2015.0,7.0,2.7997395833333334,2015-07-01
175,2015.0,8.0,3.2295833333333337,2015-08-01
176,2015.0,9.0,4.682604166666667,2015-09-01
177,2015.0,10.0,3.0951041666666668,2015-10-01
178,2015.0,11.0,2.205885416666667,2015-11-01
179,2015.0,12.0,1.9765104166666667,2015-12-01
180,2016.0,1.0,1.6185416666666663,2016-01-01
181,2016.0,2.0,1.361184210526316,2016-02-01
182,2016.0,3.0,2.114895833333333,2016-03-01
183,2016.0,4.0,2.1659375,2016-04-01
184,2016.0,5.0,2.5560416666666663,2016-05-01
185,2016.0,6.0,3.0738020833333333,2016-06-01
186,2016.0,7.0,3.6618749999999993,2016-07-01
187,2016.0,8.0,3.799166666666667,2016-08-01
188,2016.0,9.0,3.173854166666667,2016-09-01
189,2016.0,10.0,2.330520833333334,2016-10-01
190,2016.0,11.0,1.5865625,2016-11-01
191,2016.0,12.0,1.8743229166666668,2016-12-01
192,2017.0,1.0,1.9754687500000003,2017-01-01
193,2017.0,2.0,2.236666666666667,2017-02-01
194,2017.0,3.0,2.774270833333333,2017-03-01
195,2017.0,4.0,2.1656250000000004,2017-04-01
196,2017.0,5.0,3.13140625,2017-05-01
197,2017.0,6.0,3.0971354166666667,2017-06-01
198,2017.0,7.0,2.7565625,2017-07-01
199,2017.0,8.0,1.9644270833333333,2017-08-01
200,2017.0,9.0,1.66875,2017-09-01
201,2017.0,10.0,1.814375,2017-10-01
202,2017.0,11.0,2.079427083333333,2017-11-01
203,2017.0,12.0,1.6599479166666669,2017-12-01
204,2018.0,1.0,2.1861979166666665,2018-01-01
205,2018.0,2.0,2.381614583333333,2018-02-01
206,2018.0,3.0,2.77109375,2018-03-01
207,2018.0,4.0,2.878125,2018-04-01
208,2018.0,5.0,3.4267708333333333,2018-05-01
209,2018.0,6.0,3.3607291666666668,2018-06-01
210,2018.0,7.0,3.401851851851852,2018-07-01
211,2018.0,8.0,3.0809375,2018-08-01
212,2018.0,9.0,3.135520833333333,2018-09-01
213,2018.0,10.0,3.1971875,2018-10-01
214,2018.0,11.0,2.5459375,2018-11-01
215,2018.0,12.0,1.7704166666666663,2018-12-01
216,2019.0,1.0,1.6897916666666668,2019-01-01
217,2019.0,2.0,2.247395833333333,2019-02-01
218,2019.0,3.0,2.506354166666667,2019-03-01
219,2019.0,4.0,2.634583333333333,2019-04-01
220,2019.0,5.0,3.131354166666667,2019-05-01
221,2019.0,6.0,2.5092708333333333,2019-06-01
222,2019.0,7.0,3.09640625,2019-07-01
223,2019.0,8.0,2.4223135964912275,2019-08-01
224,2019.0,9.0,1.9846875000000004,2019-09-01
225,2019.0,10.0,1.6983552631578949,2019-10-01
226,2019.0,11.0,1.7340104166666666,2019-11-01
227,2019.0,12.0,1.6545312500000002,2019-12-01
228,2020.0,1.0,2.1367708333333337,2020-01-01
229,2020.0,2.0,2.7315104166666666,2020-02-01
230,2020.0,3.0,2.8467708333333333,2020-03-01
231,2020.0,4.0,3.193645833333333,2020-04-01
232,2020.0,5.0,3.110104166666667,2020-05-01
