,datetime,RF_in_scale_3,SPI-3
0,1920-01-01,,
1,1920-02-01,,
2,1920-03-01,6.24640013022732,-0.5961867342550294
3,1920-04-01,3.449355368597046,-1.0221411301964205
4,1920-05-01,3.8678018268278533,-0.5746279183307622
5,1920-06-01,2.877005384906314,-0.27882094560836307
6,1920-07-01,3.141814185797305,0.2542992948442114
7,1920-08-01,2.5278667287899776,0.050964725447284
8,1920-09-01,2.6529389006224484,-0.2594208052561946
9,1920-10-01,2.4371391883035023,-0.6268607754208531
10,1920-11-01,3.934705305391514,-0.4558737144873303
11,1920-12-01,11.244526712264268,0.7236283849175152
12,1921-01-01,15.797481898421553,0.9199122612596136
13,1921-02-01,15.509803692615682,0.9464160786316769
14,1921-03-01,8.375410389782008,-0.15192224766281803
15,1921-04-01,3.2252744665597355,-1.1051351127615616
16,1921-05-01,2.7476827644265818,-1.0092267330484872
17,1921-06-01,2.1832740556003634,-0.6309977325281412
18,1921-07-01,1.9023394128075026,-0.53847573768036
19,1921-08-01,1.1456367060291508,-1.1064909369823672
20,1921-09-01,1.5056211913397979,-1.0543649275311358
21,1921-10-01,3.8687400191173476,-0.01699102955520865
22,1921-11-01,7.587566729872199,0.4793367914442145
23,1921-12-01,12.104977763196267,0.8589223324618318
24,1922-01-01,11.00811186714725,0.2787368264550564
25,1922-02-01,7.973304823442209,-0.3161770229107061
26,1922-03-01,5.379416887667688,-0.8076485321727398
27,1922-04-01,4.815876388661053,-0.5851710270842061
28,1922-05-01,4.2263468507544415,-0.45458335865767824
29,1922-06-01,1.9956668658333943,-0.739548837345735
30,1922-07-01,1.1707269789654113,-1.1979815825320963
31,1922-08-01,1.1109097965537509,-1.1462509182367597
32,1922-09-01,2.8980460490941233,-0.12247296394839086
33,1922-10-01,3.9049395270768024,-0.0037672897553858256
34,1922-11-01,5.017616240081535,-0.1324064311069712
35,1922-12-01,3.1586819190122397,-1.1593083535406432
36,1923-01-01,10.690388754133329,0.23013520694784861
37,1923-02-01,14.369285971381128,0.7865159811177899
38,1923-03-01,17.30596717944979,1.1506272447607824
39,1923-04-01,12.085670077373141,0.8857916772130022
40,1923-05-01,7.100226312449876,0.3191906092274763
41,1923-06-01,4.169964475604829,0.24558724489436415
42,1923-07-01,0.7670787130070111,-1.7039696034584075
43,1923-08-01,1.4671580664233377,-0.773948082387268
44,1923-09-01,2.7753710216019005,-0.18998411017050715
45,1923-10-01,3.821478000335679,-0.03438268881498202
46,1923-11-01,3.453731690758436,-0.6196899035570065
47,1923-12-01,8.811094636899501,0.30000928413470135
48,1924-01-01,7.611914518172208,-0.30070223931971196
49,1924-02-01,9.07384039373686,-0.09216190583944575
50,1924-03-01,4.787255041775648,-0.9663305837310101
51,1924-04-01,10.767253862011824,0.6752649953397794
52,1924-05-01,11.668683965502575,1.1980049767130894
53,1924-06-01,9.706976426937516,1.7201457305206596
54,1924-07-01,6.103493553377441,1.5332874344156906
55,1924-08-01,3.612606908531778,0.67704094274608
56,1924-09-01,3.2473256491335385,0.05970960116625804
57,1924-10-01,2.38742579544229,-0.6521139298400539
58,1924-11-01,3.4201231658244318,-0.6317215189369937
59,1924-12-01,9.634282588726974,0.4510702971260603
60,1925-01-01,9.070473076987339,-0.03398662313388883
61,1925-02-01,9.776256402194518,0.04133871661861947
62,1925-03-01,4.170133038722264,-1.1473708175431203
63,1925-04-01,4.453876562481014,-0.6913600386436364
64,1925-05-01,3.035319615606317,-0.8870936787145217
65,1925-06-01,2.303875210890793,-0.5646513698998445
66,1925-07-01,3.535836050041542,0.46070184418695365
67,1925-08-01,3.059606306451141,0.3763035008173913
68,1925-09-01,3.6833068396730626,0.26948885870003336
69,1925-10-01,2.680271683043335,-0.5083172861297169
70,1925-11-01,3.4135936441511427,-0.6340686966372139
71,1925-12-01,6.560336091004575,-0.16821893897575835
72,1926-01-01,7.137407443956116,-0.39497918322542924
73,1926-02-01,6.8952127410126245,-0.5571774829971969
74,1926-03-01,5.008824258431454,-0.9054077270776928
75,1926-04-01,3.6678051589308707,-0.9448798806366933
76,1926-05-01,3.0753505673783494,-0.8707610664663228
77,1926-06-01,2.7033694432198248,-0.36088148966803535
78,1926-07-01,3.3165727542859758,0.34784312126091976
79,1926-08-01,4.818699657714226,1.2418328401839571
80,1926-09-01,6.0731018784327295,1.1973990543323105
