Year,Month,Day,RF_in
2026,3,31,0.0070398176239034
2026,4,1,0.0052899193506471
2026,4,2,0.0
2026,4,3,0.0075497520182006
2026,4,4,5.79470929359166e-07
2026,4,5,0.0087800298961314
2026,4,6,0.0004069231754027
2026,4,7,0.1318746073387148
2026,4,8,0.2039494018020697
2026,4,9,0.0433551747168282
2026,4,10,0.287575738891471
2026,4,11,0.1996340584312269
2026,4,12,0.8977665701401041
2026,4,13,0.0248559214021926
2026,4,14,0.0002779337295327
2026,4,15,0.0
2026,4,16,0.003134921791371
2026,4,17,8.928028302984405e-06
2026,4,18,0.0009783184353366
2026,4,19,0.0008032947005179
2026,4,20,0.0004451019001201
2026,4,21,0.00011133662527013338
