Year,Month,tmean_f,datetime
1990,1,75.37382269965278,1990-01-01
1990,2,74.12364095052084,1990-02-01
1990,3,74.72739529079861,1990-03-01
1990,4,78.10251736111111,1990-04-01
1990,5,78.68275824652778,1990-05-01
1990,6,80.318017578125,1990-06-01
1990,7,80.88251953125001,1990-07-01
1990,8,82.56426866319444,1990-08-01
1990,9,82.95298394097222,1990-09-01
1990,10,81.67236328125,1990-10-01
1990,11,79.27486979166667,1990-11-01
1990,12,76.3557590060764,1990-12-01
1991,1,75.39446614583333,1991-01-01
1991,2,77.19816351996528,1991-02-01
1991,3,74.46786838107639,1991-03-01
1991,4,77.68133138020833,1991-04-01
1991,5,79.18174913194444,1991-05-01
1991,6,80.29257269965278,1991-06-01
1991,7,81.42794053819443,1991-07-01
1991,8,81.5698459201389,1991-08-01
1991,9,81.69088541666667,1991-09-01
1991,10,81.25007595486112,1991-10-01
1991,11,80.77961154513889,1991-11-01
1991,12,77.09116753472222,1991-12-01
1992,1,75.42822808159723,1992-01-01
1992,2,74.54844292534722,1992-02-01
1992,3,76.228271484375,1992-03-01
1992,4,78.25355902777778,1992-04-01
1992,5,79.31918402777778,1992-05-01
1992,6,81.02061631944444,1992-06-01
1992,7,80.95633138020833,1992-07-01
1992,8,81.93247612847222,1992-08-01
1992,9,81.83638237847222,1992-09-01
1992,10,81.31327582465278,1992-10-01
1992,11,78.73115234375,1992-11-01
1992,12,77.52113715277778,1992-12-01
1993,1,74.1356960720486,1993-01-01
1993,2,74.29938422309027,1993-02-01
1993,3,75.34961480034723,1993-03-01
1993,4,77.25247395833334,1993-04-01
1993,5,77.95057508680556,1993-05-01
1993,6,80.37602539062499,1993-06-01
1993,7,81.08271484375,1993-07-01
1993,8,81.91832139756944,1993-08-01
1993,9,82.17866753472222,1993-09-01
1993,10,80.73404947916666,1993-10-01
1993,11,77.86718207465279,1993-11-01
1993,12,76.17391493055555,1993-12-01
1994,1,73.9384304470486,1994-01-01
1994,2,75.49970703125001,1994-02-01
1994,3,75.53078884548611,1994-03-01
1994,4,76.5397705078125,1994-04-01
1994,5,78.64605034722223,1994-05-01
1994,6,79.90603298611111,1994-06-01
1994,7,81.68446180555556,1994-07-01
1994,8,82.84618598090279,1994-08-01
1994,9,83.250390625,1994-09-01
1994,10,81.69514973958334,1994-10-01
1994,11,78.15627712673611,1994-11-01
1994,12,75.54958767361111,1994-12-01
1995,1,75.52890082465278,1995-01-01
1995,2,75.7426974826389,1995-02-01
1995,3,76.905908203125,1995-03-01
1995,4,77.10154079861111,1995-04-01
1995,5,78.30575086805555,1995-05-01
1995,6,80.79186740451388,1995-06-01
1995,7,81.88162977430557,1995-07-01
1995,8,82.45940755208333,1995-08-01
1995,9,83.07028537326389,1995-09-01
1995,10,81.53726128472222,1995-10-01
1995,11,80.43232421875,1995-11-01
1995,12,79.85317925347222,1995-12-01
1996,1,77.73062065972222,1996-01-01
1996,2,74.95489095052083,1996-02-01
1996,3,75.27916124131944,1996-03-01
1996,4,78.61250542534722,1996-04-01
1996,5,79.74551323784722,1996-05-01
1996,6,82.21717664930556,1996-06-01
1996,7,82.45968967013889,1996-07-01
1996,8,83.55916883680555,1996-08-01
1996,9,82.49945746527777,1996-09-01
1996,10,83.0265353732639,1996-10-01
1996,11,78.79175347222223,1996-11-01
1996,12,76.11325141059028,1996-12-01
1997,1,75.90619845920139,1997-01-01
1997,2,76.91322157118056,1997-02-01
1997,3,77.01295572916666,1997-03-01
1997,4,78.47881944444444,1997-04-01
1997,5,77.84425998263889,1997-05-01
1997,6,80.33679470486112,1997-06-01
1997,7,82.19255642361111,1997-07-01
1997,8,82.80529513888888,1997-08-01
1997,9,82.72978515624999,1997-09-01
1997,10,81.92496202256945,1997-10-01
1997,11,78.0833984375,1997-11-01
1997,12,75.47317979600695,1997-12-01
1998,1,76.5852511935764,1998-01-01
1998,2,76.56747504340278,1998-02-01
1998,3,77.6863986545139,1998-03-01
1998,4,75.91997070312499,1998-04-01
1998,5,76.30955946180556,1998-05-01
1998,6,78.58510199652778,1998-06-01
1998,7,80.86376953125,1998-07-01
1998,8,82.09751519097222,1998-08-01
1998,9,81.21832682291667,1998-09-01
1998,10,80.47253689236112,1998-10-01
1998,11,78.1411892361111,1998-11-01
1998,12,76.21689724392361,1998-12-01
1999,1,75.48839518229167,1999-01-01
1999,2,75.43745930989584,1999-02-01
1999,3,75.64268663194446,1999-03-01
1999,4,76.59103732638889,1999-04-01
1999,5,78.99095052083334,1999-05-01
1999,6,79.58613823784722,1999-06-01
1999,7,80.27105034722223,1999-07-01
1999,8,80.98876410590279,1999-08-01
1999,9,80.82260199652778,1999-09-01
1999,10,79.83107638888889,1999-10-01
1999,11,77.63790690104167,1999-11-01
1999,12,75.5451416015625,1999-12-01
2000,1,73.88487413194446,2000-01-01
2000,2,76.56328125,2000-02-01
2000,3,77.08997667100695,2000-03-01
2000,4,75.78101942274306,2000-04-01
2000,5,78.62674696180555,2000-05-01
2000,6,80.56877712673611,2000-06-01
2000,7,81.09091796875,2000-07-01
2000,8,81.63933919270833,2000-08-01
2000,9,80.93891059027777,2000-09-01
2000,10,80.677880859375,2000-10-01
2000,11,77.912060546875,2000-11-01
2000,12,77.6416015625,2000-12-01
2001,1,77.44136284722222,2001-01-01
2001,2,75.84396701388889,2001-02-01
2001,3,76.26829969618055,2001-03-01
