,Month,tmean_f
421,February,69.91222059461806
422,March,71.04487575954862
423,April,72.10303819444445
424,May,72.92666829427083
425,June,74.47096354166666
426,July,75.3573486328125
427,August,76.04975043402777
428,September,76.03763020833333
429,October,75.06903211805556
430,November,72.89748263888889
431,December,71.78178168402778
432,January,70.09240180121527
