,Month,Temp,Year,datetime
0,1.0,65.98111979166667,,1990-01-01
1,2.0,62.79007432725695,,1990-02-01
2,3.0,63.50370551215278,,1990-03-01
3,4.0,66.61197645399307,,1990-04-01
4,5.0,67.96469997829863,,1990-05-01
5,6.0,69.2883056640625,,1990-06-01
6,7.0,69.35001356336807,,1990-07-01
7,8.0,70.65615776909723,,1990-08-01
8,9.0,70.15711534288195,,1990-09-01
9,10.0,69.46745876736111,,1990-10-01
10,11.0,67.42059190538194,,1990-11-01
11,12.0,64.5398193359375,,1990-12-01
12,1.0,61.89446885850694,,1991-01-01
13,2.0,62.62446560329862,,1991-02-01
14,3.0,63.76185438368056,,1991-03-01
15,4.0,65.77943250868056,,1991-04-01
16,5.0,67.47138400607639,,1991-05-01
17,6.0,68.41452094184028,,1991-06-01
18,7.0,69.50298936631944,,1991-07-01
19,8.0,71.55589192708334,,1991-08-01
20,9.0,70.46928168402778,,1991-09-01
21,10.0,69.69290907118057,,1991-10-01
22,11.0,69.23369954427083,,1991-11-01
23,12.0,66.8549560546875,,1991-12-01
24,1.0,61.845675998263886,,1992-01-01
25,2.0,61.85390082465278,,1992-02-01
26,3.0,63.65882703993056,,1992-03-01
27,4.0,63.36315646701389,,1992-04-01
28,5.0,65.99634060329862,,1992-05-01
29,6.0,69.91246473524305,,1992-06-01
30,7.0,69.89906684027778,,1992-07-01
31,8.0,70.62552083333334,,1992-08-01
32,9.0,70.70143771701389,,1992-09-01
33,10.0,68.66895616319445,,1992-10-01
34,11.0,67.14149305555556,,1992-11-01
35,12.0,67.67449273003473,,1992-12-01
36,1.0,60.57618543836806,,1993-01-01
37,2.0,59.79755859375,,1993-02-01
38,3.0,62.011555989583336,,1993-03-01
39,4.0,66.59217122395833,,1993-04-01
40,5.0,66.26720106336805,,1993-05-01
41,6.0,68.89486762152778,,1993-06-01
42,7.0,69.3042236328125,,1993-07-01
43,8.0,69.96101345486112,,1993-08-01
44,9.0,69.53571506076389,,1993-09-01
45,10.0,68.55577256944444,,1993-10-01
46,11.0,66.87161729600695,,1993-11-01
47,12.0,65.84369574652777,,1993-12-01
48,1.0,62.4010498046875,,1994-01-01
49,2.0,64.57700466579861,,1994-02-01
50,3.0,63.98191460503472,,1994-03-01
51,4.0,65.85039333767361,,1994-04-01
52,5.0,67.77871907552083,,1994-05-01
53,6.0,69.04238552517361,,1994-06-01
54,7.0,71.08907877604167,,1994-07-01
55,8.0,71.79304470486112,,1994-08-01
56,9.0,71.28054741753472,,1994-09-01
57,10.0,70.33952094184028,,1994-10-01
58,11.0,69.54096408420139,,1994-11-01
59,12.0,65.85042588975693,,1994-12-01
60,1.0,63.525637478298606,,1995-01-01
61,2.0,62.71571180555556,,1995-02-01
62,3.0,64.56200086805555,,1995-03-01
63,4.0,65.5593017578125,,1995-04-01
64,5.0,66.83259819878472,,1995-05-01
65,6.0,69.47730577256945,,1995-06-01
66,7.0,70.45329861111111,,1995-07-01
67,8.0,70.65363226996527,,1995-08-01
68,9.0,69.80215928819445,,1995-09-01
69,10.0,70.01050347222223,,1995-10-01
70,11.0,67.70065104166667,,1995-11-01
71,12.0,66.4386447482639,,1995-12-01
72,1.0,63.90826551649306,,1996-01-01
73,2.0,61.776057942708334,,1996-02-01
74,3.0,62.64312608506944,,1996-03-01
75,4.0,67.0322509765625,,1996-04-01
76,5.0,67.25700954861111,,1996-05-01
77,6.0,69.85357259114583,,1996-06-01
78,7.0,71.18030598958333,,1996-07-01
79,8.0,71.01622721354167,,1996-08-01
80,9.0,70.77992621527778,,1996-09-01
81,10.0,70.41239149305557,,1996-10-01
82,11.0,68.78531087239584,,1996-11-01
83,12.0,64.49766710069446,,1996-12-01
84,1.0,62.23770073784722,,1997-01-01
85,2.0,65.00972764756945,,1997-02-01
86,3.0,65.5133056640625,,1997-03-01
87,4.0,65.38853624131946,,1997-04-01
88,5.0,65.0092041015625,,1997-05-01
89,6.0,69.48199055989583,,1997-06-01
90,7.0,69.664453125,,1997-07-01
91,8.0,70.11512044270833,,1997-08-01
92,9.0,70.74809841579861,,1997-09-01
93,10.0,69.423046875,,1997-10-01
94,11.0,66.57425401475695,,1997-11-01
95,12.0,64.4980007595486,,1997-12-01
96,1.0,61.55545247395833,,1998-01-01
97,2.0,61.97178005642361,,1998-02-01
98,3.0,63.954258897569446,,1998-03-01
99,4.0,65.23326551649305,,1998-04-01
100,5.0,66.11279839409721,,1998-05-01
101,6.0,67.53436143663194,,1998-06-01
102,7.0,68.69846462673611,,1998-07-01
103,8.0,69.97657335069445,,1998-08-01
104,9.0,68.9899658203125,,1998-09-01
105,10.0,69.16687554253471,,1998-10-01
106,11.0,67.59047580295139,,1998-11-01
107,12.0,64.51325412326389,,1998-12-01
108,1.0,63.73348795572917,,1999-01-01
109,2.0,63.35426974826389,,1999-02-01
110,3.0,64.24035373263888,,1999-03-01
111,4.0,64.89218207465278,,1999-04-01
112,5.0,66.59742024739583,,1999-05-01
113,6.0,68.02248263888889,,1999-06-01
114,7.0,69.16598036024305,,1999-07-01
115,8.0,69.84918348524306,,1999-08-01
116,9.0,69.22625325520833,,1999-09-01
117,10.0,68.56595594618057,,1999-10-01
118,11.0,66.98209635416667,,1999-11-01
119,12.0,65.53044704861111,,1999-12-01
120,1.0,63.36735026041667,,2000-01-01
121,2.0,63.61429578993056,,2000-02-01
122,3.0,65.14068739149306,,2000-03-01
123,4.0,65.11861165364584,,2000-04-01
124,5.0,67.152587890625,,2000-05-01
125,6.0,68.962109375,,2000-06-01
126,7.0,70.42976074218751,,2000-07-01
127,8.0,70.74286838107639,,2000-08-01
128,9.0,70.20491807725693,,2000-09-01
129,10.0,70.55811903211806,,2000-10-01
130,11.0,68.32719997829861,,2000-11-01
131,12.0,64.89409450954861,,2000-12-01
132,1.0,65.31972927517361,,2001-01-01
133,2.0,64.75170084635417,,2001-02-01
134,3.0,64.96656358506945,,2001-03-01
135,4.0,66.73949110243055,,2001-04-01
136,5.0,67.13688422309028,,2001-05-01
137,6.0,69.33292100694445,,2001-06-01
138,7.0,70.50082465277778,,2001-07-01
139,8.0,71.36068793402778,,2001-08-01
140,9.0,71.00315483940972,,2001-09-01
141,10.0,69.51219889322917,,2001-10-01
142,11.0,68.00735948350695,,2001-11-01
143,12.0,67.77377658420139,,2001-12-01
144,1.0,64.78616536458333,,2002-01-01
145,2.0,63.52398817274306,,2002-02-01
146,3.0,64.23739691840278,,2002-03-01
147,4.0,66.0948947482639,,2002-04-01
148,5.0,68.25037977430556,,2002-05-01
149,6.0,70.05996365017361,,2002-06-01
150,7.0,70.53704698350694,,2002-07-01
151,8.0,71.71660156249999,,2002-08-01
152,9.0,70.09760470920139,,2002-09-01
153,10.0,69.9191162109375,,2002-10-01
154,11.0,67.36349555121527,,2002-11-01
155,12.0,65.09937608506945,,2002-12-01
156,1.0,62.41529134114583,,2003-01-01
157,2.0,63.60403917100695,,2003-02-01
158,3.0,65.4797119140625,,2003-03-01
159,4.0,66.45259602864584,,2003-04-01
160,5.0,67.56843804253472,,2003-05-01
161,6.0,69.35118272569444,,2003-06-01
162,7.0,71.41134440104167,,2003-07-01
163,8.0,72.35743001302083,,2003-08-01
164,9.0,70.97989637586807,,2003-09-01
165,10.0,70.750732421875,,2003-10-01
166,11.0,68.47785373263889,,2003-11-01
167,12.0,66.25630696614584,,2003-12-01
168,1.0,64.16644694010417,,2004-01-01
169,2.0,65.93935818142361,,2004-02-01
170,3.0,65.17942165798611,,2004-03-01
171,4.0,65.8458713107639,,2004-04-01
172,5.0,68.82139485677084,,2004-05-01
173,6.0,70.65196668836805,,2004-06-01
174,7.0,71.53592936197917,,2004-07-01
175,8.0,71.97275933159722,,2004-08-01
176,9.0,71.7556613498264,,2004-09-01
177,10.0,70.70462782118057,,2004-10-01
178,11.0,68.12430555555557,,2004-11-01
179,12.0,66.00154893663193,,2004-12-01
180,1.0,64.60160590277778,,2005-01-01
181,2.0,64.44081217447916,,2005-02-01
182,3.0,63.51508517795139,,2005-03-01
183,4.0,66.67899848090278,,2005-04-01
184,5.0,68.68968641493055,,2005-05-01
185,6.0,70.31649034288193,,2005-06-01
186,7.0,70.84799262152778,,2005-07-01
187,8.0,70.55798611111112,,2005-08-01
188,9.0,71.65236273871528,,2005-09-01
189,10.0,69.94940863715277,,2005-10-01
190,11.0,68.5260009765625,,2005-11-01
191,12.0,64.06795518663193,,2005-12-01
192,1.0,65.68911946614583,,2006-01-01
193,2.0,63.077001953125,,2006-02-01
194,3.0,65.98560112847223,,2006-03-01
195,4.0,65.80633138020833,,2006-04-01
196,5.0,65.40056152343749,,2006-05-01
197,6.0,69.16205783420139,,2006-06-01
198,7.0,70.67357313368056,,2006-07-01
199,8.0,70.90406358506945,,2006-08-01
200,9.0,70.6306640625,,2006-09-01
201,10.0,69.64206814236111,,2006-10-01
202,11.0,68.47955186631944,,2006-11-01
203,12.0,66.30286729600695,,2006-12-01
204,1.0,65.69349500868056,,2007-01-01
205,2.0,63.72850477430556,,2007-02-01
206,3.0,65.14833170572916,,2007-03-01
207,4.0,65.83379448784723,,2007-04-01
208,5.0,67.71776258680555,,2007-05-01
209,6.0,69.748046875,,2007-06-01
210,7.0,70.90306532118055,,2007-07-01
211,8.0,71.17884657118056,,2007-08-01
212,9.0,70.74865451388888,,2007-09-01
213,10.0,69.98840603298612,,2007-10-01
214,11.0,67.52849663628473,,2007-11-01
215,12.0,67.59830186631945,,2007-12-01
216,1.0,63.910983615451386,,2008-01-01
217,2.0,64.30655110677083,,2008-02-01
218,3.0,66.26788194444444,,2008-03-01
219,4.0,66.28031412760416,,2008-04-01
220,5.0,68.01124131944445,,2008-05-01
221,6.0,69.07950032552083,,2008-06-01
222,7.0,70.28100857204862,,2008-07-01
223,8.0,70.07539605034722,,2008-08-01
224,9.0,69.36817762586806,,2008-09-01
225,10.0,69.61180555555555,,2008-10-01
226,11.0,67.85729709201388,,2008-11-01
227,12.0,66.92091200086806,,2008-12-01
228,1.0,63.43497450086805,,2009-01-01
229,2.0,63.282354058159726,,2009-02-01
230,3.0,63.66047905815972,,2009-03-01
231,4.0,64.38987630208334,,2009-04-01
232,5.0,66.3666531032986,,2009-05-01
233,6.0,69.66388617621527,,2009-06-01
234,7.0,70.83150227864584,,2009-07-01
235,8.0,71.5219699435764,,2009-08-01
236,9.0,70.76414659288196,,2009-09-01
237,10.0,70.66425238715277,,2009-10-01
238,11.0,69.18739420572916,,2009-11-01
239,12.0,63.70115288628472,,2009-12-01
240,1.0,64.5717529296875,,2010-01-01
241,2.0,62.78297797309027,,2010-02-01
242,3.0,64.92804361979168,,2010-03-01
243,4.0,65.8167236328125,,2010-04-01
244,5.0,68.1126925998264,,2010-05-01
245,6.0,68.83289659288195,,2010-06-01
246,7.0,68.90762803819445,,2010-07-01
247,8.0,69.56548665364583,,2010-08-01
248,9.0,69.06470269097221,,2010-09-01
249,10.0,69.18870985243055,,2010-10-01
250,11.0,67.75340711805556,,2010-11-01
251,12.0,66.06448838975695,,2010-12-01
252,1.0,63.26405164930556,,2011-01-01
253,2.0,65.29628363715278,,2011-02-01
254,3.0,66.66487901475695,,2011-03-01
255,4.0,66.509619140625,,2011-04-01
256,5.0,68.19183756510417,,2011-05-01
257,6.0,68.90670030381945,,2011-06-01
258,7.0,69.07788899739583,,2011-07-01
259,8.0,69.777587890625,,2011-08-01
260,9.0,68.80405002170139,,2011-09-01
261,10.0,68.79000108506945,,2011-10-01
262,11.0,68.19162055121528,,2011-11-01
263,12.0,66.48506401909722,,2011-12-01
264,1.0,64.88872612847223,,2012-01-01
265,2.0,64.59560275607639,,2012-02-01
266,3.0,65.13278537326389,,2012-03-01
267,4.0,65.79998101128473,,2012-04-01
268,5.0,67.03670247395834,,2012-05-01
269,6.0,68.70752766927083,,2012-06-01
270,7.0,69.4032741970486,,2012-07-01
271,8.0,70.04427083333334,,2012-08-01
272,9.0,69.39140082465278,,2012-09-01
273,10.0,69.20208604600694,,2012-10-01
274,11.0,66.85562608506945,,2012-11-01
275,12.0,66.40428873697917,,2012-12-01
276,1.0,63.92500813802083,,2013-01-01
277,2.0,64.94996202256945,,2013-02-01
278,3.0,62.86680501302084,,2013-03-01
279,4.0,65.67275661892361,,2013-04-01
280,5.0,67.28701714409722,,2013-05-01
281,6.0,69.35224338107639,,2013-06-01
282,7.0,69.93405490451389,,2013-07-01
283,8.0,70.26560329861111,,2013-08-01
284,9.0,70.54410264756945,,2013-09-01
285,10.0,69.12632649739584,,2013-10-01
286,11.0,67.24973958333334,,2013-11-01
287,12.0,66.20645345052083,,2013-12-01
288,1.0,63.19970974392362,,2014-01-01
289,2.0,65.40202907986111,,2014-02-01
290,3.0,64.8619140625,,2014-03-01
291,4.0,66.93633626302083,,2014-04-01
292,5.0,67.60957573784722,,2014-05-01
293,6.0,69.26405707465278,,2014-06-01
294,7.0,71.05850694444445,,2014-07-01
295,8.0,71.37894694010416,,2014-08-01
296,9.0,71.39934353298611,,2014-09-01
297,10.0,71.12526312934028,,2014-10-01
298,11.0,68.28362087673611,,2014-11-01
299,12.0,64.52652723524307,,2014-12-01
300,1.0,62.24940321180556,,2015-01-01
301,2.0,64.06537000868056,,2015-02-01
302,3.0,63.53642035590278,,2015-03-01
303,4.0,67.81296115451389,,2015-04-01
304,5.0,67.28034125434027,,2015-05-01
305,6.0,69.38320855034722,,2015-06-01
306,7.0,71.9979709201389,,2015-07-01
307,8.0,73.4010769314236,,2015-08-01
308,9.0,73.42783203125,,2015-09-01
309,10.0,70.83434516059029,,2015-10-01
310,11.0,70.94566243489584,,2015-11-01
311,12.0,68.16315646701389,,2015-12-01
312,1.0,63.969143337673614,,2016-01-01
313,2.0,63.90489908854167,,2016-02-01
314,3.0,64.58316786024307,,2016-03-01
315,4.0,68.29660373263889,,2016-04-01
316,5.0,69.0841037326389,,2016-05-01
317,6.0,70.40890028211805,,2016-06-01
318,7.0,72.40343967013888,,2016-07-01
319,8.0,72.63670518663194,,2016-08-01
320,9.0,72.69870876736113,,2016-09-01
321,10.0,71.58910047743055,,2016-10-01
