,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,148.628231095679,5.851505161247205,1920-01-01
1,1920.0,2.0,10.52020941840278,0.4141814731654637,1920-02-01
2,1920.0,3.0,130.29042486496914,5.129544286022408,1920-03-01
3,1920.0,4.0,89.5995792341821,3.5275424895347287,1920-04-01
4,1920.0,5.0,97.025692033179,3.819909135164529,1920-05-01
5,1920.0,6.0,22.919127664448304,0.9023278608050512,1920-06-01
6,1920.0,7.0,35.974338107638886,1.416312523922791,1920-07-01
7,1920.0,8.0,40.67112147955247,1.601225255100491,1920-08-01
8,1920.0,9.0,31.22337058738426,1.2292665585584357,1920-09-01
9,1920.0,10.0,36.10407624421296,1.4214203245753136,1920-10-01
10,1920.0,11.0,72.89814814814815,2.8700058326042583,1920-11-01
11,1920.0,12.0,330.68892264660496,13.019248923094684,1920-12-01
12,1921.0,1.0,370.5714216820988,14.58942605047633,1921-01-01
13,1921.0,2.0,46.59614318094136,1.8344938260213133,1921-02-01
14,1921.0,3.0,33.44636140046296,1.3167858819079907,1921-03-01
15,1921.0,4.0,53.255937741126544,2.0966904622490765,1921-04-01
16,1921.0,5.0,30.0601821711034,1.1834717390198188,1921-05-01
17,1921.0,6.0,18.525217315297063,0.7293392643817743,1921-06-01
18,1921.0,7.0,26.694248529128085,1.0509546665011058,1921-07-01
19,1921.0,8.0,27.489170404128085,1.0822508033121294,1921-08-01
20,1921.0,9.0,19.438215844425155,0.7652840883631952,1921-09-01
21,1921.0,10.0,52.78557822145062,2.078172370923253,1921-10-01
22,1921.0,11.0,25.82770001446759,1.0168385832467557,1921-11-01
23,1921.0,12.0,148.15643084490742,5.832930348224702,1921-12-01
24,1922.0,1.0,152.61212384259258,6.008351332385535,1922-01-01
25,1922.0,2.0,94.37308907214506,3.715475947722247,1922-02-01
26,1922.0,3.0,80.33909625771605,3.162956545579372,1922-03-01
27,1922.0,4.0,40.54785759066358,1.5963723460891177,1922-04-01
28,1922.0,5.0,25.815812475887345,1.0163705699168246,1922-05-01
29,1922.0,6.0,9.12322395230517,0.3591820453663453,1922-06-01
30,1922.0,7.0,14.624439380787036,0.5757653299522456,1922-07-01
31,1922.0,8.0,28.97444058641976,1.1407260073393604,1922-08-01
32,1922.0,9.0,105.9179084683642,4.169996396392292,1922-09-01
33,1922.0,10.0,46.77642445505401,1.8415915139785048,1922-10-01
34,1922.0,11.0,37.58611231674383,1.4797682014466076,1922-11-01
35,1922.0,12.0,10.82837215470679,0.426313864358535,1922-12-01
36,1923.0,1.0,317.6783130787037,12.507020199948965,1923-01-01
37,1923.0,2.0,182.73247010030863,7.194191736232623,1923-02-01
38,1923.0,3.0,188.05740017361111,7.403834652504375,1923-03-01
39,1923.0,4.0,308.8084008487654,12.157811057038009,1923-04-01
40,1923.0,5.0,15.934511537905092,0.6273429739332714,1923-05-01
41,1923.0,6.0,9.475394543306328,0.3730470292640286,1923-06-01
42,1923.0,7.0,12.205274793836804,0.4805226296786144,1923-07-01
43,1923.0,8.0,23.379973234953702,0.9204713872029016,1923-08-01
44,1923.0,9.0,41.42818950135031,1.6310310827303274,1923-09-01
45,1923.0,10.0,28.048424238040123,1.1042686707889813,1923-10-01
46,1923.0,11.0,19.333446361400465,0.7611593055669473,1923-11-01
47,1923.0,12.0,354.25151909722223,13.946910200678042,1923-12-01
48,1924.0,1.0,22.15498107156636,0.872243349274266,1924-01-01
49,1924.0,2.0,60.76989896797839,2.392515707400724,1924-02-01
50,1924.0,3.0,96.67626350308642,3.806152106420725,1924-03-01
51,1924.0,4.0,335.7819492669753,13.21976178216438,1924-04-01
52,1924.0,5.0,30.30396110628858,1.1930693348932513,1924-05-01
53,1924.0,6.0,19.983677240065585,0.786758946459275,1924-06-01
54,1924.0,7.0,65.95225091628086,2.596545311664601,1924-07-01
55,1924.0,8.0,19.176047996238427,0.754962519536946,1924-08-01
56,1924.0,9.0,25.83347800925926,1.0170660633566635,1924-09-01
57,1924.0,10.0,69.72492886766975,2.745075939672037,1924-10-01
58,1924.0,11.0,30.9058852961034,1.216767137641866,1924-11-01
59,1924.0,12.0,169.14470003858025,6.659240158999223,1924-12-01
60,1925.0,1.0,63.14518229166666,2.4860307988845145,1925-01-01
61,1925.0,2.0,40.39637586805556,1.5904084987423448,1925-02-01
62,1925.0,3.0,119.07556905864196,4.688014529867795,1925-03-01
63,1925.0,4.0,93.62671802662037,3.686091260890566,1925-04-01
64,1925.0,5.0,15.607254593460649,0.6144588422622304,1925-05-01
65,1925.0,6.0,15.42099338107639,0.6071257236644249,1925-06-01
66,1925.0,7.0,39.07191297743056,1.538264290450022,1925-07-01
67,1925.0,8.0,18.951978141878858,0.7461408717275141,1925-08-01
68,1925.0,9.0,48.3171688126929,1.902250740657201,1925-09-01
69,1925.0,10.0,39.138717086226855,1.5408943734734983,1925-10-01
70,1925.0,11.0,81.36622902199075,3.2033948433854627,1925-11-01
71,1925.0,12.0,92.14700882523148,3.62783499311935,1925-12-01
72,1926.0,1.0,51.98955319251543,2.0468328028549383,1926-01-01
73,1926.0,2.0,24.85233862606096,0.9784385285850772,1926-02-01
74,1926.0,3.0,32.761326919367285,1.289816020447531,1926-03-01
75,1926.0,4.0,56.642445505401234,2.2300175395827257,1926-04-01
76,1926.0,5.0,6.101630316840278,0.2402216660173337,1926-05-01
77,1926.0,6.0,128.37162422839506,5.054000953873822,1926-06-01
