,Month,Temp,datetime,Year
0,1.0,71.09111599392361,1990-01-01,
1,2.0,69.11229654947917,1990-02-01,
2,3.0,69.76839463975695,1990-03-01,
3,4.0,73.4819308810764,1990-04-01,
4,5.0,73.65917154947917,1990-05-01,
5,6.0,75.10928276909722,1990-06-01,
6,7.0,76.37208658854166,1990-07-01,
7,8.0,77.94156358506945,1990-08-01,
8,9.0,77.57912326388889,1990-09-01,
9,10.0,76.46424696180556,1990-10-01,
10,11.0,73.7823486328125,1990-11-01,
11,12.0,70.99136013454861,1990-12-01,
12,1.0,70.01835394965278,1991-01-01,
13,2.0,70.98205295138888,1991-02-01,
14,3.0,69.49820149739583,1991-03-01,
15,4.0,72.09084743923611,1991-04-01,
16,5.0,74.33851996527778,1991-05-01,
17,6.0,75.23696831597223,1991-06-01,
18,7.0,76.54403211805555,1991-07-01,
19,8.0,77.78040907118056,1991-08-01,
20,9.0,77.58882378472222,1991-09-01,
21,10.0,76.81642252604166,1991-10-01,
22,11.0,76.1208251953125,1991-11-01,
23,12.0,72.40142686631944,1991-12-01,
24,1.0,69.27218153211805,1992-01-01,
25,2.0,69.51205512152778,1992-02-01,
26,3.0,71.24150933159723,1992-03-01,
27,4.0,71.99220106336806,1992-04-01,
28,5.0,73.50981716579861,1992-05-01,
29,6.0,76.83286675347222,1992-06-01,
30,7.0,77.01625162760416,1992-07-01,
31,8.0,77.88226996527777,1992-08-01,
32,9.0,77.60669487847221,1992-09-01,
33,10.0,76.15691731770833,1992-10-01,
34,11.0,73.8802490234375,1992-11-01,
35,12.0,73.6479953342014,1992-12-01,
36,1.0,68.59002007378473,1993-01-01,
37,2.0,68.15709092881946,1993-02-01,
38,3.0,69.71226671006946,1993-03-01,
39,4.0,73.00226508246527,1993-04-01,
40,5.0,73.51365017361111,1993-05-01,
41,6.0,76.09200846354167,1993-06-01,
42,7.0,76.43752983940972,1993-07-01,
43,8.0,77.30447862413195,1993-08-01,
44,9.0,77.61896701388889,1993-09-01,
45,10.0,76.36496853298611,1993-10-01,
46,11.0,72.6011203342014,1993-11-01,
47,12.0,71.35048285590278,1993-12-01,
48,1.0,69.00397406684027,1994-01-01,
49,2.0,70.32026909722222,1994-02-01,
50,3.0,70.19913194444445,1994-03-01,
51,4.0,71.78025716145834,1994-04-01,
52,5.0,73.71766221788195,1994-05-01,
53,6.0,75.57353515625,1994-06-01,
54,7.0,77.47821180555556,1994-07-01,
55,8.0,78.41914605034722,1994-08-01,
56,9.0,78.08153211805555,1994-09-01,
57,10.0,77.11264105902778,1994-10-01,
58,11.0,74.62743055555555,1994-11-01,
59,12.0,71.39856499565973,1994-12-01,
60,1.0,69.84626193576389,1995-01-01,
61,2.0,69.83435872395833,1995-02-01,
62,3.0,71.17424587673611,1995-03-01,
63,4.0,71.81471896701389,1995-04-01,
64,5.0,73.28347439236111,1995-05-01,
65,6.0,75.58599175347223,1995-06-01,
66,7.0,76.66071506076389,1995-07-01,
67,8.0,77.56985134548611,1995-08-01,
68,9.0,77.80186631944444,1995-09-01,
69,10.0,77.14744466145834,1995-10-01,
70,11.0,74.89329698350694,1995-11-01,
71,12.0,73.17090386284721,1995-12-01,
72,1.0,71.01728244357639,1996-01-01,
73,2.0,69.03870713975695,1996-02-01,
74,3.0,69.74668782552084,1996-03-01,
75,4.0,73.84357367621527,1996-04-01,
76,5.0,75.05913628472223,1996-05-01,
77,6.0,77.20446506076388,1996-06-01,
78,7.0,77.73836805555555,1996-07-01,
79,8.0,77.57837456597223,1996-08-01,
80,9.0,77.81782769097222,1996-09-01,
81,10.0,77.78992513020833,1996-10-01,
82,11.0,72.74248046875,1996-11-01,
83,12.0,69.8051025390625,1996-12-01,
84,1.0,68.82043999565973,1997-01-01,
85,2.0,72.17294921875,1997-02-01,
86,3.0,71.59424099392362,1997-03-01,
87,4.0,73.31460774739583,1997-04-01,
88,5.0,72.71191134982638,1997-05-01,
89,6.0,75.77750379774305,1997-06-01,
90,7.0,76.75906846788195,1997-07-01,
91,8.0,77.88460286458334,1997-08-01,
92,9.0,78.26666124131944,1997-09-01,
93,10.0,76.98999565972223,1997-10-01,
94,11.0,73.3508544921875,1997-11-01,
95,12.0,70.84060872395833,1997-12-01,
96,1.0,69.9797607421875,1998-01-01,
97,2.0,70.28257107204861,1998-02-01,
98,3.0,72.3419650607639,1998-03-01,
99,4.0,71.7618408203125,1998-04-01,
100,5.0,72.08978949652777,1998-05-01,
101,6.0,74.23327907986112,1998-06-01,
102,7.0,75.51258138020833,1998-07-01,
103,8.0,77.29560546875001,1998-08-01,
104,9.0,76.65973307291668,1998-09-01,
105,10.0,76.09408637152778,1998-10-01,
106,11.0,74.18646647135417,1998-11-01,
107,12.0,71.55767784547614,1998-12-01,
108,1.0,70.95402241321594,1999-01-01,
109,2.0,70.79345527293256,1999-02-01,
110,3.0,71.51333183844483,1999-03-01,
111,4.0,71.90794220415562,1999-04-01,
112,5.0,73.78049488224505,1999-05-01,
113,6.0,74.87758083125166,1999-06-01,
114,7.0,76.09112453296744,1999-07-01,
115,8.0,76.72808875417276,1999-08-01,
116,9.0,76.72384610393975,1999-09-01,
117,10.0,75.61441555594732,1999-10-01,
118,11.0,73.24498170688123,1999-11-01,
119,12.0,71.53552323018093,1999-12-01,
120,1.0,69.8348221863763,2000-01-01,
121,2.0,71.60797108090684,2000-02-01,
122,3.0,72.60059617542684,2000-03-01,
123,4.0,70.923794732456,2000-04-01,
124,5.0,74.32114209988217,2000-05-01,
125,6.0,76.42093961386686,2000-06-01,
126,7.0,76.97222478174858,2000-07-01,
127,8.0,77.60135241028871,2000-08-01,
128,9.0,77.17233435442637,2000-09-01,
129,10.0,77.0016447080836,2000-10-01,
130,11.0,74.33464978488881,2000-11-01,
131,12.0,72.64583361396443,2000-12-01,
132,1.0,72.53021591997532,2001-01-01,
133,2.0,71.638643014273,2001-02-01,
134,3.0,71.97755988676207,2001-03-01,
135,4.0,72.97689782121282,2001-04-01,
136,5.0,74.11410585327397,2001-05-01,
137,6.0,75.78987320622025,2001-06-01,
138,7.0,77.4072296561756,2001-07-01,
139,8.0,77.88423624763749,2001-08-01,
140,9.0,77.9427301665973,2001-09-01,
141,10.0,75.96853154352205,2001-10-01,
142,11.0,74.32366165100387,2001-11-01,
143,12.0,73.08311687816729,2001-12-01,
144,1.0,71.3885705227051,2002-01-01,
145,2.0,69.95548268628033,2002-02-01,
146,3.0,71.11993278365313,2002-03-01,
147,4.0,73.51405403186874,2002-04-01,
148,5.0,75.15796904939569,2002-05-01,
149,6.0,76.99313693440928,2002-06-01,
150,7.0,77.11185364736713,2002-07-01,
151,8.0,78.26078999001632,2002-08-01,
152,9.0,77.58064226127343,2002-09-01,
153,10.0,76.77178102114586,2002-10-01,
154,11.0,74.43194901274322,2002-11-01,
155,12.0,72.55998735481717,2002-12-01,
156,1.0,70.2581608122311,2003-01-01,
157,2.0,70.66287724118718,2003-02-01,
158,3.0,72.9456114039051,2003-03-01,
159,4.0,73.6030844069319,2003-04-01,
160,5.0,75.51165822629261,2003-05-01,
161,6.0,76.70946687590336,2003-06-01,
162,7.0,78.2827438149566,2003-07-01,
163,8.0,78.85772789592562,2003-08-01,
164,9.0,78.15256169567911,2003-09-01,
165,10.0,77.97978772543885,2003-10-01,
166,11.0,75.11188370649396,2003-11-01,
167,12.0,72.4495883422968,2003-12-01,
168,1.0,71.27783168780624,2004-01-01,
169,2.0,73.0946432541595,2004-02-01,
170,3.0,71.11815390763917,2004-03-01,
171,4.0,72.7304080150166,2004-04-01,
172,5.0,75.29933541942839,2004-05-01,
173,6.0,76.89155780550067,2004-06-01,
174,7.0,78.23585148661114,2004-07-01,
175,8.0,78.5569050409132,2004-08-01,
176,9.0,78.72590711887108,2004-09-01,
177,10.0,77.43633654203663,2004-10-01,
178,11.0,74.8952396380729,2004-11-01,
179,12.0,72.44856686990533,2004-12-01,
180,1.0,71.27730923751065,2005-01-01,
181,2.0,71.05387815456052,2005-02-01,
182,3.0,70.46180868362028,2005-03-01,
183,4.0,73.31680634050609,2005-04-01,
184,5.0,75.77125777068409,2005-05-01,
185,6.0,76.72248041805406,2005-06-01,
186,7.0,77.2232105318086,2005-07-01,
187,8.0,77.92163437196882,2005-08-01,
188,9.0,77.9510042573304,2005-09-01,
189,10.0,76.06572443445695,2005-10-01,
190,11.0,74.72719925946953,2005-11-01,
191,12.0,72.10646612212724,2005-12-01,
192,1.0,72.10764498735307,2006-01-01,
193,2.0,69.76017992698702,2006-02-01,
194,3.0,71.72287039032827,2006-03-01,
195,4.0,71.82646813105501,2006-04-01,
196,5.0,72.49527946454202,2006-05-01,
197,6.0,76.39643070394817,2006-06-01,
198,7.0,77.10164542658185,2006-07-01,
199,8.0,77.80606008865665,2006-08-01,
200,9.0,77.56297757727359,2006-09-01,
201,10.0,76.53251154894105,2006-10-01,
202,11.0,75.5804320609436,2006-11-01,
203,12.0,72.85137093073035,2006-12-01,
204,1.0,72.1580071252668,2007-01-01,
205,2.0,70.71338198993277,2007-02-01,
206,3.0,72.44270863725409,2007-03-01,
207,4.0,72.80196433429595,2007-04-01,
208,5.0,74.9460302087501,2007-05-01,
209,6.0,76.77712140960801,2007-06-01,
210,7.0,77.50725019966737,2007-07-01,
211,8.0,78.06898468666161,2007-08-01,
212,9.0,77.80837290435632,2007-09-01,
213,10.0,76.63555288527266,2007-10-01,
214,11.0,74.32747898052389,2007-11-01,
215,12.0,72.8255578728251,2007-12-01,
216,1.0,70.19873066352939,2008-01-01,
217,2.0,71.4125099575065,2008-02-01,
218,3.0,73.49901223867595,2008-03-01,
219,4.0,73.10138798057349,2008-04-01,
220,5.0,75.06072743639174,2008-05-01,
221,6.0,75.97855801313305,2008-06-01,
222,7.0,77.32203736424962,2008-07-01,
223,8.0,77.23185465833966,2008-08-01,
224,9.0,76.80554924625051,2008-09-01,
225,10.0,76.12745896000472,2008-10-01,
226,11.0,74.28996445580404,2008-11-01,
227,12.0,72.75496296426147,2008-12-01,
228,1.0,70.06170146566106,2009-01-01,
229,2.0,69.5312499418815,2009-02-01,
230,3.0,69.74242385425072,2009-03-01,
231,4.0,70.78128912184275,2009-04-01,
232,5.0,74.09053980910129,2009-05-01,
233,6.0,76.97437138063154,2009-06-01,
234,7.0,77.55665559939129,2009-07-01,
235,8.0,78.1783155205899,2009-08-01,
236,9.0,78.0847717485106,2009-09-01,
237,10.0,78.05861546376411,2009-10-01,
238,11.0,74.72312937622254,2009-11-01,
239,12.0,71.2742723686,2009-12-01,
240,1.0,71.58907461148833,2010-01-01,
241,2.0,69.93805513138935,2010-02-01,
