,Month,tmean_f
421,February,72.97793511284722
422,March,74.17977973090278
423,April,75.34874131944446
424,May,75.51222059461806
425,June,76.26851671006945
426,July,77.21634657118057
427,August,77.61928168402778
428,September,77.90858832465278
429,October,77.24853515625
430,November,75.74896104600694
431,December,74.31695963541668
432,January,73.17419704861112
