Year,Month,tmean_f,datetime,Temp
1990.0,1.0,73.21885308159722,1990-01-01,
1990.0,2.0,71.701513671875,1990-02-01,
1990.0,3.0,71.56021321614583,1990-03-01,
1990.0,4.0,74.11703559027778,1990-04-01,
1990.0,5.0,74.65441351996527,1990-05-01,
1990.0,6.0,75.75911458333334,1990-06-01,
1990.0,7.0,76.79720052083334,1990-07-01,
1990.0,8.0,78.11283094618057,1990-08-01,
1990.0,9.0,78.41592881944445,1990-09-01,
1990.0,10.0,76.81498480902778,1990-10-01,
1990.0,11.0,75.47970648871528,1990-11-01,
1990.0,12.0,72.6135498046875,1990-12-01,
1991.0,1.0,71.23340928819445,1991-01-01,
1991.0,2.0,72.59785698784722,1991-02-01,
1991.0,3.0,71.13834635416666,1991-03-01,
1991.0,4.0,72.29222547743055,1991-04-01,
1991.0,5.0,73.58544921875,1991-05-01,
1991.0,6.0,74.3659206814236,1991-06-01,
1991.0,7.0,75.42615831163195,1991-07-01,
1991.0,8.0,76.92551540798611,1991-08-01,
1991.0,9.0,76.83614637586805,1991-09-01,
1991.0,10.0,76.01441243489583,1991-10-01,
1991.0,11.0,75.52155219184027,1991-11-01,
1991.0,12.0,72.93648274739584,1991-12-01,
1992.0,1.0,70.86035698784723,1992-01-01,
1992.0,2.0,70.7865966796875,1992-02-01,
1992.0,3.0,71.77140299479166,1992-03-01,
1992.0,4.0,72.7672580295139,1992-04-01,
1992.0,5.0,74.91942545572917,1992-05-01,
1992.0,6.0,76.52941080729167,1992-06-01,
1992.0,7.0,76.71139594184028,1992-07-01,
1992.0,8.0,77.56430121527777,1992-08-01,
1992.0,9.0,77.74162868923611,1992-09-01,
1992.0,10.0,77.15634494357639,1992-10-01,
1992.0,11.0,74.79452039930555,1992-11-01,
1992.0,12.0,73.22745496961807,1992-12-01,
1993.0,1.0,70.08014865451389,1993-01-01,
1993.0,2.0,69.33301866319445,1993-02-01,
1993.0,3.0,71.17083062065973,1993-03-01,
1993.0,4.0,72.86777615017361,1993-04-01,
1993.0,5.0,73.12143283420139,1993-05-01,
1993.0,6.0,74.8760009765625,1993-06-01,
1993.0,7.0,75.57398274739583,1993-07-01,
1993.0,8.0,76.54157443576389,1993-08-01,
1993.0,9.0,76.4625217013889,1993-09-01,
1993.0,10.0,75.59462076822916,1993-10-01,
1993.0,11.0,73.0062228732639,1993-11-01,
1993.0,12.0,70.99269476996528,1993-12-01,
1994.0,1.0,69.69354654947917,1994-01-01,
1994.0,2.0,70.80849066840278,1994-02-01,
1994.0,3.0,71.32745496961806,1994-03-01,
1994.0,4.0,72.46725531684028,1994-04-01,
1994.0,5.0,73.6124755859375,1994-05-01,
1994.0,6.0,74.78792317708334,1994-06-01,
1994.0,7.0,76.66809895833333,1994-07-01,
