Year,Month,tmean_f,datetime
1990,1,62.69490661621094,1990-01-01
1990,2,60.02730102539063,1990-02-01
1990,3,60.55439758300781,1990-03-01
1990,4,62.77084655761719,1990-04-01
1990,5,63.66787109375,1990-05-01
1990,6,66.06261291503907,1990-06-01
1990,7,66.49870300292969,1990-07-01
1990,8,67.804345703125,1990-08-01
1990,9,68.4264892578125,1990-09-01
1990,10,67.1732666015625,1990-10-01
1990,11,66.45741577148438,1990-11-01
1990,12,63.218743896484376,1990-12-01
1991,1,60.56427917480468,1991-01-01
1991,2,61.512759399414065,1991-02-01
1991,3,61.57332763671875,1991-03-01
1991,4,62.53291015625,1991-04-01
1991,5,63.892425537109375,1991-05-01
1991,6,64.80512084960938,1991-06-01
1991,7,66.56985473632812,1991-07-01
1991,8,68.46227416992187,1991-08-01
1991,9,67.69285278320312,1991-09-01
1991,10,66.48043212890624,1991-10-01
1991,11,66.29990844726562,1991-11-01
1991,12,64.37903747558593,1991-12-01
1992,1,60.488427734375,1992-01-01
1992,2,60.87354736328125,1992-02-01
1992,3,61.007989501953126,1992-03-01
1992,4,62.02889404296875,1992-04-01
1992,5,64.92788696289062,1992-05-01
1992,6,66.97809448242188,1992-06-01
1992,7,67.99586181640625,1992-07-01
1992,8,69.17658386230468,1992-08-01
1992,9,69.23298950195313,1992-09-01
1992,10,67.57968139648438,1992-10-01
1992,11,66.13294677734376,1992-11-01
1992,12,65.06967163085938,1992-12-01
1993,1,59.65445251464844,1993-01-01
1993,2,59.07459716796875,1993-02-01
1993,3,60.52958374023437,1993-03-01
1993,4,64.06409606933593,1993-04-01
1993,5,64.08206176757812,1993-05-01
1993,6,66.55534057617187,1993-06-01
1993,7,67.93408203125,1993-07-01
1993,8,68.52056579589845,1993-08-01
1993,9,68.06450805664062,1993-09-01
1993,10,66.59097290039062,1993-10-01
1993,11,64.146484375,1993-11-01
1993,12,62.583886718749994,1993-12-01
1994,1,59.9763671875,1994-01-01
1994,2,62.518774414062506,1994-02-01
1994,3,61.50785522460937,1994-03-01
1994,4,62.93455810546875,1994-04-01
1994,5,64.588037109375,1994-05-01
1994,6,66.34505004882811,1994-06-01
1994,7,68.71528930664063,1994-07-01
1994,8,69.339599609375,1994-08-01
1994,9,69.18214111328126,1994-09-01
1994,10,67.2677978515625,1994-10-01
1994,11,66.36679077148438,1994-11-01
1994,12,62.77289428710938,1994-12-01
1995,1,60.97444458007813,1995-01-01
1995,2,60.50374145507813,1995-02-01
1995,3,62.354306030273435,1995-03-01
1995,4,63.113336181640626,1995-04-01
1995,5,64.22463989257812,1995-05-01
1995,6,66.31025695800781,1995-06-01
1995,7,68.05186767578125,1995-07-01
1995,8,67.82816162109376,1995-08-01
1995,9,67.23548583984376,1995-09-01
1995,10,67.49559020996094,1995-10-01
1995,11,66.5116180419922,1995-11-01
1995,12,64.50272521972656,1995-12-01
1996,1,63.573367309570315,1996-01-01
1996,2,61.290411376953124,1996-02-01
1996,3,60.73770446777344,1996-03-01
1996,4,65.46665649414062,1996-04-01
1996,5,66.040625,1996-05-01
1996,6,68.03185119628907,1996-06-01
1996,7,69.30480346679687,1996-07-01
1996,8,68.56505737304687,1996-08-01
1996,9,69.047998046875,1996-09-01
1996,10,68.70594177246093,1996-10-01
1996,11,67.18662719726564,1996-11-01
1996,12,63.21622924804687,1996-12-01
1997,1,61.9736328125,1997-01-01
1997,2,63.056216430664065,1997-02-01
1997,3,63.315667724609376,1997-03-01
1997,4,63.78849487304687,1997-04-01
1997,5,64.02443237304688,1997-05-01
1997,6,68.204833984375,1997-06-01
1997,7,68.19221801757813,1997-07-01
1997,8,68.35774230957031,1997-08-01
1997,9,69.14049682617187,1997-09-01
1997,10,68.05941772460938,1997-10-01
1997,11,65.20089111328124,1997-11-01
1997,12,62.94188232421875,1997-12-01
1998,1,60.42508544921875,1998-01-01
1998,2,60.6029296875,1998-02-01
1998,3,61.656060791015626,1998-03-01
1998,4,63.165740966796875,1998-04-01
1998,5,63.33681945800781,1998-05-01
1998,6,65.5065673828125,1998-06-01
1998,7,66.56480102539064,1998-07-01
1998,8,67.67842407226563,1998-08-01
1998,9,67.1625244140625,1998-09-01
1998,10,66.86223449707032,1998-10-01
1998,11,66.2279052734375,1998-11-01
1998,12,63.46614685058594,1998-12-01
1999,1,62.164572143554686,1999-01-01
1999,2,61.49534606933594,1999-02-01
1999,3,62.3541015625,1999-03-01
1999,4,62.94013671875,1999-04-01
1999,5,64.28348999023439,1999-05-01
1999,6,65.70382690429688,1999-06-01
1999,7,66.23422546386718,1999-07-01
1999,8,66.9985107421875,1999-08-01
1999,9,66.8901611328125,1999-09-01
1999,10,66.00223999023437,1999-10-01
1999,11,65.39241333007813,1999-11-01
1999,12,64.04208984375,1999-12-01
2000,1,61.10169677734375,2000-01-01
2000,2,61.917333984375006,2000-02-01
2000,3,62.94646301269531,2000-03-01
2000,4,63.00021057128906,2000-04-01
2000,5,64.71990966796875,2000-05-01
2000,6,66.50989685058593,2000-06-01
2000,7,68.25813598632813,2000-07-01
2000,8,68.32088012695313,2000-08-01
2000,9,67.55225219726563,2000-09-01
2000,10,67.99752807617188,2000-10-01
2000,11,66.43202514648438,2000-11-01
2000,12,63.243988037109375,2000-12-01
2001,1,62.855953979492185,2001-01-01
2001,2,62.49329833984375,2001-02-01
2001,3,62.523843383789064,2001-03-01
2001,4,64.11701354980468,2001-04-01
2001,5,64.5619873046875,2001-05-01
2001,6,66.553076171875,2001-06-01
2001,7,67.92962036132812,2001-07-01
2001,8,69.09260559082031,2001-08-01
2001,9,68.6606689453125,2001-09-01
2001,10,67.82315063476562,2001-10-01
2001,11,66.6543182373047,2001-11-01
2001,12,65.50755920410157,2001-12-01
2002,1,63.23992919921875,2002-01-01
2002,2,61.390295410156256,2002-02-01
2002,3,62.80582580566407,2002-03-01
2002,4,64.62615356445312,2002-04-01
2002,5,66.6695556640625,2002-05-01
2002,6,67.45296936035157,2002-06-01
2002,7,68.15265197753907,2002-07-01
2002,8,69.98046264648437,2002-08-01
2002,9,68.3664794921875,2002-09-01
2002,10,68.10145874023438,2002-10-01
2002,11,65.61973876953124,2002-11-01
2002,12,63.43855590820313,2002-12-01
2003,1,62.05341796875,2003-01-01
2003,2,61.68243408203125,2003-02-01
2003,3,63.7129638671875,2003-03-01
2003,4,64.84188232421874,2003-04-01
2003,5,65.86084594726563,2003-05-01
2003,6,67.14596252441407,2003-06-01
2003,7,69.21128540039062,2003-07-01
2003,8,69.61201477050781,2003-08-01
2003,9,68.8659881591797,2003-09-01
2003,10,68.95823364257814,2003-10-01
2003,11,66.85784912109375,2003-11-01
2003,12,65.2001983642578,2003-12-01
2004,1,63.56976928710938,2004-01-01
2004,2,64.95867004394532,2004-02-01
2004,3,63.912109375,2004-03-01
2004,4,64.73757934570312,2004-04-01
2004,5,66.57803649902344,2004-05-01
2004,6,68.03000183105468,2004-06-01
2004,7,68.68136596679688,2004-07-01
2004,8,70.20934448242187,2004-08-01
2004,9,69.35332946777345,2004-09-01
2004,10,68.6194580078125,2004-10-01
2004,11,66.80695800781251,2004-11-01
2004,12,64.05614318847657,2004-12-01
2005,1,63.74989013671875,2005-01-01
2005,2,62.81746215820313,2005-02-01
2005,3,62.11366271972656,2005-03-01
2005,4,64.9244140625,2005-04-01
2005,5,66.984033203125,2005-05-01
2005,6,68.22883911132813,2005-06-01
2005,7,69.20635986328125,2005-07-01
2005,8,68.84456787109374,2005-08-01
2005,9,70.0860565185547,2005-09-01
2005,10,67.910009765625,2005-10-01
2005,11,66.8990692138672,2005-11-01
2005,12,63.82427978515625,2005-12-01
2006,1,64.50699768066406,2006-01-01
2006,2,62.1834716796875,2006-02-01
2006,3,64.802490234375,2006-03-01
2006,4,63.88450622558594,2006-04-01
2006,5,63.892919921875,2006-05-01
2006,6,66.80457153320313,2006-06-01
2006,7,68.30496215820312,2006-07-01
2006,8,68.82760925292968,2006-08-01
2006,9,68.51109008789064,2006-09-01
2006,10,68.48591918945313,2006-10-01
2006,11,67.0141357421875,2006-11-01
2006,12,64.28836669921876,2006-12-01
2007,1,63.93718872070312,2007-01-01
2007,2,62.13380126953125,2007-02-01
2007,3,63.945349121093756,2007-03-01
2007,4,63.36027221679688,2007-04-01
2007,5,65.71305541992189,2007-05-01
2007,6,67.32520141601563,2007-06-01
2007,7,68.70888671875,2007-07-01
2007,8,68.86141967773438,2007-08-01
2007,9,69.0725830078125,2007-09-01
2007,10,68.06871643066407,2007-10-01
2007,11,66.08831481933595,2007-11-01
2007,12,65.65069274902343,2007-12-01
2008,1,62.212066650390625,2008-01-01
2008,2,62.77054138183594,2008-02-01
2008,3,63.788027954101565,2008-03-01
2008,4,64.43131713867189,2008-04-01
2008,5,65.28521728515625,2008-05-01
2008,6,66.7709716796875,2008-06-01
2008,7,68.1841796875,2008-07-01
2008,8,68.15690307617189,2008-08-01
2008,9,67.53543701171876,2008-09-01
2008,10,67.16349487304687,2008-10-01
2008,11,65.93231201171875,2008-11-01
2008,12,64.82182312011719,2008-12-01
2009,1,62.20213623046875,2009-01-01
2009,2,61.37376708984375,2009-02-01
2009,3,61.771044921875,2009-03-01
2009,4,62.55580139160156,2009-04-01
2009,5,65.26810913085939,2009-05-01
2009,6,67.69448547363281,2009-06-01
2009,7,68.64219665527344,2009-07-01
2009,8,69.45316772460939,2009-08-01
2009,9,68.53702392578126,2009-09-01
2009,10,68.91532287597656,2009-10-01
2009,11,66.89062805175782,2009-11-01
2009,12,62.99508056640625,2009-12-01
2010,1,63.47193298339843,2010-01-01
2010,2,61.44597473144532,2010-02-01
2010,3,63.14835815429687,2010-03-01
2010,4,64.13781127929687,2010-04-01
2010,5,65.91593322753906,2010-05-01
2010,6,66.90874633789062,2010-06-01
2010,7,66.83426818847656,2010-07-01
2010,8,67.73814697265625,2010-08-01
2010,9,67.23991088867189,2010-09-01
2010,10,67.42231140136718,2010-10-01
2010,11,65.74682006835937,2010-11-01
2010,12,65.31936645507812,2010-12-01
2011,1,62.20011901855469,2011-01-01
2011,2,63.78151245117188,2011-02-01
2011,3,64.975830078125,2011-03-01
2011,4,65.88789672851563,2011-04-01
2011,5,66.86503295898437,2011-05-01
2011,6,67.08834838867188,2011-06-01
2011,7,66.95341186523439,2011-07-01
2011,8,67.53605346679689,2011-08-01
2011,9,66.80779418945312,2011-09-01
2011,10,67.0344970703125,2011-10-01
2011,11,66.05193786621095,2011-11-01
2011,12,64.7193359375,2011-12-01
2012,1,63.39685668945313,2012-01-01
2012,2,63.02043762207032,2012-02-01
2012,3,63.35252075195312,2012-03-01
2012,4,63.989599609375,2012-04-01
2012,5,65.006982421875,2012-05-01
2012,6,66.4267364501953,2012-06-01
2012,7,67.15118408203125,2012-07-01
2012,8,67.80137634277344,2012-08-01
2012,9,67.3758056640625,2012-09-01
2012,10,68.0296630859375,2012-10-01
2012,11,65.73208618164062,2012-11-01
2012,12,65.10856323242189,2012-12-01
2013,1,63.141195678710936,2013-01-01
2013,2,63.0284912109375,2013-02-01
2013,3,62.328363037109376,2013-03-01
2013,4,64.75358581542969,2013-04-01
2013,5,66.42587890625,2013-05-01
2013,6,67.6564697265625,2013-06-01
2013,7,68.30975646972657,2013-07-01
2013,8,68.7959228515625,2013-08-01
2013,9,68.86605834960938,2013-09-01
2013,10,67.87597045898437,2013-10-01
2013,11,66.88890686035157,2013-11-01
2013,12,65.48217163085937,2013-12-01
2014,1,63.08445434570312,2014-01-01
2014,2,65.2564697265625,2014-02-01
2014,3,63.47261352539063,2014-03-01
2014,4,64.98167419433594,2014-04-01
2014,5,66.499609375,2014-05-01
2014,6,66.99736022949219,2014-06-01
2014,7,69.03806762695314,2014-07-01
2014,8,69.06568603515626,2014-08-01
2014,9,69.14891662597657,2014-09-01
2014,10,69.23936767578125,2014-10-01
2014,11,66.89517822265626,2014-11-01
2014,12,63.199743652343756,2014-12-01
2015,1,61.28392944335937,2015-01-01
2015,2,63.37063293457032,2015-02-01
2015,3,61.92450561523438,2015-03-01
2015,4,66.07977294921875,2015-04-01
2015,5,65.17700500488282,2015-05-01
2015,6,67.78159790039064,2015-06-01
2015,7,70.4876678466797,2015-07-01
2015,8,71.83377075195312,2015-08-01
2015,9,71.64643554687501,2015-09-01
2015,10,69.09494018554688,2015-10-01
2015,11,69.643701171875,2015-11-01
2015,12,66.7406219482422,2015-12-01
2016,1,62.4834716796875,2016-01-01
