,Year,Month,Temp
147,2002.0,4.0,71.14097847992527
148,2002.0,5.0,72.6657883946828
149,2002.0,6.0,73.72790276898158
150,2002.0,7.0,74.28083186855767
151,2002.0,8.0,75.88520513769629
152,2002.0,9.0,74.98776996012346
153,2002.0,10.0,74.46198276949181
154,2002.0,11.0,72.30851856295196
155,2002.0,12.0,70.51357237880137
156,2003.0,1.0,68.92346528400668
157,2003.0,2.0,68.37520432531338
158,2003.0,3.0,70.60363635268573
159,2003.0,4.0,71.10294054815347
160,2003.0,5.0,72.7922134463178
161,2003.0,6.0,73.78341139859745
162,2003.0,7.0,75.14496038545136
163,2003.0,8.0,75.80154221382998
164,2003.0,9.0,75.6488021865265
165,2003.0,10.0,75.50009714158284
166,2003.0,11.0,72.92971550157432
167,2003.0,12.0,70.83321213606212
168,2004.0,1.0,69.69092631379753
169,2004.0,2.0,71.12528445774453
170,2004.0,3.0,69.34219516521907
171,2004.0,4.0,71.07526271579599
172,2004.0,5.0,72.9888576597373
173,2004.0,6.0,74.26120344579348
174,2004.0,7.0,75.30461334010765
175,2004.0,8.0,76.67514079038746
176,2004.0,9.0,76.32206686182568
177,2004.0,10.0,75.11681517268428
178,2004.0,11.0,73.36157451218779
179,2004.0,12.0,70.94408227520918
180,2005.0,1.0,70.04422444962002
181,2005.0,2.0,69.40646566876
182,2005.0,3.0,69.00050984162371
183,2005.0,4.0,71.15834392328341
184,2005.0,5.0,73.52887168983075
185,2005.0,6.0,74.50899803757603
186,2005.0,7.0,75.24690303913351
187,2005.0,8.0,75.79983487687423
188,2005.0,9.0,76.26510898909406
189,2005.0,10.0,74.26000870851875
190,2005.0,11.0,72.92758403918009
191,2005.0,12.0,70.91184372257987
192,2006.0,1.0,70.64958549222786
193,2006.0,2.0,68.56818586707794
194,2006.0,3.0,70.48456029358414
195,2006.0,4.0,69.963181751682
196,2006.0,5.0,70.37784889282278
197,2006.0,6.0,73.69776320190493
198,2006.0,7.0,74.86182173736131
199,2006.0,8.0,75.60911883025025
200,2006.0,9.0,75.25651653369255
201,2006.0,10.0,74.84463114733634
202,2006.0,11.0,73.32160321227059
203,2006.0,12.0,70.82668006682356
204,2007.0,1.0,70.34717248303068
205,2007.0,2.0,68.83051880053844
206,2007.0,3.0,70.52242543874405
207,2007.0,4.0,70.45526175796522
