,Month,RF
1263,April,2.575181167675221
1264,May,1.476405601616421
1265,June,0.9722788252542652
1266,July,1.6051078433717922
1267,August,1.5862833599521848
1268,September,1.3405531034694882
1269,October,1.8609603120898952
1270,November,4.368573123238067
1271,December,0.9099716434235868
1272,January,3.352581212179207
1273,February,16.146008007679598
1274,March,14.396456465077284
