Year,Month,Day,RF_in
2026,3,31,0.1869119633225643
2026,4,1,0.0204474893315744
2026,4,2,0.0210039041081032
2026,4,3,0.0408536240370127
2026,4,4,0.002203590728294
2026,4,5,0.0004688079716154
2026,4,6,0.0108878698503819
2026,4,7,0.2553052170765438
2026,4,8,0.2649614629470144
2026,4,9,0.0451475113581044
2026,4,10,0.2111337001114878
2026,4,11,0.2588763403408124
2026,4,12,0.1043655708485793
2026,4,13,0.0009670470330345
2026,4,14,0.0
2026,4,15,6.563361084842469e-05
2026,4,16,0.0047027834119747
2026,4,17,0.0016504318127539
2026,4,18,0.0099751533752304
2026,4,19,0.0168153539023293
2026,4,20,0.0775973725228519
2026,4,21,0.021692229462189083
