,Month,RF
1263,April,5.437750999441043
1264,May,1.4579679649147588
1265,June,2.5905259292675225
1266,July,1.883944109715236
1267,August,1.5596866987763682
1268,September,1.306554616870808
1269,October,1.5734704270635878
1270,November,3.091710534609823
1271,December,1.096606257822373
1272,January,2.6596637442889084
1273,February,5.9459213919874605
1274,March,21.625082780451056
