Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,175.24370659722223,6.899358527449694,1920-01-01
1920.0,2.0,29.19137610918209,1.1492667759520512,1920-02-01
1920.0,3.0,111.44047791280865,4.3874203902680575,1920-03-01
1920.0,4.0,58.80299961419753,2.315078724968407,1920-04-01
1920.0,5.0,43.8034065152392,1.7245435635920945,1920-05-01
1920.0,6.0,16.77029984085648,0.6602480252305701,1920-06-01
1920.0,7.0,50.33196494020062,1.981573422842544,1920-07-01
1920.0,8.0,71.21311969521605,2.803666129732916,1920-08-01
1920.0,9.0,56.80175178433642,2.2362894403282056,1920-09-01
1920.0,10.0,49.73188536844136,1.9579482428520223,1920-10-01
1920.0,11.0,92.63680917245372,3.647118471356445,1920-11-01
1920.0,12.0,137.38722511574073,5.408945870698455,1920-12-01
1921.0,1.0,320.24754050925924,12.60817088619131,1921-01-01
1921.0,2.0,61.34717399691358,2.415243070744629,1921-02-01
1921.0,3.0,86.12745346257717,3.3908446245109123,1921-03-01
1921.0,4.0,104.69162326388889,4.1217174513342085,1921-04-01
1921.0,5.0,7.975977014612268,0.3140148430949712,1921-05-01
1921.0,6.0,37.32593979070216,1.469525188610321,1921-06-01
1921.0,7.0,90.09702329282408,3.5471269012922866,1921-07-01
1921.0,8.0,67.23608097029322,2.647089801980048,1921-08-01
1921.0,9.0,45.176136911651234,1.778588067387844,1921-09-01
1921.0,10.0,57.81596016589506,2.276218904169097,1921-10-01
1921.0,11.0,291.9001012731481,11.492129971383786,1921-11-01
1921.0,12.0,217.27879050925927,8.55428309091572,1921-12-01
1922.0,1.0,203.77459490740745,8.022621846748324,1922-01-01
1922.0,2.0,130.23396508487653,5.127321460034509,1922-02-01
1922.0,3.0,194.07351948302468,7.640689743426169,1922-03-01
1922.0,4.0,73.56925757137346,2.8964274634399,1922-04-01
1922.0,5.0,43.66068672839506,1.7189246743462625,1922-05-01
1922.0,6.0,18.39069432388117,0.7240430836173691,1922-06-01
1922.0,7.0,46.90440236786265,1.8466300144827816,1922-07-01
1922.0,8.0,88.05649594907408,3.4667911790974046,1922-08-01
1922.0,9.0,115.08919270833331,4.531070579068242,1922-09-01
1922.0,10.0,45.23054108796296,1.78072996409303,1922-10-01
1922.0,11.0,97.742488908179,3.848129484573977,1922-11-01
1922.0,12.0,25.23248064959491,0.9934047499840516,1922-12-01
1923.0,1.0,279.9516300154321,11.021717717142996,1923-01-01
1923.0,2.0,29.09499180169753,1.1454721181770682,1923-02-01
1923.0,3.0,124.26691502700618,4.892398229409692,1923-03-01
1923.0,4.0,247.8382040895061,9.757409609823078,1923-04-01
1923.0,5.0,30.50287543402778,1.200900607638889,1923-05-01
1923.0,6.0,73.22312644675925,2.88280025380942,1923-06-01
1923.0,7.0,72.61769989390432,2.8589645627521385,1923-07-01
1923.0,8.0,93.45647063078704,3.6793886075113007,1923-08-01
1923.0,9.0,60.63955198688272,2.387383936491445,1923-09-01
1923.0,10.0,83.09985652970678,3.271647894870346,1923-10-01
1923.0,11.0,80.41390576774691,3.1659018018798,1923-11-01
1923.0,12.0,184.9148823302469,7.280113477568777,1923-12-01
1924.0,1.0,17.434621551890434,0.686402423302773,1924-01-01
1924.0,2.0,117.82284432870372,4.638694658610382,1924-02-01
1924.0,3.0,52.41263985339506,2.06348975800768,1924-03-01
1924.0,4.0,150.03650655864195,5.906949077111889,1924-04-01
1924.0,5.0,31.097520616319443,1.224311835288167,1924-05-01
1924.0,6.0,12.493583773389275,0.4918733769050896,1924-06-01
1924.0,7.0,52.02338927469136,2.048164932074464,1924-07-01
1924.0,8.0,95.45272714120372,3.757981383511957,1924-08-01
1924.0,9.0,47.06560751832562,1.852976673949828,1924-09-01
1924.0,10.0,111.17722800925924,4.3770562208369785,1924-10-01
1924.0,11.0,112.31192129629628,4.421729184893555,1924-11-01
1924.0,12.0,120.58030719521604,4.747256188788033,1924-12-01
1925.0,1.0,64.67409939236111,2.5462243855260285,1925-01-01
1925.0,2.0,33.514464578510804,1.3194671093901893,1925-02-01
1925.0,3.0,111.58652826003086,4.393170403938223,1925-03-01
1925.0,4.0,102.37608506944444,4.030554530293089,1925-04-01
1925.0,5.0,78.3338336709105,3.084009199642145,1925-05-01
1925.0,6.0,108.96522955246914,4.289969667420045,1925-06-01
1925.0,7.0,45.483425564236114,1.7906860458360676,1925-07-01
1925.0,8.0,120.24998794367283,4.734251493845387,1925-08-01
1925.0,9.0,27.01499204282408,1.0635823638907116,1925-09-01
1925.0,10.0,34.35784384645062,1.3526710175767962,1925-10-01
1925.0,11.0,52.17225477430556,2.054025778515967,1925-11-01
1925.0,12.0,35.332404996141975,1.3910395667772433,1925-12-01
1926.0,1.0,39.59875337577161,1.5590060384162052,1926-01-01
1926.0,2.0,74.87043065200618,2.947654750078984,1926-02-01
1926.0,3.0,16.91950141059028,0.6661221027791449,1926-03-01
1926.0,4.0,77.87167245370371,3.0658138761300675,1926-04-01
1926.0,5.0,52.18056158371913,2.054352818256659,1926-05-01
1926.0,6.0,47.01455198688272,1.8509666136568,1926-06-01
1926.0,7.0,52.61701871141975,2.071536169740935,1926-07-01
1926.0,8.0,114.3701171875,4.502760519192914,1926-08-01
1926.0,9.0,28.00046718267747,1.1023805977432075,1926-09-01
1926.0,10.0,46.89800648630401,1.846378208122205,1926-10-01
1926.0,11.0,51.75928940007716,2.0377672992156364,1926-11-01
1926.0,12.0,37.79389708719136,1.4879487042201325,1926-12-01
1927.0,1.0,139.28721788194446,5.483748735509624,1927-01-01
