,Month,RF
1263,April,4.213355980242054
1264,May,1.6902393968874552
1265,June,0.7944622393934699
1266,July,0.8614951217442222
1267,August,0.747999931269442
1268,September,0.9346875887611488
1269,October,3.114663123435525
1270,November,1.9117264679480168
1271,December,0.6241305442017231
1272,January,0.5620434852734337
1273,February,1.882607945898039
1274,March,9.675189255856909
