Year,Month,Temp
1990.0,1.0,49.913517252604166
1990.0,2.0,46.80121527777778
1990.0,3.0,47.79137369791667
1990.0,4.0,49.69756266276042
1990.0,5.0,51.01754828559028
1990.0,6.0,51.84242621527778
1990.0,7.0,53.78868001302084
1990.0,8.0,54.809130859375
1990.0,9.0,55.52111002604167
1990.0,10.0,53.88657497829861
1990.0,11.0,54.50343424479167
1990.0,12.0,50.277133517795136
1991.0,1.0,46.48695475260417
1991.0,2.0,47.37991672092014
1991.0,3.0,49.45840657552083
1991.0,4.0,49.44603135850694
1991.0,5.0,50.375721571180556
1991.0,6.0,51.03498806423611
1991.0,7.0,52.76885986328125
1991.0,8.0,56.1798583984375
1991.0,9.0,52.25248209635417
1991.0,10.0,50.00385199652778
1991.0,11.0,50.87426486545139
1991.0,12.0,48.97257215711805
1992.0,1.0,45.045252821180554
1992.0,2.0,46.15578342013889
1992.0,3.0,47.44017740885417
1992.0,4.0,47.56697998046875
1992.0,5.0,51.28481852213542
1992.0,6.0,54.31131863064236
1992.0,7.0,55.017217339409726
1992.0,8.0,55.82649739583333
1992.0,9.0,56.78665364583333
1992.0,10.0,54.795260959201386
1992.0,11.0,53.977115885416666
1992.0,12.0,51.43017035590278
1993.0,1.0,46.884410264756944
1993.0,2.0,46.586146375868054
1993.0,3.0,48.611546495225696
1993.0,4.0,51.02693142361111
1993.0,5.0,50.728266059027774
1993.0,6.0,53.082005479600696
1993.0,7.0,54.849568684895836
1993.0,8.0,55.24448513454861
1993.0,9.0,54.848871527777774
1993.0,10.0,53.546209038628476
1993.0,11.0,50.067846679687506
1993.0,12.0,47.12195095486111
1994.0,1.0,45.711832682291664
1994.0,2.0,49.42415771484375
1994.0,3.0,49.09569363064236
1994.0,4.0,50.04997016059028
1994.0,5.0,51.47093234592014
1994.0,6.0,53.04257269965278
1994.0,7.0,56.469775390625
1994.0,8.0,56.171337890625
1994.0,9.0,56.190039062500006
1994.0,10.0,52.66354437934028
1994.0,11.0,52.861003960503474
1994.0,12.0,48.26374240451389
1995.0,1.0,49.4455552842882
1995.0,2.0,48.058902994791666
1995.0,3.0,49.84827880859375
1995.0,4.0,50.19172498914931
1995.0,5.0,51.58735487196181
1995.0,6.0,52.35059814453125
1995.0,7.0,54.201085069444446
1995.0,8.0,54.09711507161458
1995.0,9.0,53.16725667317708
1995.0,10.0,53.87464870876736
1995.0,11.0,53.49140896267361
1995.0,12.0,51.97411295572917
1996.0,1.0,51.239246961805556
1996.0,2.0,48.474712456597224
1996.0,3.0,48.86372341579861
1996.0,4.0,51.75458984375
1996.0,5.0,53.979344346788196
1996.0,6.0,54.758458116319446
1996.0,7.0,55.428548177083336
1996.0,8.0,55.185986328125
1996.0,9.0,55.491360134548614
1996.0,10.0,54.78878580729167
1996.0,11.0,54.950306532118056
1996.0,12.0,51.03298068576389
1997.0,1.0,50.200290256076386
1997.0,2.0,48.533840603298614
1997.0,3.0,51.42038845486111
1997.0,4.0,50.46605088975694
1997.0,5.0,52.052057562934024
1997.0,6.0,54.83593207465278
1997.0,7.0,55.259027777777774
1997.0,8.0,54.75233561197916
1997.0,9.0,55.647119140625
1997.0,10.0,53.574039713541666
1997.0,11.0,52.33406982421875
1997.0,12.0,49.10973307291667
1998.0,1.0,47.83163248697917
1998.0,2.0,47.849491373697916
1998.0,3.0,48.96955837673611
1998.0,4.0,49.44359537760417
1998.0,5.0,50.036623806423606
1998.0,6.0,52.086911349826394
1998.0,7.0,52.71209038628472
1998.0,8.0,53.54381510416667
1998.0,9.0,53.791750759548606
1998.0,10.0,54.16582573784722
1998.0,11.0,52.94315592447917
1998.0,12.0,51.07870551215278
1999.0,1.0,50.436406792534726
1999.0,2.0,49.52892795138889
1999.0,3.0,49.31874457465278
1999.0,4.0,48.843806966145834
1999.0,5.0,50.9857177734375
1999.0,6.0,51.321370442708336
1999.0,7.0,52.30706922743056
1999.0,8.0,53.53907199435764
1999.0,9.0,53.02433946397569
1999.0,10.0,52.739581976996526
1999.0,11.0,51.69635145399306
1999.0,12.0,50.60954047309028
2000.0,1.0,48.190966796875
2000.0,2.0,49.408574761284726
2000.0,3.0,49.001711697048606
2000.0,4.0,49.757473415798614
2000.0,5.0,52.134073893229164
2000.0,6.0,52.78646918402778
2000.0,7.0,55.46484103732639
2000.0,8.0,55.122197808159726
2000.0,9.0,54.8021484375
2000.0,10.0,54.43390028211806
2000.0,11.0,52.820155164930554
2000.0,12.0,49.01875542534722
2001.0,1.0,49.965611436631946
2001.0,2.0,48.961268446180554
2001.0,3.0,48.549587673611114
2001.0,4.0,50.887417263454864
2001.0,5.0,51.03023003472222
2001.0,6.0,53.34963107638889
2001.0,7.0,54.81839735243055
2001.0,8.0,55.967041015625
2001.0,9.0,55.100773111979166
2001.0,10.0,53.8720703125
2001.0,11.0,54.39774576822917
2001.0,12.0,51.4899671766493
