,Month,tmean_f
421,February,58.97928602430555
422,March,58.91161295572917
423,April,60.04807400173611
424,May,60.386073133680554
425,June,62.34066569010416
426,July,63.74552137586806
427,August,64.35627441406251
428,September,63.31362847222223
429,October,62.47899576822917
430,November,61.249850802951386
431,December,59.88325737847222
432,January,59.040142144097224
