Year,Month,tmean_f,datetime,Temp
1990.0,1.0,68.63935275607639,1990-01-01,
1990.0,2.0,66.75405002170139,1990-02-01,
1990.0,3.0,67.19239908854166,1990-03-01,
1990.0,4.0,69.63822157118057,1990-04-01,
1990.0,5.0,70.16100802951388,1990-05-01,
1990.0,6.0,71.45096028645833,1990-06-01,
1990.0,7.0,72.51140136718749,1990-07-01,
1990.0,8.0,73.79576822916667,1990-08-01,
1990.0,9.0,73.97844780815973,1990-09-01,
1990.0,10.0,72.39361707899306,1990-10-01,
1990.0,11.0,71.32429741753472,1990-11-01,
1990.0,12.0,68.04982096354166,1990-12-01,
1991.0,1.0,66.79577094184029,1991-01-01,
1991.0,2.0,68.2901611328125,1991-02-01,
1991.0,3.0,66.77663031684028,1991-03-01,
1991.0,4.0,68.05126139322917,1991-04-01,
1991.0,5.0,69.34796006944444,1991-05-01,
1991.0,6.0,70.02288682725694,1991-06-01,
1991.0,7.0,71.44781629774306,1991-07-01,
1991.0,8.0,72.94322916666667,1991-08-01,
1991.0,9.0,72.63170572916667,1991-09-01,
1991.0,10.0,71.55096842447917,1991-10-01,
1991.0,11.0,71.28992784288195,1991-11-01,
1991.0,12.0,68.54057074652778,1991-12-01,
1992.0,1.0,66.3787109375,1992-01-01,
1992.0,2.0,66.51394585503473,1992-02-01,
1992.0,3.0,67.39505208333333,1992-03-01,
1992.0,4.0,68.38155653211805,1992-04-01,
1992.0,5.0,70.69404839409722,1992-05-01,
1992.0,6.0,72.032958984375,1992-06-01,
1992.0,7.0,72.21656087239583,1992-07-01,
1992.0,8.0,73.02982313368055,1992-08-01,
1992.0,9.0,73.4845947265625,1992-09-01,
1992.0,10.0,72.8427978515625,1992-10-01,
1992.0,11.0,70.74207628038195,1992-11-01,
1992.0,12.0,68.98630642361111,1992-12-01,
1993.0,1.0,65.98881293402778,1993-01-01,
1993.0,2.0,65.22992350260417,1993-02-01,
1993.0,3.0,66.79018012152778,1993-03-01,
1993.0,4.0,68.54088812934029,1993-04-01,
1993.0,5.0,68.6796413845486,1993-05-01,
1993.0,6.0,70.67570258246528,1993-06-01,
1993.0,7.0,71.3270263671875,1993-07-01,
1993.0,8.0,72.49010959201388,1993-08-01,
1993.0,9.0,72.41844346788194,1993-09-01,
1993.0,10.0,71.53498263888889,1993-10-01,
