,Year,Month,NDVI,datetime
272,2022.0,October,0.7190012345679013,2022-10-01
273,2022.0,November,0.6478629629629631,2022-11-01
274,2022.0,December,0.658401851851852,2022-12-01
275,2023.0,January,0.6386827160493828,2023-01-01
276,2023.0,February,0.6135425925925925,2023-02-01
277,2023.0,March,0.6094469135802468,2023-03-01
278,2023.0,April,0.6009580246913581,2023-04-01
279,2023.0,May,0.5956277777777779,2023-05-01
280,2023.0,June,0.6305259259259259,2023-06-01
281,2023.0,July,0.6329969135802469,2023-07-01
282,2023.0,August,0.70225987654321,2023-08-01
283,2023.0,September,0.6955518518518518,2023-09-01
