,Year,Month,RF_mm,RF_in,datetime
0,1920.0,1.0,130.19798900462962,5.125905078922426,1920-01-01
1,1920.0,2.0,77.58141637731481,3.0543864715478275,1920-02-01
2,1920.0,3.0,649.5959201388889,25.57464252515311,1920-03-01
3,1920.0,4.0,235.4237316743827,9.268650853322155,1920-04-01
4,1920.0,5.0,13.693626121238426,0.5391191386314341,1920-05-01
5,1920.0,6.0,48.33349307966821,1.9028934283333945,1920-06-01
6,1920.0,7.0,146.24570794753086,5.757705037304365,1920-07-01
7,1920.0,8.0,145.59214650848764,5.731974271987703,1920-08-01
8,1920.0,9.0,201.1216845100309,7.918176555513027,1920-09-01
9,1920.0,10.0,255.19461323302468,10.047032017048217,1920-10-01
10,1920.0,11.0,261.0657069830247,10.278177440276565,1920-11-01
11,1920.0,12.0,264.0959442515432,10.397478120139496,1920-12-01
12,1921.0,1.0,1275.539448302469,50.21808851584524,1921-01-01
13,1921.0,2.0,52.04624807098765,2.049064884684553,1921-02-01
14,1921.0,3.0,399.3876109182099,15.723921689693302,1921-03-01
15,1921.0,4.0,261.9912712191358,10.314616977131331,1921-04-01
16,1921.0,5.0,95.97115523726852,3.7783919384751385,1921-05-01
17,1921.0,6.0,35.82209080825617,1.410318535758117,1921-06-01
18,1921.0,7.0,304.94237075617286,12.00560514788082,1921-07-01
19,1921.0,8.0,268.7493007330247,10.580681131221446,1921-08-01
20,1921.0,9.0,180.75417148919752,7.116305964141635,1921-09-01
21,1921.0,10.0,286.69046585648147,11.287026214822106,1921-10-01
22,1921.0,11.0,1191.1521026234568,46.89575207178965,1921-11-01
23,1921.0,12.0,570.9268422067901,22.47743473255079,1921-12-01
24,1922.0,1.0,647.5010609567901,25.49216775420433,1922-01-01
25,1922.0,2.0,654.3413869598766,25.7614719275542,1922-02-01
26,1922.0,3.0,1126.7847222222222,44.361603237095366,1922-03-01
27,1922.0,4.0,287.208309220679,11.30741374884563,1922-04-01
28,1922.0,5.0,167.8346233603395,6.607662337021241,1922-05-01
29,1922.0,6.0,40.4583423755787,1.5928481250227835,1922-06-01
30,1922.0,7.0,102.89011863425924,4.050792072214931,1922-07-01
31,1922.0,8.0,223.26772280092592,8.790067826808107,1922-08-01
32,1922.0,9.0,451.48046875,17.77482160433071,1922-09-01
33,1922.0,10.0,125.05706259645062,4.9235064014350645,1922-10-01
34,1922.0,11.0,496.1401427469136,19.53307648609896,1922-11-01
35,1922.0,12.0,37.346616391782405,1.4703392280229295,1922-12-01
36,1923.0,1.0,907.4610339506172,35.726812360260524,1923-01-01
37,1923.0,2.0,302.8803771219136,11.92442429613833,1923-02-01
38,1923.0,3.0,852.6097608024692,33.567313417420046,1923-03-01
39,1923.0,4.0,496.3877314814815,19.54282407407408,1923-04-01
40,1923.0,5.0,230.77809124228395,9.085751623711968,1923-05-01
41,1923.0,6.0,182.3891782407408,7.180676308690581,1923-06-01
42,1923.0,7.0,263.92136863425924,10.390605064340916,1923-07-01
43,1923.0,8.0,548.9294463734568,21.61139552651405,1923-08-01
44,1923.0,9.0,308.5192418981481,12.146426846383786,1923-09-01
45,1923.0,10.0,349.30562789351853,13.752190074547974,1923-10-01
46,1923.0,11.0,235.3099922839506,9.264172924564985,1923-11-01
47,1923.0,12.0,867.5545910493827,34.15569256099932,1923-12-01
48,1924.0,1.0,93.66617235725307,3.687644580994216,1924-01-01
49,1924.0,2.0,329.5276089891975,12.973527912960533,1924-02-01
50,1924.0,3.0,271.5749421296296,10.691926855497227,1924-03-01
51,1924.0,4.0,639.140094521605,25.162995847307283,1924-04-01
52,1924.0,5.0,155.56504388503086,6.124608026969719,1924-05-01
53,1924.0,6.0,45.027669270833336,1.7727428846784778,1924-06-01
54,1924.0,7.0,231.3929398148148,9.10995826042578,1924-07-01
55,1924.0,8.0,272.69958043981484,10.73620395432342,1924-08-01
56,1924.0,9.0,108.94182822145062,4.289048355175222,1924-09-01
57,1924.0,10.0,553.3182870370371,21.78418452901721,1924-10-01
58,1924.0,11.0,572.679012345679,22.546417808885,1924-11-01
59,1924.0,12.0,103.44258777006172,4.072542825592982,1924-12-01
60,1925.0,1.0,403.3206018518519,15.878763852435114,1925-01-01
61,1925.0,2.0,59.97026306905864,2.361033979096797,1925-02-01
62,1925.0,3.0,756.9702449845679,29.80197814899874,1925-03-01
63,1925.0,4.0,487.0158661265432,19.173852997108,1925-04-01
64,1925.0,5.0,265.1209008487654,10.43783074207738,1925-05-01
65,1925.0,6.0,203.2114438657408,8.000450545895305,1925-06-01
66,1925.0,7.0,160.1830150462963,6.306417915208517,1925-07-01
67,1925.0,8.0,551.6750578703703,21.71949046733741,1925-08-01
68,1925.0,9.0,174.56592399691357,6.872674173106834,1925-09-01
69,1925.0,10.0,152.3705753279321,5.998841548343784,1925-10-01
70,1925.0,11.0,239.2609953703704,9.419724227179938,1925-11-01
71,1925.0,12.0,32.16212444540895,1.2662253718664942,1925-12-01
72,1926.0,1.0,103.98494164737654,4.093895340447896,1926-01-01
73,1926.0,2.0,249.2607542438272,9.81341552141052,1926-02-01
74,1926.0,3.0,43.67947952835648,1.7196645483604915,1926-03-01
75,1926.0,4.0,286.1028163580247,11.263890407796248,1926-04-01
76,1926.0,5.0,146.18370225694446,5.755263868383641,1926-05-01
77,1926.0,6.0,169.5099223572531,6.673618990443035,1926-06-01
78,1926.0,7.0,98.0362594039352,3.859695252123433,1926-07-01
79,1926.0,8.0,362.61774209104937,14.276289058702732,1926-08-01
80,1926.0,9.0,191.6702835648148,7.546074156095072,1926-09-01
81,1926.0,10.0,202.84232735339504,7.985918399739964,1926-10-01
82,1926.0,11.0,355.5468991126544,13.99790941388403,1926-11-01
83,1926.0,12.0,224.8418209876544,8.852040196364344,1926-12-01
84,1927.0,1.0,609.1726948302469,23.983176961820742,1927-01-01
85,1927.0,2.0,81.96114245756173,3.2268166321874703,1927-02-01
86,1927.0,3.0,305.1282552083333,12.01292343339895,1927-03-01
87,1927.0,4.0,546.5771122685185,21.518783947579468,1927-04-01
88,1927.0,5.0,155.08497299382717,6.105707598182172,1927-05-01
89,1927.0,6.0,109.29732108410494,4.303044137169486,1927-06-01
90,1927.0,7.0,408.1955054012346,16.070689189024986,1927-07-01
91,1927.0,8.0,307.97574266975306,12.125029238966656,1927-08-01
92,1927.0,9.0,271.7436583719136,10.698569227240691,1927-09-01
93,1927.0,10.0,113.13915412808642,4.454297406617576,1927-10-01
94,1927.0,11.0,365.07392939814815,14.372989346383786,1927-11-01
95,1927.0,12.0,467.01422646604937,18.3863868687421,1927-12-01
96,1928.0,1.0,340.160083912037,13.392129287875472,1928-01-01
97,1928.0,2.0,239.49949363425927,9.429113922608632,1928-02-01
98,1928.0,3.0,251.51475694444449,9.90215578521435,1928-03-01
99,1928.0,4.0,203.4019579475309,8.007951100296491,1928-04-01
100,1928.0,5.0,330.732421875,13.020961491141732,1928-05-01
101,1928.0,6.0,109.23750964506172,4.300689356104793,1928-06-01
102,1928.0,7.0,508.81693672839504,20.03216286332264,1928-07-01
103,1928.0,8.0,222.28927951388889,8.751546437554682,1928-08-01
104,1928.0,9.0,377.1963011188272,14.850248075544377,1928-09-01
105,1928.0,10.0,172.26854263117283,6.78222608784145,1928-10-01
106,1928.0,11.0,341.58817997685185,13.448353542395743,1928-11-01
107,1928.0,12.0,548.5872395833334,21.59792281824147,1928-12-01
108,1929.0,1.0,597.1922743055555,23.51150686242345,1929-01-01
109,1929.0,2.0,652.278694058642,25.68026354561583,1929-02-01
110,1929.0,3.0,539.1753954475308,21.22737777352484,1929-03-01
111,1929.0,4.0,497.174430941358,19.57379649375425,1929-04-01
112,1929.0,5.0,179.02787422839506,7.048341505054924,1929-05-01
113,1929.0,6.0,85.22724971064815,3.355403531915282,1929-06-01
114,1929.0,7.0,150.7627917631173,5.935542982799894,1929-07-01
115,1929.0,8.0,175.69920669367283,6.917291602113104,1929-08-01
116,1929.0,9.0,45.10568877797068,1.7758145188177432,1929-09-01
117,1929.0,10.0,111.79896074459876,4.401533887582628,1929-10-01
118,1929.0,11.0,552.1172357253087,21.73689904430349,1929-11-01
119,1929.0,12.0,789.6565393518518,31.08884013196268,1929-12-01
120,1930.0,1.0,299.2213300540124,11.780367324961118,1930-01-01
121,1930.0,2.0,322.0183497299383,12.67788778464324,1930-02-01
122,1930.0,3.0,580.214699074074,22.84309838874308,1930-03-01
123,1930.0,4.0,968.7711226851852,38.1405953813065,1930-04-01
124,1930.0,5.0,365.052131558642,14.372131163726063,1930-05-01
125,1930.0,6.0,586.7765721450618,23.10143984823078,1930-06-01
126,1930.0,7.0,282.162037037037,11.10874161563138,1930-07-01
127,1930.0,8.0,879.4722222222222,34.624890638670166,1930-08-01
128,1930.0,9.0,448.0023148148149,17.63788641003208,1930-09-01
129,1930.0,10.0,178.3602309992284,7.0220563385523,1930-10-01
130,1930.0,11.0,547.1619888117284,21.541810583138915,1930-11-01
131,1930.0,12.0,167.38270399305554,6.589870235947069,1930-12-01
132,1931.0,1.0,82.50253785686728,3.2481314116876883,1931-01-01
133,1931.0,2.0,226.75108506944449,8.927208073600175,1931-02-01
134,1931.0,3.0,122.99137972608024,4.842180304176388,1931-03-01
135,1931.0,4.0,672.5216531635803,26.47723043951104,1931-04-01
136,1931.0,5.0,360.8121141975309,14.205201346359484,1931-05-01
137,1931.0,6.0,90.12651306905865,3.5482879161046714,1931-06-01
138,1931.0,7.0,389.8756510416667,15.349435080380578,1931-07-01
139,1931.0,8.0,254.73285590277777,10.02885259459755,1931-08-01
140,1931.0,9.0,454.7561728395062,17.903786332264023,1931-09-01
141,1931.0,10.0,354.8401813271605,13.970085879022069,1931-10-01
142,1931.0,11.0,353.2853973765432,13.908873912462331,1931-11-01
143,1931.0,12.0,434.8714795524691,17.120924391829494,1931-12-01
144,1932.0,1.0,446.2264178240741,17.56796920567221,1932-01-01
145,1932.0,2.0,1222.8697916666667,48.14447998687665,1932-02-01
146,1932.0,3.0,260.71727912808643,10.26445980819238,1932-03-01
147,1932.0,4.0,509.14052854938274,20.0449026987946,1932-04-01
148,1932.0,5.0,264.5955102237654,10.417146071801788,1932-05-01
149,1932.0,6.0,130.64990837191357,5.143697179996598,1932-06-01
150,1932.0,7.0,244.8472945601852,9.639657266149024,1932-07-01
151,1932.0,8.0,95.95509620949076,3.7777596932870376,1932-08-01
152,1932.0,9.0,91.88765311535494,3.6176241383998007,1932-09-01
153,1932.0,10.0,36.17487401138117,1.4242076382433533,1932-10-01
154,1932.0,11.0,249.5049189814815,9.82302830635754,1932-11-01
155,1932.0,12.0,333.9229118441358,13.146571332446293,1932-12-01
156,1933.0,1.0,481.0881558641975,18.94047857733061,1933-01-01
157,1933.0,2.0,172.45897231867283,6.789723319632789,1933-02-01
158,1933.0,3.0,421.2646604938272,16.585222854087682,1933-03-01
159,1933.0,4.0,294.1391782407408,11.58028260790318,1933-04-01
160,1933.0,5.0,219.935546875,8.658879798228346,1933-05-01
161,1933.0,6.0,91.37333019868828,3.5973752046727667,1933-06-01
162,1933.0,7.0,106.80198688271604,4.204802633177797,1933-07-01
163,1933.0,8.0,99.03880931712963,3.899165721146836,1933-08-01
164,1933.0,9.0,210.2196180555556,8.276362915573053,1933-09-01
165,1933.0,10.0,50.78796537422839,1.9995261958357635,1933-10-01
166,1933.0,11.0,313.7520736882716,12.352443845994946,1933-11-01
167,1933.0,12.0,107.64881124614196,4.23814217504496,1933-12-01
168,1934.0,1.0,266.7942226080247,10.503709551497035,1934-01-01
169,1934.0,2.0,349.0479118441358,13.742043773391174,1934-02-01
170,1934.0,3.0,375.8424961419753,14.796948667006902,1934-03-01
171,1934.0,4.0,684.5238715277778,26.94975872156606,1934-04-01
172,1934.0,5.0,624.4195601851852,24.583447251385245,1934-05-01
173,1934.0,6.0,136.7685908564815,5.38459019120006,1934-06-01
174,1934.0,7.0,240.4244068287037,9.46552782790172,1934-07-01
175,1934.0,8.0,103.62264901620372,4.0796318510316425,1934-08-01
176,1934.0,9.0,309.7711226851852,12.195713491542724,1934-09-01
177,1934.0,10.0,273.0910252700617,10.751615168112666,1934-10-01
178,1934.0,11.0,390.045524691358,15.356123019344803,1934-11-01
179,1934.0,12.0,245.08174189814807,9.648887476305044,1934-12-01
180,1935.0,1.0,322.7662519290124,12.707332753110723,1935-01-01
181,1935.0,2.0,755.3110050154321,29.73665374076505,1935-02-01
182,1935.0,3.0,353.7217640817901,13.926053704007488,1935-03-01
183,1935.0,4.0,671.8808352623457,26.452001388281328,1935-04-01
184,1935.0,5.0,164.86680169753086,6.490818964469719,1935-05-01
185,1935.0,6.0,141.68342496141975,5.57808759690629,1935-06-01
186,1935.0,7.0,246.8011670524692,9.716581380018471,1935-07-01
187,1935.0,8.0,85.92365933641975,3.382821233717313,1935-08-01
188,1935.0,9.0,285.6969039351852,11.247909603747448,1935-09-01
189,1935.0,10.0,353.225284529321,13.906507264933898,1935-10-01
190,1935.0,11.0,394.16710069444446,15.518389791119862,1935-11-01
191,1935.0,12.0,236.729865933642,9.32007346195441,1935-12-01
192,1936.0,1.0,139.2577522183642,5.482588670014339,1936-01-01
193,1936.0,2.0,45.11516203703704,1.7761874817731118,1936-02-01
194,1936.0,3.0,613.3226273148148,24.14656013050452,1936-03-01
195,1936.0,4.0,969.0792824074074,38.15272765383494,1936-04-01
196,1936.0,5.0,647.7252604166666,25.500994504593177,1936-05-01
197,1936.0,6.0,235.8627507716049,9.285935069748229,1936-06-01
198,1936.0,7.0,339.852912808642,13.38003593734811,1936-07-01
199,1936.0,8.0,611.0055941358024,24.055338351803247,1936-08-01
200,1936.0,9.0,196.30545910493828,7.728561382084185,1936-09-01
201,1936.0,10.0,340.30750868055554,13.397933412620295,1936-10-01
202,1936.0,11.0,420.39313271604937,16.550910736852337,1936-11-01
203,1936.0,12.0,1146.6552854938273,45.14390887770973,1936-12-01
204,1937.0,1.0,970.85050154321,38.22246069067756,1937-01-01
205,1937.0,2.0,1115.6452546296296,43.92304152085156,1937-02-01
206,1937.0,3.0,786.2961516203703,30.956541402376786,1937-03-01
207,1937.0,4.0,213.6426986882716,8.411129869616992,1937-04-01
208,1937.0,5.0,489.6420717592592,19.27724691965588,1937-05-01
209,1937.0,6.0,198.09201388888889,7.798898184601925,1937-06-01
210,1937.0,7.0,444.0068479938272,17.480584566686108,1937-07-01
211,1937.0,8.0,533.2637924382716,20.994637497569748,1937-08-01
212,1937.0,9.0,126.99174141589506,4.999674858893507,1937-09-01
213,1937.0,10.0,333.078052662037,13.113309159922718,1937-10-01
214,1937.0,11.0,490.56684027777777,19.31365512904637,1937-11-01
215,1937.0,12.0,294.220703125,11.583492249015748,1937-12-01
216,1938.0,1.0,592.5440297067901,23.32850510656654,1938-01-01
217,1938.0,2.0,161.40509259259258,6.354531204432779,1938-02-01
218,1938.0,3.0,821.7737268518518,32.35329633275008,1938-03-01
219,1938.0,4.0,910.4701967592592,35.84528333697871,1938-04-01
220,1938.0,5.0,580.9633969907408,22.872574684674834,1938-05-01
221,1938.0,6.0,167.87374614197532,6.609202604014777,1938-06-01
222,1938.0,7.0,110.87650704089506,4.365216812633665,1938-07-01
223,1938.0,8.0,163.9659408757716,6.455352002983134,1938-08-01
224,1938.0,9.0,42.56861557195216,1.6759297469272505,1938-09-01
225,1938.0,10.0,193.2265625,7.607344980314961,1938-10-01
226,1938.0,11.0,255.4883777006173,10.058597547268398,1938-11-01
227,1938.0,12.0,420.352237654321,16.54930069505201,1938-12-01
228,1939.0,1.0,730.5520833333334,28.761893044619427,1939-01-01
229,1939.0,2.0,366.7447193287037,14.43876847750802,1939-02-01
230,1939.0,3.0,423.48924575617286,16.67280495103043,1939-03-01
231,1939.0,4.0,691.6235532407408,27.229273749635464,1939-04-01
232,1939.0,5.0,126.06840760030865,4.96332313387042,1939-05-01
233,1939.0,6.0,139.74981915509258,5.501961384058763,1939-06-01
234,1939.0,7.0,340.8043981481481,13.417495990084571,1939-07-01
235,1939.0,8.0,182.12321566358025,7.170205341085837,1939-08-01
236,1939.0,9.0,134.45298032407408,5.293424422207641,1939-09-01
237,1939.0,10.0,182.16454475308643,7.171832470593954,1939-10-01
238,1939.0,11.0,421.1009355709877,16.578776990983766,1939-11-01
239,1939.0,12.0,129.86964699074073,5.112978227981919,1939-12-01
240,1940.0,1.0,77.03681399498457,3.0329454328734085,1940-01-01
241,1940.0,2.0,241.81942033179013,9.520449619361816,1940-02-01
242,1940.0,3.0,301.3200713734568,11.862994935962869,1940-03-01
243,1940.0,4.0,157.52851321373456,6.201909969044668,1940-04-01
244,1940.0,5.0,177.56605661651236,6.990789630571353,1940-05-01
245,1940.0,6.0,120.69278067129628,4.751684278397492,1940-06-01
246,1940.0,7.0,240.1376591435185,9.454238548957422,1940-07-01
247,1940.0,8.0,781.7197145061729,30.77636671284145,1940-08-01
248,1940.0,9.0,159.5912784529321,6.283121198934335,1940-09-01
249,1940.0,10.0,293.16746238425924,11.542026078120443,1940-10-01
250,1940.0,11.0,375.227237654321,14.772725891902404,1940-11-01
251,1940.0,12.0,234.34264081790124,9.226088221177214,1940-12-01
252,1941.0,1.0,470.809944058642,18.535824569237874,1941-01-01
253,1941.0,2.0,257.62483121141975,10.142709890213377,1941-02-01
254,1941.0,3.0,360.8076533564815,14.20502572269612,1941-03-01
255,1941.0,4.0,207.37895447530863,8.164525766744434,1941-04-01
256,1941.0,5.0,617.734375,24.32025098425197,1941-05-01
