Year,Month,NDVI,datetime
2000.0,4.0,0.6235877613962433,2000-04-01
2000.0,5.0,0.5769623650444878,2000-05-01
2000.0,6.0,0.6159417423201196,2000-06-01
2000.0,7.0,0.5895349008065683,2000-07-01
2000.0,8.0,0.2552079801206235,2000-08-01
2000.0,9.0,0.6699955316237461,2000-09-01
2000.0,10.0,0.6165294882691936,2000-10-01
2000.0,11.0,0.5797525570716386,2000-11-01
2000.0,12.0,0.6330595134217062,2000-12-01
2001.0,1.0,0.5829219111689815,2001-01-01
2001.0,2.0,0.4929510045934606,2001-02-01
2001.0,3.0,0.5324750829626013,2001-03-01
2001.0,4.0,0.5395324612841194,2001-04-01
2001.0,5.0,0.5801772600338783,2001-05-01
2001.0,6.0,0.6132574199158468,2001-06-01
2001.0,7.0,0.618268566367067,2001-07-01
2001.0,8.0,0.6337163477768133,2001-08-01
2001.0,9.0,0.5848014266402634,2001-09-01
2001.0,10.0,0.600894315743152,2001-10-01
2001.0,11.0,0.6561510062512056,2001-11-01
2001.0,12.0,0.6202972317919319,2001-12-01
2002.0,1.0,0.5575553517282745,2002-01-01
2002.0,2.0,0.562341054280599,2002-02-01
2002.0,3.0,0.600113762749566,2002-03-01
2002.0,4.0,0.596207512749566,2002-04-01
2002.0,5.0,0.6284964761616271,2002-05-01
2002.0,6.0,0.6177531112859278,2002-06-01
2002.0,7.0,0.5681578553753135,2002-07-01
2002.0,8.0,0.6394007647479022,2002-08-01
2002.0,9.0,0.6425166188934703,2002-09-01
2002.0,10.0,0.6450030479902102,2002-10-01
2002.0,11.0,0.6643342854064188,2002-11-01
2002.0,12.0,0.6547520955403646,2002-12-01
2003.0,1.0,0.6290368445125627,2003-01-01
2003.0,2.0,0.592956495873722,2003-02-01
2003.0,3.0,0.5946161717544367,2003-03-01
2003.0,4.0,0.5189103491512346,2003-04-01
2003.0,5.0,0.6323347680362654,2003-05-01
2003.0,6.0,0.6444979538152247,2003-06-01
2003.0,7.0,0.6746245961130402,2003-07-01
2003.0,8.0,0.6944696402844087,2003-08-01
2003.0,9.0,0.7315652164412133,2003-09-01
2003.0,10.0,0.6850852495358314,2003-10-01
2003.0,11.0,0.5833822650673949,2003-11-01
2003.0,12.0,0.6227956230257764,2003-12-01
2004.0,1.0,0.6255160202214747,2004-01-01
2004.0,2.0,0.6775520230516975,2004-02-01
2004.0,3.0,0.3124104723518277,2004-03-01
2004.0,4.0,0.6331106586220824,2004-04-01
2004.0,5.0,0.6722083386079765,2004-05-01
2004.0,6.0,0.6509006170578945,2004-06-01
2004.0,7.0,0.6539050443672839,2004-07-01
2004.0,8.0,0.657730950249566,2004-08-01
2004.0,9.0,0.6085733955289111,2004-09-01
2004.0,10.0,0.5973232410572193,2004-10-01
2004.0,11.0,0.6346476519549334,2004-11-01
2004.0,12.0,0.5570063649872203,2004-12-01
2005.0,1.0,0.6307153584044657,2005-01-01
2005.0,2.0,0.6443967936951437,2005-02-01
2005.0,3.0,0.6278233469268422,2005-03-01
2005.0,4.0,0.5906296718267747,2005-04-01
2005.0,5.0,0.6207731741446035,2005-05-01
2005.0,6.0,0.5865794052312403,2005-06-01
2005.0,7.0,0.6504639048635223,2005-07-01
2005.0,8.0,0.6538875250168789,2005-08-01
2005.0,9.0,0.6163641376259886,2005-09-01
2005.0,10.0,0.7137428095311295,2005-10-01
2005.0,11.0,0.6906797150034963,2005-11-01
2005.0,12.0,0.6893416510687934,2005-12-01
2006.0,1.0,0.6524394000018084,2006-01-01
2006.0,2.0,0.4382006327311198,2006-02-01
2006.0,3.0,0.6021474202473959,2006-03-01
2006.0,4.0,0.4948693263677903,2006-04-01
2006.0,5.0,0.6225722984031394,2006-05-01
2006.0,6.0,0.6169223549925251,2006-06-01
2006.0,7.0,0.6900725659028983,2006-07-01
2006.0,8.0,0.7122799908673322,2006-08-01
2006.0,9.0,0.7005294517234519,2006-09-01
2006.0,10.0,0.7128265286669319,2006-10-01
2006.0,11.0,0.7340913466465326,2006-11-01
2006.0,12.0,0.6863881805796682,2006-12-01
2007.0,1.0,0.6606350651493779,2007-01-01
2007.0,2.0,0.6493985211407697,2007-02-01
2007.0,3.0,0.6180267804934655,2007-03-01
2007.0,4.0,0.6731443051938657,2007-04-01
2007.0,5.0,0.645342367666739,2007-05-01
2007.0,6.0,0.5976853076322579,2007-06-01
2007.0,7.0,0.6893011022497106,2007-07-01
2007.0,8.0,0.6700386706693673,2007-08-01
2007.0,9.0,0.691650437720028,2007-09-01
2007.0,10.0,0.6543005955072096,2007-10-01
2007.0,11.0,0.6924265637809848,2007-11-01
2007.0,12.0,0.6042650010850694,2007-12-01
2008.0,1.0,0.5696124324092159,2008-01-01
2008.0,2.0,0.6301501709737896,2008-02-01
2008.0,3.0,0.6016457169144241,2008-03-01
2008.0,4.0,0.5904167081102912,2008-04-01
2008.0,5.0,0.6321724314748505,2008-05-01
2008.0,6.0,0.5800958798255449,2008-06-01
2008.0,7.0,0.5279136469334732,2008-07-01
2008.0,8.0,0.6853915085027247,2008-08-01
2008.0,9.0,0.6649120472095631,2008-09-01
2008.0,10.0,0.4905580120322145,2008-10-01
2008.0,11.0,0.6277106014298804,2008-11-01
2008.0,12.0,0.5859324137369791,2008-12-01
2009.0,1.0,0.6149815217948255,2009-01-01
2009.0,2.0,0.5940541867856626,2009-02-01
2009.0,3.0,0.5442793575333961,2009-03-01
2009.0,4.0,0.1367440635775342,2009-04-01
2009.0,5.0,0.473958851378641,2009-05-01
2009.0,6.0,0.5926719948097512,2009-06-01
2009.0,7.0,0.6854124186951437,2009-07-01
2009.0,8.0,0.6041908735110436,2009-08-01
2009.0,9.0,0.4838577082127701,2009-09-01
2009.0,10.0,0.7522804825394241,2009-10-01
2009.0,11.0,0.5512450418354552,2009-11-01
2009.0,12.0,0.6996929027416088,2009-12-01
2010.0,1.0,0.4939899680055218,2010-01-01
2010.0,2.0,0.6602287292480469,2010-02-01
2010.0,3.0,0.4276775313012393,2010-03-01
2010.0,4.0,0.6705570927372685,2010-04-01
2010.0,5.0,0.6031875610351562,2010-05-01
2010.0,6.0,0.6209857140058352,2010-06-01
2010.0,7.0,0.6358151847933545,2010-07-01
2010.0,8.0,0.6450912098825714,2010-08-01
2010.0,9.0,0.6941237273039641,2010-09-01
2010.0,10.0,0.2891078525119357,2010-10-01
2010.0,11.0,0.6990413901246624,2010-11-01
2010.0,12.0,0.6594706405828028,2010-12-01
2011.0,1.0,0.6596746562439718,2011-01-01
2011.0,2.0,0.671989017062717,2011-02-01
2011.0,3.0,0.6470503159511236,2011-03-01
2011.0,4.0,0.6451052442009066,2011-04-01
2011.0,5.0,0.6846677521128713,2011-05-01
2011.0,6.0,0.7122513099952981,2011-06-01
2011.0,7.0,0.6070088045096692,2011-07-01
2011.0,8.0,0.520246058334539,2011-08-01
