Year,Month,Day,RF_in
2026,3,31,0.5375269558590333
2026,4,1,0.0931939033930301
2026,4,2,0.085128119657718
2026,4,3,0.1240277524428777
2026,4,4,0.0023308356069922
2026,4,5,0.000488527189414
2026,4,6,0.0036107859922542
2026,4,7,1.1253687859601318
2026,4,8,0.2663106502081662
2026,4,9,3.055100180473042e-05
2026,4,10,0.0478300664009338
2026,4,11,0.2258192944760757
2026,4,12,0.0399042809798718
2026,4,13,0.0015454161580848
2026,4,14,0.0005218216591144
2026,4,15,0.0
2026,4,16,0.0007415338706098
2026,4,17,0.0023580359986146
2026,4,18,0.0170127821928142
2026,4,19,0.115231031623841
2026,4,20,0.0907399112749252
2026,4,21,0.042059838951439395
