,Month,RF
1263,April,4.655492350023088
1264,May,2.067355139906557
1265,June,5.371686123869933
1266,July,2.242125367195854
1267,August,2.2208070277565133
1268,September,2.534020676885876
1269,October,2.445282311716244
1270,November,3.0547942032419564
1271,December,1.9025822896541145
1272,January,0.752514883393482
1273,February,1.361422653250158
1274,March,14.533903341292408
