Year,Month,Day,RF_in
2026,3,31,0.0045693445636774
2026,4,1,0.0020977523012366
2026,4,2,4.165444555326165e-05
2026,4,3,0.0323786623823036
2026,4,4,0.0
2026,4,5,3.529935090201375e-05
2026,4,6,0.0002586905608849
2026,4,7,0.0026257668290574
2026,4,8,0.1519953980904297
2026,4,9,2.520196730093716e-05
2026,4,10,0.4524468731298453
2026,4,11,0.5491625575476026
2026,4,12,0.1120011136913549
2026,4,13,0.2540617600073211
2026,4,14,0.2052291702503387
2026,4,15,0.0698650957509705
2026,4,16,0.0218929080512579
2026,4,17,0.0011854342333345
2026,4,18,0.008170609109381
2026,4,19,0.0014828360902332
2026,4,20,0.0351247845880837
2026,4,21,0.012638512558824434
