,Month,Temp,Year,datetime
0,1.0,67.160498046875,,1990-01-01
1,2.0,63.77858886718749,,1990-02-01
2,3.0,64.53106553819444,,1990-03-01
3,4.0,67.79673394097222,,1990-04-01
4,5.0,69.15592176649307,,1990-05-01
5,6.0,70.58203667534721,,1990-06-01
6,7.0,70.62140028211806,,1990-07-01
7,8.0,71.985986328125,,1990-08-01
8,9.0,71.3401611328125,,1990-09-01
9,10.0,70.62772894965278,,1990-10-01
10,11.0,68.51279568142361,,1990-11-01
11,12.0,65.48821343315973,,1990-12-01
12,1.0,62.75109049479167,,1991-01-01
13,2.0,63.479771592881946,,1991-02-01
14,3.0,64.8275146484375,,1991-03-01
15,4.0,67.00536024305555,,1991-04-01
16,5.0,68.67628038194445,,1991-05-01
17,6.0,69.76547309027778,,1991-06-01
18,7.0,70.87788628472222,,1991-07-01
19,8.0,72.83486328125,,1991-08-01
20,9.0,71.55575629340278,,1991-09-01
21,10.0,70.60214572482639,,1991-10-01
22,11.0,70.25523274739584,,1991-11-01
23,12.0,67.73525119357639,,1991-12-01
24,1.0,62.50448676215278,,1992-01-01
25,2.0,62.70841742621528,,1992-02-01
26,3.0,64.4254150390625,,1992-03-01
27,4.0,64.22094184027779,,1992-04-01
28,5.0,66.94434678819445,,1992-05-01
29,6.0,71.0709228515625,,1992-06-01
30,7.0,70.91868218315972,,1992-07-01
31,8.0,71.73982747395834,,1992-08-01
32,9.0,71.79027506510417,,1992-09-01
33,10.0,69.84819607204861,,1992-10-01
34,11.0,68.29017469618056,,1992-11-01
35,12.0,68.64390190972222,,1992-12-01
36,1.0,61.46461317274306,,1993-01-01
37,2.0,60.75901963975694,,1993-02-01
38,3.0,62.80947808159722,,1993-03-01
39,4.0,67.7633544921875,,1993-04-01
40,5.0,67.37388237847222,,1993-05-01
41,6.0,70.09775119357639,,1993-06-01
42,7.0,70.48116319444443,,1993-07-01
43,8.0,71.17555338541666,,1993-08-01
44,9.0,70.65403103298611,,1993-09-01
45,10.0,69.564501953125,,1993-10-01
46,11.0,67.68857421875,,1993-11-01
47,12.0,66.73441026475695,,1993-12-01
48,1.0,63.13392740885416,,1994-01-01
49,2.0,65.20499674479167,,1994-02-01
50,3.0,64.9013427734375,,1994-03-01
51,4.0,66.86443684895833,,1994-04-01
52,5.0,68.89758029513888,,1994-05-01
53,6.0,70.13731553819444,,1994-06-01
54,7.0,72.23344726562499,,1994-07-01
55,8.0,73.03023274739584,,1994-08-01
56,9.0,72.44272189670139,,1994-09-01
57,10.0,71.59620225694445,,1994-10-01
58,11.0,70.74562174479166,,1994-11-01
59,12.0,66.82774522569446,,1994-12-01
60,1.0,64.34427083333333,,1995-01-01
61,2.0,63.45622829861111,,1995-02-01
62,3.0,65.42275119357639,,1995-03-01
63,4.0,66.62490234375,,1995-04-01
64,5.0,67.87420518663194,,1995-05-01
65,6.0,70.80299750434028,,1995-06-01
66,7.0,71.773291015625,,1995-07-01
67,8.0,71.93001302083334,,1995-08-01
68,9.0,71.09925672743056,,1995-09-01
69,10.0,71.30077311197917,,1995-10-01
70,11.0,68.84894748263889,,1995-11-01
71,12.0,67.32141927083333,,1995-12-01
72,1.0,64.70477430555556,,1996-01-01
73,2.0,62.62754177517361,,1996-02-01
74,3.0,63.488834635416666,,1996-03-01
75,4.0,68.20700412326389,,1996-04-01
76,5.0,68.27851562500001,,1996-05-01
77,6.0,71.22746853298611,,1996-06-01
78,7.0,72.47407769097222,,1996-07-01
79,8.0,72.32688530815972,,1996-08-01
80,9.0,72.02046440972222,,1996-09-01
81,10.0,71.76298828125,,1996-10-01
82,11.0,69.88343912760416,,1996-11-01
83,12.0,65.49684244791666,,1996-12-01
84,1.0,63.04876302083333,,1997-01-01
85,2.0,66.21060384114584,,1997-02-01
86,3.0,66.65697428385417,,1997-03-01
87,4.0,66.62804361979167,,1997-04-01
88,5.0,66.21349826388888,,1997-05-01
89,6.0,70.88360188802083,,1997-06-01
90,7.0,71.07926703559028,,1997-07-01
91,8.0,71.62071397569444,,1997-08-01
92,9.0,72.36803927951388,,1997-09-01
93,10.0,71.02966579861112,,1997-10-01
94,11.0,67.85848524305555,,1997-11-01
95,12.0,65.79089626736112,,1997-12-01
96,1.0,62.48326280381944,,1998-01-01
97,2.0,63.06726888020833,,1998-02-01
98,3.0,65.310546875,,1998-03-01
99,4.0,66.77870822482639,,1998-04-01
100,5.0,67.51115180121528,,1998-05-01
101,6.0,68.95844726562501,,1998-06-01
102,7.0,70.23492567274306,,1998-07-01
103,8.0,71.50891655815973,,1998-08-01
104,9.0,70.51031358506944,,1998-09-01
105,10.0,70.617724609375,,1998-10-01
106,11.0,69.03993326822916,,1998-11-01
107,12.0,65.76046820746528,,1998-12-01
108,1.0,65.010986328125,,1999-01-01
109,2.0,64.65138888888889,,1999-02-01
110,3.0,65.58816731770833,,1999-03-01
111,4.0,66.4258056640625,,1999-04-01
112,5.0,67.99664171006944,,1999-05-01
113,6.0,69.58241644965278,,1999-06-01
114,7.0,70.19820963541667,,1999-07-01
115,8.0,71.02149251302083,,1999-08-01
116,9.0,70.30801323784723,,1999-09-01
117,10.0,69.57178819444445,,1999-10-01
118,11.0,67.9631103515625,,1999-11-01
119,12.0,66.31540256076389,,1999-12-01
120,1.0,64.25965711805556,,2000-01-01
121,2.0,64.49557834201389,,2000-02-01
122,3.0,66.19706488715278,,2000-03-01
123,4.0,66.29842122395834,,2000-04-01
124,5.0,68.16982964409722,,2000-05-01
125,6.0,69.77305230034722,,2000-06-01
126,7.0,71.33696831597223,,2000-07-01
127,8.0,71.60036349826389,,2000-08-01
128,9.0,71.0631591796875,,2000-09-01
129,10.0,71.836962890625,,2000-10-01
130,11.0,69.19722764756945,,2000-11-01
131,12.0,65.44994574652779,,2000-12-01
132,1.0,66.03546820746527,,2001-01-01
133,2.0,65.59988335503473,,2001-02-01
134,3.0,65.8418728298611,,2001-03-01
135,4.0,67.7100070529514,,2001-04-01
136,5.0,68.21979980468751,,2001-05-01
137,6.0,70.34058702256945,,2001-06-01
138,7.0,71.48505859375,,2001-07-01
139,8.0,72.48555772569443,,2001-08-01
140,9.0,71.86555718315972,,2001-09-01
141,10.0,70.43502604166667,,2001-10-01
142,11.0,68.83014322916667,,2001-11-01
143,12.0,68.69802517361111,,2001-12-01
144,1.0,65.5349093967014,,2002-01-01
145,2.0,64.44493815104167,,2002-02-01
146,3.0,65.12451171875,,2002-03-01
147,4.0,66.8620578342014,,2002-04-01
148,5.0,69.05305989583334,,2002-05-01
149,6.0,71.07290581597222,,2002-06-01
150,7.0,71.56983778211806,,2002-07-01
151,8.0,72.70881618923612,,2002-08-01
152,9.0,70.9039279513889,,2002-09-01
153,10.0,70.82668185763889,,2002-10-01
154,11.0,68.10806477864583,,2002-11-01
155,12.0,65.86477322048611,,2002-12-01
156,1.0,62.981787109375006,,2003-01-01
157,2.0,64.55536566840277,,2003-02-01
158,3.0,66.27519802517361,,2003-03-01
159,4.0,67.51501736111112,,2003-04-01
160,5.0,68.78489312065972,,2003-05-01
161,6.0,70.44251302083333,,2003-06-01
162,7.0,72.38111436631945,,2003-07-01
