,Month,RF
1263,April,3.6211354250206576
1264,May,2.3403443249064355
1265,June,0.6488868355160032
1266,July,0.5956771374444081
1267,August,0.3687765262930458
1268,September,0.6539548835149946
1269,October,1.699367318126033
1270,November,1.700158811257534
1271,December,6.423891159655391
1272,January,4.330734292979003
1273,February,6.517791911210752
1274,March,24.827964755273648
