,Month,Temp,Year,datetime
0,1.0,77.1814724392361,,1990-01-01
1,2.0,76.24884982638889,,1990-02-01
2,3.0,76.96697591145833,,1990-03-01
3,4.0,80.901904296875,,1990-04-01
4,5.0,80.43803168402778,,1990-05-01
5,6.0,82.16628689236111,,1990-06-01
6,7.0,83.89377170138889,,1990-07-01
7,8.0,85.55344509548611,,1990-08-01
8,9.0,85.47099609375,,1990-09-01
9,10.0,83.87252604166667,,1990-10-01
10,11.0,81.121484375,,1990-11-01
11,12.0,78.47057291666667,,1990-12-01
12,1.0,78.48559027777779,,1991-01-01
13,2.0,79.7759548611111,,1991-02-01
14,3.0,76.22435438368055,,1991-03-01
15,4.0,79.32194010416667,,1991-04-01
16,5.0,81.60690646701389,,1991-05-01
17,6.0,82.54940321180555,,1991-06-01
18,7.0,83.97974717881945,,1991-07-01
19,8.0,84.43448350694445,,1991-08-01
20,9.0,85.01825086805556,,1991-09-01
21,10.0,84.359619140625,,1991-10-01
22,11.0,83.46922743055555,,1991-11-01
23,12.0,79.06009657118057,,1991-12-01
24,1.0,77.74748806423611,,1992-01-01
25,2.0,77.66552191840279,,1992-02-01
26,3.0,79.24213324652777,,1992-03-01
27,4.0,80.58968641493055,,1992-04-01
28,5.0,81.3124240451389,,1992-05-01
29,6.0,84.11027018229167,,1992-06-01
30,7.0,84.41725260416666,,1992-07-01
31,8.0,85.26537000868055,,1992-08-01
32,9.0,84.72845594618056,,1992-09-01
33,10.0,83.91440972222222,,1992-10-01
34,11.0,80.92073567708334,,1992-11-01
35,12.0,80.12885199652777,,1992-12-01
36,1.0,76.88907335069445,,1993-01-01
37,2.0,76.8478759765625,,1993-02-01
38,3.0,78.07543402777779,,1993-03-01
39,4.0,80.3075412326389,,1993-04-01
40,5.0,81.17916666666667,,1993-05-01
41,6.0,83.60379231770833,,1993-06-01
42,7.0,83.85129665798611,,1993-07-01
43,8.0,84.94417317708333,,1993-08-01
44,9.0,85.88998480902778,,1993-09-01
45,10.0,84.32180989583333,,1993-10-01
46,11.0,79.350341796875,,1993-11-01
47,12.0,77.82433810763888,,1993-12-01
48,1.0,76.3526584201389,,1994-01-01
49,2.0,76.91136881510417,,1994-02-01
50,3.0,77.28482530381945,,1994-03-01
51,4.0,78.65786675347222,,1994-04-01
52,5.0,80.76927083333334,,1994-05-01
53,6.0,82.51500651041667,,1994-06-01
54,7.0,84.12526041666666,,1994-07-01
55,8.0,85.3048828125,,1994-08-01
56,9.0,85.02833116319445,,1994-09-01
57,10.0,84.16741536458333,,1994-10-01
58,11.0,80.60060763888889,,1994-11-01
59,12.0,77.8892361111111,,1994-12-01
60,1.0,77.08509385850695,,1995-01-01
61,2.0,78.0078884548611,,1995-02-01
62,3.0,78.86775173611112,,1995-03-01
63,4.0,78.90496961805556,,1995-04-01
64,5.0,80.4940646701389,,1995-05-01
65,6.0,82.63939344618055,,1995-06-01
66,7.0,83.82791883680557,,1995-07-01
67,8.0,84.70923394097221,,1995-08-01
68,9.0,85.87975260416667,,1995-09-01
69,10.0,84.51546223958334,,1995-10-01
70,11.0,82.26824001736111,,1995-11-01
71,12.0,81.06570638020833,,1995-12-01
72,1.0,79.18038194444445,,1996-01-01
73,2.0,76.98338758680555,,1996-02-01
74,3.0,77.57827690972223,,1996-03-01
75,4.0,81.61229383680555,,1996-04-01
