,Month,MRF,Phase,Count,MeRF,MnRF,MeAnom,MnAnom,MT,MeT,MnT
0,1,6.721911917359795,SEL,11,4.053238020084237,1.0284849240850102,-2.668673897275558,-5.693426993274785,71.67428783275523,71.6335655204518,70.12598741319445
1,1,6.721911917359795,WEL,15,6.483147809874821,1.9678400083615848,-0.23876410748497356,-4.75407190899821,71.67428783275523,71.80657236928934,70.41040730692345
2,1,6.721911917359795,NUT,20,8.893558639032426,0.8307241352860407,2.171646721672631,-5.891187782073754,71.67428783275523,71.02755366005259,69.17684461805555
3,1,6.721911917359795,WLA,19,5.811616711652307,0.598435615605558,-0.910295205707488,-6.123476301754237,71.67428783275523,72.22687222946439,69.89391818576388
4,1,6.721911917359795,SLA,10,7.401866813089337,2.353578991916375,0.6799548957295425,-4.36833292544342,71.67428783275523,71.26755403865495,70.79660858688356
5,2,4.928405215861418,SEL,10,2.620424899737875,0.3304487087293885,-2.307980316123543,-4.59795650713203,71.59739715000619,71.20402599984432,70.18696831597222
6,2,4.928405215861418,WEL,9,5.6089787379023255,0.9363199395133116,0.6805735220409073,-3.9920852763481065,71.59739715000619,70.54532758889646,69.42454155815972
7,2,4.928405215861418,NUT,29,5.2576102316244695,1.4366705104516015,0.3292050157630513,-3.491734705409817,71.59739715000619,71.69166656521448,68.80345052083334
8,2,4.928405215861418,WLA,19,5.840073734558309,0.6812403929109556,0.9116685186968905,-4.247164822950463,71.59739715000619,71.70112202739874,69.80546332465278
9,2,4.928405215861418,SLA,8,3.6891544846736553,0.4561673951726087,-1.239250731187763,-4.472237820688809,71.59739715000619,72.3124754656325,71.7626937797096
10,3,5.300390536397071,SEL,8,3.7046641456127123,0.2553336075910433,-1.5957263907843586,-5.045056928806027,72.25393090574885,72.51681939954199,71.83377278645833
11,3,5.300390536397071,WEL,5,4.037029893425865,1.0489345197138986,-1.2633606429712056,-4.251456016683172,72.25393090574885,71.47501304327469,71.21170247395833
12,3,5.300390536397071,NUT,39,5.3564749375831315,0.5979947764775931,0.05608440118606062,-4.702395759919478,72.25393090574885,72.12576631280524,70.4424587673611
13,3,5.300390536397071,WLA,20,6.376784621214883,1.0808739375243026,1.076394084817812,-4.219516598872769,72.25393090574885,72.3940054730559,70.53355577256946
14,3,5.300390536397071,SLA,3,3.756204202569839,0.451363079330253,-1.544186333827232,-4.849027457066818,72.25393090574885,74.31718292496953,74.31718292496953
15,4,3.183019004157502,SEL,2,1.4230640967988268,0.7586226116131101,-1.7599549073586753,-2.4243963925443923,73.83980981792865,72.40531141493057,72.40531141493057
16,4,3.183019004157502,WEL,12,2.0976915467963964,1.0649852172341303,-1.0853274573611058,-2.118033786923372,73.83980981792865,74.4021446005833,73.03701171875
17,4,3.183019004157502,NUT,43,3.5110582576608382,0.6264250436306139,0.32803925350333607,-2.556593960526888,73.83980981792865,73.72823983895019,71.69065168145423
18,4,3.183019004157502,WLA,16,3.3067285584629342,0.8553381477000706,0.12370955430543207,-2.3276808564574316,73.83980981792865,73.61516911831158,72.32077532320532
19,4,3.183019004157502,SLA,2,3.412418270917633,0.4018614731806528,0.22939926676013078,-2.7811575309768495,73.83980981792865,75.59111328125,75.59111328125
20,5,2.8103684943615623,SEL,2,3.8460151180646696,2.406116810810975,1.0356466237031072,-0.40425168355058716,75.42390779669459,74.12838541666667,74.12838541666667
21,5,2.8103684943615623,WEL,13,2.6667571877033,0.5968532226657433,-0.14361130665826227,-2.213515271695819,75.42390779669459,74.39410071205722,73.293359375
22,5,2.8103684943615623,NUT,44,3.151130104184618,0.3714054820024667,0.3407616098230557,-2.4389630123590957,75.42390779669459,75.63705641332099,73.41327087503532
23,5,2.8103684943615623,WLA,14,1.8998703237928047,0.4251086469687166,-0.9104981705687576,-2.3852598473928457,75.42390779669459,75.55175920727831,74.97698851711002
24,5,2.8103684943615623,SLA,2,1.5849271418112667,0.8918461540506223,-1.2254413525502956,-1.9185223403109402,75.42390779669459,76.32679036458333,76.32679036458333
25,6,1.3627282120729465,SEL,3,1.7647654566544346,1.2228687546326675,0.40203724458148815,-0.13985945744027894,77.30982991733843,77.12320535702204,77.05330946180555
26,6,1.3627282120729465,WEL,14,1.4067275065009235,0.5301335556254253,0.04399929442797701,-0.8325946564475212,77.30982991733843,78.68109021072537,76.15743815104167
27,6,1.3627282120729465,NUT,43,1.4629921325246051,0.2612984042549152,0.10026392045165866,-1.1014298078180313,77.30982991733843,77.18250926696541,75.16793619791667
28,6,1.3627282120729465,WLA,13,1.0476672144755756,0.1984403663443165,-0.31506099759737083,-1.16428784572863,77.30982991733843,76.89861062854598,76.12928342174719
29,6,1.3627282120729465,SLA,2,0.343899478877125,0.3297999098243688,-1.0188287331958215,-1.0329283022485778,77.30982991733843,,
30,7,1.6549554471245564,SEL,6,1.5655982644616435,0.6536204272344647,-0.08935718266291293,-1.0013350198900919,78.17275527132527,78.69663051210799,77.65462239583334
31,7,1.6549554471245564,WEL,10,1.3843276100904054,0.5926548677943035,-0.27062783703415105,-1.062300579330253,78.17275527132527,78.25602973981587,77.42881944444444
32,7,1.6549554471245564,NUT,44,1.7728380955199932,0.3915799536695283,0.11788264839543672,-1.263375493455028,78.17275527132527,78.28715031921324,76.39558459724637
33,7,1.6549554471245564,WLA,13,1.4895911277744014,0.5714655761481421,-0.16536431935015505,-1.0834898709764142,78.17275527132527,77.5040995285,76.46618381076388
34,7,1.6549554471245564,SLA,2,1.757615991360455,1.1113285047268395,0.10266054423589854,-0.5436269423977169,78.17275527132527,,
35,8,1.7567876034154404,SEL,8,2.0143368701447177,0.5082010673551874,0.25754926672927736,-1.248586536060253,78.92430133069743,79.68933739798514,78.82789171006945
36,8,1.7567876034154404,WEL,12,2.478040589690151,0.2649366027054778,0.7212529862747106,-1.4918510007099626,78.92430133069743,79.09614527068686,78.63467339409722
37,8,1.7567876034154404,NUT,35,1.638239704323798,0.2152088514231402,-0.11854789909164243,-1.5415787519923,78.92430133069743,78.97979072922719,77.83996314935564
38,8,1.7567876034154404,WLA,15,1.5965073093144713,0.2722779981617424,-0.1602802941009691,-1.484509605253698,78.92430133069743,78.78871062779528,77.1406734463558
39,8,1.7567876034154404,SLA,5,0.9243777855336985,0.3756261754918982,-0.8324098178817418,-1.3811614279235422,78.92430133069743,77.8747970785303,77.4581271638655
40,9,1.8946934737798977,SEL,9,2.444537724078918,0.6008699019773136,0.5498442502990204,-1.2938235718025841,78.65792227572496,79.4350203985014,79.24029947916667
41,9,1.8946934737798977,WEL,9,1.6513643672371177,0.6401301565955515,-0.24332910654278006,-1.2545633171843462,78.65792227572496,78.87163796152745,78.24882393541048
42,9,1.8946934737798977,NUT,36,1.9888914776238786,0.4423435582379459,0.09419800384398092,-1.452349915541952,78.65792227572496,78.71902119629397,76.91592607580208
43,9,1.8946934737798977,WLA,15,1.6880284769181775,0.4037682952391368,-0.20666499686172024,-1.490925178540761,78.65792227572496,78.43151268701621,76.97536866671044
44,9,1.8946934737798977,SLA,5,1.2847355779271625,0.3923948534007576,-0.6099578958527352,-1.5022986203791402,78.65792227572496,77.87376789873382,77.31799815195609
45,10,3.6048554080886377,SEL,11,4.961375210696615,0.5762034397935502,1.3565198026079774,-3.0286519682950876,77.64552585191285,77.56047864067861,77.07754448784722
46,10,3.6048554080886377,WEL,11,4.299288983931064,1.115515942451638,0.6944335758424267,-2.4893394656369994,77.64552585191285,77.98999067816692,77.28622987444574
47,10,3.6048554080886377,NUT,30,3.925829862946457,0.9790580173246576,0.3209744548578195,-2.62579739076398,77.64552585191285,77.60008228867993,76.83477744118046
48,10,3.6048554080886377,WLA,13,2.5855603618750047,1.1651120649849325,-1.019295046213633,-2.4397433431037054,77.64552585191285,77.66271840007364,76.40957075444751
49,10,3.6048554080886377,SLA,9,1.5005348294317666,0.6856561413981238,-2.1043205786568713,-2.919199266690514,77.64552585191285,77.38520081372921,76.593484194887
50,11,5.947480973254311,SEL,15,6.159947598012561,0.918300180332276,0.2124666247582505,-5.029180792922035,75.4236955222984,75.8800842677267,74.20884874131944
51,11,5.947480973254311,WEL,12,4.390678911322518,1.231757447962234,-1.5568020619317924,-4.715723525292077,75.4236955222984,76.0267662729365,75.37032514225766
52,11,5.947480973254311,NUT,22,6.889565002775286,0.7154172917919766,0.9420840295209754,-5.232063681462334,75.4236955222984,74.73017113273836,73.5194552951389
53,11,5.947480973254311,WLA,15,5.626331622917072,1.285284455274254,-0.32114935033723846,-4.662196517980057,75.4236955222984,75.56267132995363,74.71288268490179
54,11,5.947480973254311,SLA,10,5.906082670994794,1.532289525956608,-0.04139830225951702,-4.415191447297703,75.4236955222984,75.26683116917596,74.46832425982528
55,12,6.5657960534231385,SEL,14,4.556696258372435,1.6289880336681006,-2.0090997950507035,-4.936808019755038,73.17072113367247,73.07213210057475,71.73447265625
56,12,6.5657960534231385,WEL,12,8.158881255825642,0.557237389461517,1.593085202402504,-6.0085586639616215,73.17072113367247,73.53025279421153,71.87261123844823
57,12,6.5657960534231385,NUT,22,6.36071957606122,1.583935342771824,-0.20507647736191892,-4.981860710651315,73.17072113367247,73.22031868338806,71.97939453125
58,12,6.5657960534231385,WLA,16,6.106309318746436,0.4883401373263129,-0.45948673467670265,-6.077455916096826,73.17072113367247,72.9333734057675,71.2202227826954
59,12,6.5657960534231385,SLA,10,8.653180549290065,1.3502965381822931,2.0873844958669263,-5.215499515240845,73.17072113367247,73.38870808888171,72.40346483315248
