Year,Month,Day,RF_in
2026,3,31,0.0199767689646026
2026,4,1,0.005877923951548
2026,4,2,0.0088398257485745
2026,4,3,0.0026500914573576
2026,4,4,0.0001601239062843
2026,4,5,0.018098752746849
2026,4,6,0.1761605615134696
2026,4,7,0.8520478146340649
2026,4,8,0.0548572638552356
2026,4,9,0.0798330291246688
2026,4,10,3.870940862481166
2026,4,11,0.4692915260728043
2026,4,12,0.5814636058405026
2026,4,13,0.377323317136085
2026,4,14,0.003477840575623
2026,4,15,0.0059112696417267
2026,4,16,2.5669953499658933e-05
2026,4,17,5.456958557456903e-05
2026,4,18,0.0
2026,4,19,0.0003865621661704
2026,4,20,0.0166516208064629
2026,4,21,0.006100032632478626
