Year,Month,Day,RF_in
2026,3,31,0.0
2026,4,1,0.0007436919098775
2026,4,2,0.0022892990438632
2026,4,3,0.0008182330602944
2026,4,4,3.881426251967702e-07
2026,4,5,0.0
2026,4,6,0.0
2026,4,7,0.0364242921571313
2026,4,8,0.1606792614227529
2026,4,9,0.0401545484084319
2026,4,10,0.7483582391420908
2026,4,11,0.5418599950939292
2026,4,12,0.2127368593628487
2026,4,13,0.1975071283034336
2026,4,14,0.0885539899892613
2026,4,15,0.000808522260211
2026,4,16,3.5569243422052403e-05
2026,4,17,0.0002869540381688
2026,4,18,0.0012868396554707
2026,4,19,0.0252674003030742
2026,4,20,0.0076621839809408
2026,4,21,0.0034665507478548
2026,4,22,0.0013496378159469
2026,4,23,0.0051615594415376
2026,4,24,4.605826957703008e-06
2026,4,25,0.078271454412179
2026,4,26,0.0018515979234338
2026,4,27,0.8290633050209002
2026,4,28,0.2496194603075331
2026,4,29,0.013236973553829317
